value,frequency,column
4,0.40125,laufkont
2,0.2825,laufkont
1,0.2575,laufkont
3,0.05875,laufkont
2,0.52125,moral
4,0.305,moral
3,0.08625,moral
1,0.04625,moral
0,0.04125,moral
3,0.275,verw
0,0.24,verw
2,0.1775,verw
1,0.10125,verw
9,0.09875,verw
6,0.0525,verw
5,0.025,verw
4,0.0125,verw
10,0.01125,verw
8,0.00625,verw
1,0.59625,sparkont
5,0.1875,sparkont
2,0.105,sparkont
3,0.06375,sparkont
4,0.0475,sparkont
3,0.34625,beszeit
5,0.245,beszeit
4,0.1775,beszeit
2,0.175,beszeit
1,0.05625,beszeit
4,0.48375,rate
2,0.2325,rate
3,0.15,rate
1,0.13375,rate
3,0.55,famges
2,0.3125,famges
4,0.09125,famges
1,0.04625,famges
1,0.90625,buerge
3,0.0525,buerge
2,0.04125,buerge
4,0.4175,wohnzeit
2,0.30125,wohnzeit
3,0.1525,wohnzeit
1,0.12875,wohnzeit
3,0.32125,verm
1,0.29125,verm
2,0.22125,verm
4,0.16625,verm
3,0.82,weitkred
1,0.1375,weitkred
2,0.0425,weitkred
2,0.7075,wohn
1,0.18,wohn
3,0.1125,wohn
1,0.62125,bishkred
2,0.34125,bishkred
3,0.03,bishkred
4,0.0075,bishkred
3,0.64,beruf
2,0.19625,beruf
4,0.1425,beruf
1,0.02125,beruf
2,0.84625,pers
1,0.15375,pers
1,0.605,telef
2,0.395,telef
2,0.96,gastarb
1,0.04,gastarb
1,0.71125,kredit
0,0.28875,kredit
