value,frequency,column
Female,0.5206645056726094,sex
Male,0.4793354943273906,sex
25 - 45,0.3389384116693679,age_cat
Greater than 45,0.33448136142625606,age_cat
Less than 25,0.326580226904376,age_cat
Caucasian,0.19043760129659643,race
Other,0.17949756888168558,race
Native American,0.17402755267423015,race
Hispanic,0.16815235008103727,race
Asian,0.15579416531604537,race
African-American,0.13209076175040518,race
F,0.6440437601296597,c_charge_degree
M,0.35595623987034036,c_charge_degree
0,0.5127633711507293,is_recid
1,0.48723662884927066,is_recid
Low,0.5439627228525121,score_text
Medium,0.2739059967585089,score_text
High,0.18213128038897894,score_text
0,0.5309967585089141,two_year_recid
1,0.4690032414910859,two_year_recid
