value,frequency,column
4,0.39125,laufkont
2,0.29375,laufkont
1,0.265,laufkont
3,0.05,laufkont
2,0.51,moral
4,0.29625,moral
3,0.0975,moral
1,0.04875,moral
0,0.0475,moral
3,0.2825,verw
0,0.25875,verw
2,0.185,verw
1,0.1075,verw
9,0.10625,verw
6,0.045,verw
10,0.00625,verw
4,0.005,verw
5,0.00375,verw
1,0.63,sparkont
5,0.175,sparkont
2,0.09,sparkont
3,0.06875,sparkont
4,0.03625,sparkont
3,0.31375,beszeit
5,0.25875,beszeit
4,0.19375,beszeit
2,0.18125,beszeit
1,0.0525,beszeit
4,0.455,rate
2,0.24,rate
3,0.16875,rate
1,0.13625,rate
3,0.54375,famges
2,0.31875,famges
4,0.08625,famges
1,0.05125,famges
1,0.9,buerge
3,0.0575,buerge
2,0.0425,buerge
4,0.41875,wohnzeit
2,0.29,wohnzeit
3,0.15875,wohnzeit
1,0.1325,wohnzeit
3,0.33125,verm
1,0.26875,verm
2,0.2275,verm
4,0.1725,verm
3,0.78375,weitkred
1,0.1625,weitkred
2,0.05375,weitkred
2,0.68,wohn
1,0.19,wohn
3,0.13,wohn
1,0.595,bishkred
2,0.3425,bishkred
3,0.03875,bishkred
4,0.02375,bishkred
3,0.6325,beruf
2,0.19,beruf
4,0.1625,beruf
1,0.015,beruf
2,0.81625,pers
1,0.18375,pers
1,0.59375,telef
2,0.40625,telef
2,0.9425,gastarb
1,0.0575,gastarb
1,0.705,kredit
0,0.295,kredit
