38, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
25, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,11, Ireland, <=50K
60, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, England, <=50K
55, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, El-Salvador, >50K
22, Private, HS-grad, Never-married, Transport-moving, Husband, Other, Male,0,0,50, United-States, <=50K
56, Private, 5th-6th, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,54, El-Salvador, >50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
29, Private, Assoc-voc, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,60, Yugoslavia, <=50K
43, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,50, Dominican-Republic, <=50K
46, Local-gov, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,40, South, <=50K
44, Private, 5th-6th, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,32, South, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,45, Ireland, >50K
25, Self-emp-inc, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,15, Nicaragua, >50K
29, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Canada, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
46, Private, Some-college, Divorced, Craft-repair, Husband, Black, Female,0,0,40, Poland, <=50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Black, Female,0,0,40, Vietnam, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Columbia, >50K
40, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Male,0,0,45, Yugoslavia, >50K
40, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,37, Japan, >50K
65, Private, Bachelors, Widowed, Exec-managerial, Husband, Black, Male,0,0,20, Yugoslavia, <=50K
40, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, >50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,50, Jamaica, <=50K
48, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,1902,40, United-States, <=50K
30, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,36, China, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,32, El-Salvador, <=50K
42, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,34, Dominican-Republic, <=50K
34, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,36, Germany, <=50K
33, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,35, Canada, >50K
33, State-gov, Some-college, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,25, Yugoslavia, <=50K
38, Private, Some-college, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,16, Thailand, <=50K
25, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Scotland, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,10, El-Salvador, <=50K
52, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Guatemala, <=50K
61, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,48, Guatemala, >50K
49, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Ecuador, <=50K
33, Private, Doctorate, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,35, Dominican-Republic, <=50K
28, Self-emp-not-inc, Masters, Never-married, Sales, Not-in-family, White, Female,0,0,50, Nicaragua, >50K
37, Local-gov, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,50, Japan, >50K
55, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,99999,0,45, Japan, >50K
32, Private, Some-college, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,20, France, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,74, Mexico, <=50K
36, Private, Assoc-voc, Divorced, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Poland, >50K
35, Federal-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,1977,45, England, >50K
53, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,50, Hong, <=50K
28, Local-gov, HS-grad, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
