,type,this_epoch,total_epochs,batch_num,loss
1,epoch,1,1250,1,18645.006
3,epoch,2,1250,1,17453.158
5,epoch,3,1250,1,16902.016
7,epoch,4,1250,1,16574.76
9,epoch,5,1250,1,16172.357
11,epoch,6,1250,1,15799.9375
13,epoch,7,1250,1,15531.155
15,epoch,8,1250,1,15161.359
17,epoch,9,1250,1,14493.559
19,epoch,10,1250,1,13594.394
21,epoch,11,1250,1,12648.734
23,epoch,12,1250,1,11715.525
25,epoch,13,1250,1,10639.469
27,epoch,14,1250,1,9494.802
29,epoch,15,1250,1,8597.848
31,epoch,16,1250,1,7907.478
33,epoch,17,1250,1,7434.3037
35,epoch,18,1250,1,6965.951
37,epoch,19,1250,1,6531.1963
39,epoch,20,1250,1,6000.293
41,epoch,21,1250,1,5638.4375
43,epoch,22,1250,1,5383.562
45,epoch,23,1250,1,5237.1406
47,epoch,24,1250,1,5041.317
49,epoch,25,1250,1,4767.699
51,epoch,26,1250,1,4464.7466
53,epoch,27,1250,1,4176.163
55,epoch,28,1250,1,3926.1646
57,epoch,29,1250,1,3686.5505
59,epoch,30,1250,1,3515.559
61,epoch,31,1250,1,3405.136
63,epoch,32,1250,1,3304.11
65,epoch,33,1250,1,3176.561
67,epoch,34,1250,1,3047.496
69,epoch,35,1250,1,2896.9053
71,epoch,36,1250,1,2699.656
73,epoch,37,1250,1,2507.3691
75,epoch,38,1250,1,2340.2017
77,epoch,39,1250,1,2179.9468
79,epoch,40,1250,1,2101.3613
81,epoch,41,1250,1,2027.3195
83,epoch,42,1250,1,2000.5789
85,epoch,43,1250,1,1950.9941
87,epoch,44,1250,1,1900.7375
89,epoch,45,1250,1,1833.845
91,epoch,46,1250,1,1766.1633
93,epoch,47,1250,1,1698.1501
95,epoch,48,1250,1,1635.0215
97,epoch,49,1250,1,1580.9093
99,epoch,50,1250,1,1529.3282
101,epoch,51,1250,1,1480.4181
103,epoch,52,1250,1,1439.2716
105,epoch,53,1250,1,1394.3523
107,epoch,54,1250,1,1358.4908
109,epoch,55,1250,1,1312.3496
111,epoch,56,1250,1,1278.787
113,epoch,57,1250,1,1244.336
115,epoch,58,1250,1,1215.7445
117,epoch,59,1250,1,1192.792
119,epoch,60,1250,1,1160.4977
121,epoch,61,1250,1,1130.6602
123,epoch,62,1250,1,1098.6666
125,epoch,63,1250,1,1066.2234
127,epoch,64,1250,1,1040.9229
129,epoch,65,1250,1,1012.60297
131,epoch,66,1250,1,987.5402
133,epoch,67,1250,1,969.2894
135,epoch,68,1250,1,957.93036
137,epoch,69,1250,1,951.256
139,epoch,70,1250,1,959.48364
141,epoch,71,1250,1,978.30664
143,epoch,72,1250,1,992.5548
145,epoch,73,1250,1,949.15955
147,epoch,74,1250,1,903.5234
149,epoch,75,1250,1,911.3655
151,epoch,76,1250,1,920.10724
153,epoch,77,1250,1,856.9914
155,epoch,78,1250,1,830.46985
157,epoch,79,1250,1,869.23
159,epoch,80,1250,1,840.905
161,epoch,81,1250,1,796.6935
163,epoch,82,1250,1,825.784
165,epoch,83,1250,1,819.5977
167,epoch,84,1250,1,778.11145
169,epoch,85,1250,1,790.33093
171,epoch,86,1250,1,793.36597
173,epoch,87,1250,1,763.4497
175,epoch,88,1250,1,763.5114
177,epoch,89,1250,1,768.9943
179,epoch,90,1250,1,748.233
181,epoch,91,1250,1,742.35815
183,epoch,92,1250,1,749.2167
185,epoch,93,1250,1,734.6854
187,epoch,94,1250,1,723.4064
189,epoch,95,1250,1,727.7825
191,epoch,96,1250,1,721.4451
193,epoch,97,1250,1,709.3093
195,epoch,98,1250,1,709.1901
197,epoch,99,1250,1,708.4081
199,epoch,100,1250,1,696.82635
201,epoch,101,1250,1,691.2033
203,epoch,102,1250,1,692.8272
205,epoch,103,1250,1,688.30817
207,epoch,104,1250,1,679.0828
209,epoch,105,1250,1,675.9765
211,epoch,106,1250,1,676.94
213,epoch,107,1250,1,671.6644
215,epoch,108,1250,1,664.71936
217,epoch,109,1250,1,661.3664
219,epoch,110,1250,1,661.4092
221,epoch,111,1250,1,658.0196
223,epoch,112,1250,1,653.80884
225,epoch,113,1250,1,650.77527
227,epoch,114,1250,1,652.6703
229,epoch,115,1250,1,654.08765
231,epoch,116,1250,1,662.9966
233,epoch,117,1250,1,677.2204
235,epoch,118,1250,1,711.1535
237,epoch,119,1250,1,735.5163
239,epoch,120,1250,1,715.50653
241,epoch,121,1250,1,650.0336
243,epoch,122,1250,1,626.5368
245,epoch,123,1250,1,661.3189
247,epoch,124,1250,1,673.56116
249,epoch,125,1250,1,639.73145
251,epoch,126,1250,1,619.8363
253,epoch,127,1250,1,639.50653
255,epoch,128,1250,1,643.41516
257,epoch,129,1250,1,616.6649
259,epoch,130,1250,1,613.2646
261,epoch,131,1250,1,628.8072
263,epoch,132,1250,1,620.75824
265,epoch,133,1250,1,603.1965
267,epoch,134,1250,1,606.1087
269,epoch,135,1250,1,615.2737
271,epoch,136,1250,1,607.41626
273,epoch,137,1250,1,594.55963
275,epoch,138,1250,1,597.2282
277,epoch,139,1250,1,602.4543
279,epoch,140,1250,1,593.8106
281,epoch,141,1250,1,588.0878
283,epoch,142,1250,1,592.3632
285,epoch,143,1250,1,591.89624
287,epoch,144,1250,1,585.9552
289,epoch,145,1250,1,581.0061
291,epoch,146,1250,1,582.5677
293,epoch,147,1250,1,584.32733
295,epoch,148,1250,1,579.54095
297,epoch,149,1250,1,578.4393
299,epoch,150,1250,1,584.05554
301,epoch,151,1250,1,597.81287
303,epoch,152,1250,1,627.5264
305,epoch,153,1250,1,690.2112
307,epoch,154,1250,1,770.6966
309,epoch,155,1250,1,763.2055
311,epoch,156,1250,1,626.93976
313,epoch,157,1250,1,586.40015
315,epoch,158,1250,1,681.396
317,epoch,159,1250,1,666.06494
319,epoch,160,1250,1,568.8547
321,epoch,161,1250,1,601.3439
323,epoch,162,1250,1,645.3241
325,epoch,163,1250,1,579.36456
327,epoch,164,1250,1,574.8604
329,epoch,165,1250,1,616.6775
331,epoch,166,1250,1,575.1209
333,epoch,167,1250,1,564.81506
335,epoch,168,1250,1,598.05817
337,epoch,169,1250,1,569.14386
339,epoch,170,1250,1,558.85443
341,epoch,171,1250,1,582.29224
343,epoch,172,1250,1,561.5543
345,epoch,173,1250,1,554.7852
347,epoch,174,1250,1,572.3686
349,epoch,175,1250,1,557.1849
351,epoch,176,1250,1,551.0745
353,epoch,177,1250,1,563.42053
355,epoch,178,1250,1,551.6939
357,epoch,179,1250,1,547.1202
359,epoch,180,1250,1,556.51624
361,epoch,181,1250,1,548.51697
363,epoch,182,1250,1,544.4039
365,epoch,183,1250,1,551.13794
367,epoch,184,1250,1,545.8693
369,epoch,185,1250,1,541.2985
371,epoch,186,1250,1,546.1407
373,epoch,187,1250,1,542.6788
375,epoch,188,1250,1,538.30817
377,epoch,189,1250,1,541.5385
379,epoch,190,1250,1,540.3072
381,epoch,191,1250,1,536.04156
383,epoch,192,1250,1,537.72766
385,epoch,193,1250,1,537.9295
387,epoch,194,1250,1,534.131
389,epoch,195,1250,1,534.4011
391,epoch,196,1250,1,535.5331
393,epoch,197,1250,1,533.0326
395,epoch,198,1250,1,532.1427
397,epoch,199,1250,1,534.07794
399,epoch,200,1250,1,533.6476
401,epoch,201,1250,1,535.1958
403,epoch,202,1250,1,541.4499
405,epoch,203,1250,1,556.1943
407,epoch,204,1250,1,584.0971
409,epoch,205,1250,1,640.76886
411,epoch,206,1250,1,713.01544
413,epoch,207,1250,1,735.49396
415,epoch,208,1250,1,635.42737
417,epoch,209,1250,1,532.3671
419,epoch,210,1250,1,570.8394
421,epoch,211,1250,1,640.94995
423,epoch,212,1250,1,594.9663
425,epoch,213,1250,1,525.39606
427,epoch,214,1250,1,563.6535
429,epoch,215,1250,1,593.86017
431,epoch,216,1250,1,539.14014
433,epoch,217,1250,1,531.1647
435,epoch,218,1250,1,570.0093
437,epoch,219,1250,1,546.3436
439,epoch,220,1250,1,522.1234
441,epoch,221,1250,1,549.3659
443,epoch,222,1250,1,543.96313
445,epoch,223,1250,1,520.1988
447,epoch,224,1250,1,536.26044
449,epoch,225,1250,1,539.4207
451,epoch,226,1250,1,519.7366
453,epoch,227,1250,1,526.7011
455,epoch,228,1250,1,533.93054
457,epoch,229,1250,1,519.90765
459,epoch,230,1250,1,520.977
461,epoch,231,1250,1,528.3324
463,epoch,232,1250,1,519.36694
465,epoch,233,1250,1,517.01013
467,epoch,234,1250,1,523.38074
469,epoch,235,1250,1,518.7517
471,epoch,236,1250,1,514.65485
473,epoch,237,1250,1,519.22406
475,epoch,238,1250,1,517.6289
477,epoch,239,1250,1,512.8642
479,epoch,240,1250,1,515.49084
481,epoch,241,1250,1,516.2554
483,epoch,242,1250,1,511.9534
485,epoch,243,1250,1,512.6051
487,epoch,244,1250,1,514.37335
489,epoch,245,1250,1,511.26886
491,epoch,246,1250,1,510.33487
493,epoch,247,1250,1,512.10913
495,epoch,248,1250,1,510.72025
497,epoch,249,1250,1,508.97867
499,epoch,250,1250,1,509.81778
501,epoch,251,1250,1,509.76416
503,epoch,252,1250,1,508.1581
505,epoch,253,1250,1,507.73303
507,epoch,254,1250,1,508.19424
509,epoch,255,1250,1,507.5682
511,epoch,256,1250,1,506.41974
513,epoch,257,1250,1,506.4929
