laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
3 8 4 3 1154 4 5 3 3 1 4 3 51 1 3 2 4 1 2 2 1
3 12 2 0 1216 5 3 4 2 1 2 1 24 3 3 1 2 2 1 2 0
4 30 3 9 2441 4 5 4 1 1 2 3 42 2 1 2 3 2 1 2 1
2 15 2 2 3322 5 4 2 2 1 1 1 20 3 3 1 3 2 1 1 1
2 24 2 3 2369 1 5 4 4 1 4 3 63 2 1 3 2 2 1 1 1
2 36 2 2 3646 1 3 2 4 1 2 2 37 3 2 1 3 1 1 1 1
2 24 2 0 4843 4 4 2 3 1 2 1 31 3 3 1 3 2 2 2 0
3 24 1 2 4188 5 4 3 1 1 1 2 23 1 1 2 3 2 1 2 0
2 9 3 0 2603 2 5 3 2 1 4 4 51 1 1 1 2 2 1 2 1
2 18 2 0 1979 3 1 3 4 1 2 4 23 3 3 1 3 2 1 1 0
1 12 2 6 1276 3 3 2 2 1 4 1 49 3 3 1 3 2 2 2 1
3 9 2 9 1364 2 3 4 2 3 2 3 26 3 1 1 3 2 1 2 1
4 12 0 3 2145 3 3 4 2 1 3 3 29 3 3 1 3 2 1 1 0
2 12 2 2 6468 4 1 2 4 1 3 4 52 3 1 1 3 2 2 2 0
2 12 4 2 5734 3 5 2 1 1 4 1 49 3 1 2 3 2 2 1 1
3 9 4 3 1161 2 5 2 4 1 4 4 37 1 1 3 2 1 1 1 1
3 10 2 2 1217 5 3 3 2 1 2 1 37 3 1 1 3 2 2 2 1
4 12 4 2 3565 3 2 4 1 1 1 4 37 3 2 2 3 1 1 2 1
3 15 4 0 1182 3 1 2 1 1 3 2 68 3 3 3 1 2 2 2 0
4 30 4 3 1866 3 5 4 3 1 4 3 59 3 2 1 3 2 2 1 1
1 9 4 3 1145 1 3 4 2 1 4 4 25 3 2 1 3 2 1 2 1
4 24 4 1 5742 3 5 3 3 1 4 2 44 3 1 2 3 2 1 1 1
1 21 4 0 1598 2 5 4 4 1 3 4 30 3 2 2 3 2 2 1 0
2 6 4 3 338 3 5 4 3 1 4 1 52 3 1 2 3 2 1 1 1
3 48 2 3 11000 1 4 4 1 1 2 4 27 1 2 4 3 2 2 2 0
2 24 2 2 2359 5 2 2 4 1 4 3 33 3 1 1 3 2 1 1 0
1 48 4 9 4754 1 2 4 1 1 2 3 24 1 2 2 2 2 1 2 0
2 36 3 1 5742 1 5 3 4 1 4 2 34 3 3 2 3 2 2 1 1
3 10 4 0 1047 1 4 4 4 3 2 3 49 3 2 2 3 2 2 2 1
1 15 4 0 938 5 5 4 3 1 3 2 33 2 2 2 3 1 1 1 0
4 12 4 6 1406 3 5 4 3 1 4 1 47 3 2 1 4 1 2 2 1
1 6 2 2 1553 5 3 4 2 1 3 1 33 3 1 1 3 2 1 1 1
1 12 2 0 3600 2 3 1 2 1 4 3 31 3 1 1 3 1 1 2 1
3 15 4 2 2327 3 3 2 4 1 4 4 27 3 2 2 2 2 1 2 1
1 12 2 0 9142 3 5 1 3 1 3 4 45 3 3 1 4 2 2 2 0
2 12 2 3 2039 5 3 4 1 1 2 4 30 3 3 1 3 2 1 1 1
2 24 2 3 2675 1 5 4 3 1 4 3 35 3 3 1 4 2 2 2 1
1 12 2 3 1337 1 2 2 2 1 1 1 22 3 1 1 3 2 1 1 0
3 48 2 9 6305 1 5 4 2 1 4 1 50 3 2 1 3 2 1 1 0
2 48 1 0 7680 2 5 1 4 1 4 4 42 1 3 1 4 1 1 1 0
4 6 2 3 1748 5 5 1 4 1 1 2 44 1 1 1 2 1 1 2 1
1 24 2 2 3075 1 5 4 3 1 4 1 30 3 3 1 3 2 1 2 1
1 18 2 0 6251 1 4 3 4 1 1 3 28 3 1 1 2 1 1 2 1
1 15 4 2 3650 1 3 1 2 1 4 1 27 1 1 3 2 2 1 2 1
4 12 2 2 3192 3 3 3 4 1 4 3 51 3 2 1 3 2 2 2 1
1 12 4 3 881 3 3 4 1 1 4 1 23 3 2 2 3 2 1 2 1
2 30 2 2 2190 1 3 2 1 1 2 2 24 2 2 1 3 2 1 2 0
4 48 4 1 8971 1 4 2 2 3 3 1 35 2 1 2 3 2 2 2 1
2 48 1 9 5374 1 1 3 1 1 4 4 40 1 3 1 4 2 2 2 0
1 12 2 0 3484 2 3 4 2 1 3 4 35 3 1 1 2 2 1 2 1
1 24 3 0 1940 2 3 3 3 1 2 3 33 3 2 2 3 2 2 2 1
1 18 2 0 1040 1 3 4 3 1 2 4 33 3 3 1 3 2 1 1 0
3 9 4 3 1350 2 2 4 4 1 2 4 34 1 1 2 4 1 2 2 0
4 24 2 0 1526 2 4 4 3 1 3 1 34 3 1 1 3 1 2 2 1
3 42 2 2 6286 3 1 2 4 1 1 3 33 3 1 2 3 2 1 1 1
2 36 2 0 5392 2 3 2 3 2 2 4 28 3 2 1 2 2 1 2 1
1 24 2 0 3103 4 2 4 3 1 2 2 27 3 3 1 3 2 1 2 0
4 18 4 0 1039 3 3 4 4 1 3 3 36 3 3 2 3 2 1 2 1
1 24 3 3 3615 4 3 2 2 1 1 3 22 3 2 1 3 2 1 2 1
4 24 2 0 1473 4 5 4 3 1 4 4 41 3 2 1 2 1 1 2 1
1 8 0 2 1238 1 3 3 1 1 4 2 24 3 2 1 3 2 1 2 1
1 10 4 2 2082 3 2 2 2 2 3 4 27 3 2 2 3 2 1 2 1
4 36 2 2 8238 2 4 2 2 1 2 2 26 3 1 1 3 2 1 1 1
4 36 2 3 4822 3 2 4 4 1 1 1 30 1 3 1 4 2 2 1 1
2 18 2 9 1942 1 4 2 1 1 4 2 23 3 3 2 3 2 1 1 1
3 10 4 0 802 5 5 4 4 1 4 1 62 3 3 2 3 2 1 2 1
4 18 3 3 2141 1 3 4 1 1 2 2 28 3 3 1 3 2 2 1 0
1 24 1 9 6851 1 1 4 4 1 1 2 55 1 1 1 3 2 2 1 0
4 9 2 3 1478 3 4 2 3 1 2 3 22 3 1 1 3 2 1 1 0
1 10 2 2 1265 2 2 2 1 1 2 2 23 3 2 1 3 2 1 1 1
