value,frequency,column
Male,0.8132090761750406,sex
Female,0.1867909238249595,sex
25 - 45,0.5745542949756888,age_cat
Less than 25,0.21657212317666127,age_cat
Greater than 45,0.20887358184764993,age_cat
African-American,0.515194489465154,race
Caucasian,0.3389384116693679,race
Hispanic,0.08225283630470016,race
Other,0.05672609400324149,race
Asian,0.00506482982171799,race
Native American,0.0018233387358184765,race
F,0.6403970826580226,c_charge_degree
M,0.3596029173419773,c_charge_degree
0,0.5087115072933549,is_recid
1,0.49128849270664504,is_recid
Low,0.5542949756888168,score_text
Medium,0.26357374392220423,score_text
High,0.18213128038897894,score_text
0,0.538290113452188,two_year_recid
1,0.461709886547812,two_year_recid
