laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
3 24 4 2 7535 4 4 2 3 1 2 3 36 3 3 1 3 2 2 2 1
3 14 2 2 1480 5 3 3 2 1 1 1 21 3 3 1 3 2 1 2 0
4 18 4 0 1903 4 5 3 1 2 4 3 33 3 1 2 3 1 2 2 1
2 15 1 6 968 5 3 4 2 1 1 1 29 3 3 1 2 2 1 1 1
2 36 3 9 3415 1 5 4 4 1 4 3 35 3 1 2 3 2 1 1 1
3 36 2 2 1888 2 4 4 4 1 2 2 32 3 2 2 4 2 2 1 0
2 28 0 3 4164 4 4 3 3 1 1 1 25 3 3 1 3 2 2 2 1
3 6 4 0 1310 5 1 4 1 1 1 2 41 3 1 1 3 2 2 2 0
2 24 4 0 3796 3 5 4 2 1 3 4 41 1 1 2 3 2 1 2 1
2 36 4 1 4164 3 3 4 4 1 4 4 32 3 3 1 3 2 1 1 0
1 18 2 6 3231 4 3 2 2 1 4 1 32 3 3 1 4 2 2 2 1
3 9 4 9 610 3 4 4 2 2 2 2 27 1 1 2 3 2 1 1 1
4 18 1 2 3988 3 4 2 2 1 3 3 35 3 3 2 3 2 2 1 1
2 6 4 0 841 4 3 4 4 1 4 4 37 3 1 2 2 2 2 2 1
2 12 4 3 1448 3 5 2 1 1 4 1 25 3 1 2 3 2 2 1 1
3 18 4 2 670 2 3 4 4 1 3 4 60 1 1 2 2 2 1 1 1
4 12 3 0 1258 5 3 4 2 1 2 1 53 3 1 1 3 2 1 2 1
4 24 2 3 1548 3 3 4 1 1 1 4 22 3 2 2 4 2 2 2 0
4 24 2 3 1533 3 3 3 1 1 4 2 38 3 3 2 3 2 1 2 0
3 12 4 3 698 4 3 4 3 1 4 2 20 1 2 1 3 2 1 1 0
1 24 4 3 1256 1 1 4 2 1 3 4 31 3 2 1 4 2 2 2 0
4 12 4 0 2240 3 3 4 3 1 3 1 28 3 1 2 3 2 1 1 1
1 24 0 3 6880 2 3 2 4 1 4 4 45 3 2 2 3 2 2 1 0
2 12 2 2 3399 3 5 1 3 1 1 1 28 1 1 1 3 2 1 1 0
2 6 2 2 1952 2 2 4 1 1 1 4 23 3 2 3 2 2 1 2 1
2 6 4 0 3050 5 3 2 4 1 4 3 31 3 1 1 3 2 1 1 1
1 18 4 9 5951 1 2 2 1 1 4 3 31 3 3 1 3 2 2 2 1
2 24 1 0 1837 1 5 3 4 1 3 2 57 3 3 3 4 1 2 1 1
2 18 2 0 3617 1 2 4 4 3 1 3 26 3 2 1 3 2 1 2 1
1 24 4 3 936 5 4 4 3 1 3 1 30 1 2 1 3 1 1 1 1
4 6 4 1 1216 3 3 2 3 1 4 1 26 3 2 1 3 1 1 2 0
1 24 4 1 6748 5 4 3 2 1 4 1 26 3 1 1 3 2 2 1 0
2 24 4 3 5800 2 4 1 2 1 4 3 31 3 1 1 3 2 2 2 1
4 12 4 1 4732 4 5 2 4 1 4 4 57 3 2 2 2 1 1 2 1
2 15 4 1 3747 3 3 1 3 1 1 4 38 3 3 2 4 2 2 2 1
1 15 2 3 1266 4 5 4 1 1 3 4 38 3 3 2 4 2 1 1 1
2 9 2 9 1517 2 5 4 3 1 2 3 30 3 3 1 3 2 1 1 1
1 24 3 1 1665 2 2 4 2 1 2 1 33 3 1 2 4 2 2 1 0
3 12 4 3 1287 1 5 3 2 1 4 1 34 3 2 2 3 2 1 1 1
2 18 2 0 1289 2 2 2 4 1 4 4 25 1 3 1 3 1 1 1 1
4 18 2 3 2080 5 3 1 4 1 1 2 23 3 1 1 3 1 1 2 1
1 9 2 0 1336 1 3 3 3 1 2 1 22 3 3 2 3 2 1 2 1
1 24 1 0 1725 1 3 4 4 1 2 3 27 3 1 1 3 2 2 2 1
1 24 4 3 3059 1 4 4 2 1 3 1 26 1 1 2 3 2 1 2 1
4 30 2 0 2231 3 3 4 4 1 4 3 29 3 2 1 3 2 1 2 0
1 18 3 0 2249 3 3 2 1 1 4 1 27 3 2 1 3 2 2 1 1
2 18 2 3 2672 1 3 1 1 1 3 2 30 1 2 1 3 2 1 2 1
3 36 2 3 2999 1 5 3 1 3 4 1 21 1 1 1 2 2 2 2 1
2 48 0 3 7815 1 2 2 1 1 4 4 36 3 3 1 4 2 1 2 0
1 24 2 2 3832 2 3 4 2 1 2 4 33 1 1 1 3 2 2 2 1
1 24 2 0 2667 2 3 2 3 1 3 3 20 3 1 1 3 2 1 2 1
1 60 2 9 7498 1 4 2 3 1 1 4 24 3 3 1 4 2 2 1 0
3 12 4 2 1154 2 2 4 4 1 4 4 23 1 1 1 3 1 2 2 1
4 36 4 3 3342 2 3 2 3 1 3 1 27 3 1 1 3 1 2 2 0
3 15 2 0 1284 3 2 4 4 1 4 3 46 3 1 1 3 2 1 1 1
2 24 2 0 2569 2 5 3 3 1 2 4 45 3 2 1 2 2 2 2 1
1 18 4 2 3935 4 1 2 3 1 4 2 41 3 3 1 3 2 1 2 1
4 14 4 9 5415 3 3 3 4 1 4 4 34 3 3 1 3 2 1 2 1
1 12 4 3 704 4 3 4 2 1 1 3 37 3 2 1 3 2 1 2 1
4 24 4 9 1527 4 3 2 3 1 3 4 23 1 2 1 3 2 1 2 1
1 9 0 2 930 1 5 4 2 1 2 2 50 3 2 2 2 2 1 1 1
1 24 4 6 3432 3 3 3 2 1 3 4 36 3 2 2 3 2 1 2 1
4 30 2 5 11990 2 4 1 2 1 2 2 31 3 1 2 2 2 2 1 1
4 36 4 2 3418 3 4 3 4 1 4 1 27 1 3 2 4 2 1 1 0
2 9 2 6 1386 1 2 2 1 1 3 2 25 3 3 1 3 2 1 1 1
3 9 2 2 2039 5 4 3 4 1 4 1 33 1 3 1 3 2 1 2 1
4 30 2 2 2763 1 4 2 1 1 2 2 25 3 3 1 3 2 1 1 0
1 24 2 9 6320 1 2 4 4 1 2 2 20 3 1 1 3 2 1 1 0
4 12 4 2 757 3 3 2 4 1 3 2 36 3 1 1 4 2 1 1 1
1 12 3 3 709 2 3 2 1 1 4 1 54 3 2 1 2 2 1 1 1
4 24 4 9 2992 4 5 4 3 1 4 3 35 3 2 2 3 2 2 2 0
4 18 4 9 5801 5 5 3 1 3 4 4 75 3 2 1 2 2 2 1 1
1 27 4 1 11284 2 1 2 3 1 3 2 37 3 2 2 3 2 2 1 0
1 12 4 2 5236 2 4 2 4 3 4 4 42 3 2 2 2 2 2 1 1
4 39 2 2 11676 5 5 1 2 1 2 2 30 1 1 1 3 2 2 2 0
1 15 2 2 2238 1 1 1 3 1 4 4 26 3 1 1 2 2 1 1 0
3 12 4 3 802 4 3 1 4 1 2 2 22 3 2 1 3 2 1 1 1
3 48 0 6 10632 2 4 3 3 1 4 3 26 3 3 1 3 2 1 2 0
3 15 2 3 1503 3 5 2 2 1 4 2 49 3 2 1 3 2 1 1 0
1 18 2 9 1919 2 1 4 1 1 4 4 32 3 2 2 2 2 2 2 0
1 24 4 3 2510 3 5 4 2 1 2 1 44 1 3 2 3 2 2 2 1
3 18 4 2 3653 3 5 2 2 1 3 3 35 3 2 1 4 2 2 1 1
3 18 4 0 1809 5 3 4 2 1 3 2 31 3 2 1 2 1 1 1 1
1 12 4 0 803 1 5 4 2 3 4 3 38 1 2 3 4 1 1 1 0
3 36 2 2 2629 1 3 2 2 1 4 1 30 3 1 1 3 1 1 2 1
1 9 2 3 1107 2 3 2 2 1 4 4 48 3 2 1 2 2 1 1 1
2 18 2 3 2326 2 4 2 3 1 2 1 26 2 2 1 3 2 1 2 1
2 10 2 0 1352 4 3 2 2 1 4 4 34 3 2 1 3 2 1 2 1
1 30 2 1 7845 5 3 3 2 1 1 4 24 3 1 1 3 2 2 2 1
3 18 2 5 1402 5 3 4 2 1 4 3 48 2 2 1 3 2 2 2 0
2 24 3 2 7814 1 1 2 3 1 2 2 29 3 1 2 3 2 2 2 1
1 27 2 0 3380 5 4 2 1 1 2 3 20 3 3 1 3 2 1 2 0
3 24 2 9 2828 3 2 4 4 1 3 2 20 3 3 1 3 2 2 2 0
4 12 2 2 2606 3 4 4 3 1 2 2 25 3 1 1 3 2 2 1 1
1 24 2 2 5164 2 2 3 2 1 2 3 26 3 2 1 1 2 1 2 0
3 24 2 6 1048 2 5 4 1 1 4 2 46 3 2 3 3 2 1 2 1
3 36 4 3 2194 1 5 4 4 1 2 1 38 1 2 1 3 2 2 1 1
1 24 4 1 12582 1 2 2 1 1 4 4 39 3 1 1 3 2 2 1 0
3 4 2 1 1413 1 5 1 2 1 1 1 36 3 3 1 2 2 1 2 0
3 48 4 0 6976 1 3 4 3 1 4 4 32 3 2 2 3 2 1 1 1
2 12 2 0 1306 3 4 1 1 1 4 1 22 3 3 1 3 2 1 1 1
4 12 4 9 2125 3 4 4 1 1 2 4 29 3 3 1 3 2 1 2 0
4 12 2 9 1409 4 2 1 1 1 4 2 30 3 2 1 3 2 2 2 1
1 36 2 3 2508 2 5 4 3 1 2 4 24 1 2 2 3 2 1 2 0
3 6 2 0 1154 3 2 4 4 2 1 4 35 1 2 2 2 1 1 1 1
1 48 1 2 11038 2 4 4 3 1 4 4 33 3 1 2 2 2 2 2 0
3 15 4 0 1413 3 4 4 4 1 3 3 34 1 2 1 2 2 1 2 0
3 24 2 6 1359 1 3 4 1 1 4 4 24 3 1 2 3 2 2 2 1
2 30 2 1 2960 4 2 4 4 1 1 2 24 3 2 2 3 2 1 1 0
4 12 2 0 1386 4 4 1 1 1 2 1 52 3 1 2 3 2 1 1 0
2 15 4 3 6919 2 3 2 4 1 2 2 32 1 2 2 4 1 2 1 1
3 24 0 6 3978 5 5 4 3 1 2 3 46 1 3 1 3 2 2 1 0
1 18 2 9 2769 2 4 1 3 1 2 3 20 3 1 2 4 2 1 2 0
4 18 2 3 6283 1 3 2 3 1 4 1 30 3 2 1 3 2 2 1 1
3 36 2 0 8436 3 3 1 3 1 3 3 26 3 1 1 3 2 1 2 0
1 15 2 3 2681 5 4 3 3 1 2 3 24 3 1 1 3 2 1 2 1
1 30 2 0 1727 1 5 4 2 1 4 2 29 3 1 1 3 1 2 1 1
4 15 4 0 1849 4 5 2 2 1 2 3 39 3 1 1 3 2 2 1 1
4 18 2 3 4214 1 3 1 3 1 4 4 23 3 3 1 4 2 2 1 1
3 8 2 0 1230 5 3 1 2 1 3 4 23 3 2 1 3 2 1 1 1
4 24 2 3 2326 3 3 2 1 1 2 3 22 3 3 1 3 2 1 2 0
1 12 2 0 1948 3 3 2 3 1 3 3 59 3 1 1 1 2 1 1 1
4 18 2 2 3071 3 4 4 1 1 2 4 23 3 1 1 3 2 2 1 0
3 24 2 3 2102 2 4 2 1 1 1 2 22 3 1 1 2 2 2 2 0
