value,frequency,column
4,0.335,laufkont
2,0.24875,laufkont
1,0.24,laufkont
3,0.17625,laufkont
2,0.52625,moral
4,0.27875,moral
3,0.10875,moral
1,0.05625,moral
0,0.03,moral
3,0.2975,verw
0,0.25125,verw
2,0.15875,verw
1,0.1225,verw
9,0.11,verw
6,0.03875,verw
5,0.01375,verw
4,0.0075,verw
1,0.365,sparkont
5,0.2025,sparkont
2,0.16875,sparkont
3,0.145,sparkont
4,0.11875,sparkont
3,0.335,beszeit
5,0.26,beszeit
2,0.185,beszeit
4,0.16,beszeit
1,0.06,beszeit
4,0.4825,rate
2,0.23625,rate
3,0.15875,rate
1,0.1225,rate
3,0.36375,famges
2,0.305,famges
4,0.1725,famges
1,0.15875,famges
1,0.8775,buerge
3,0.07875,buerge
2,0.04375,buerge
4,0.41,wohnzeit
2,0.29375,wohnzeit
3,0.17375,wohnzeit
1,0.1225,wohnzeit
3,0.27375,verm
4,0.25125,verm
2,0.24625,verm
1,0.22875,verm
3,0.815,weitkred
1,0.15375,weitkred
2,0.03125,weitkred
2,0.47375,wohn
1,0.30375,wohn
3,0.2225,wohn
1,0.6375,bishkred
2,0.32875,bishkred
3,0.0175,bishkred
4,0.01625,bishkred
3,0.605,beruf
2,0.2275,beruf
4,0.15375,beruf
1,0.01375,beruf
2,0.78875,pers
1,0.21125,pers
1,0.6075,telef
2,0.3925,telef
2,0.68375,gastarb
1,0.31625,gastarb
1,0.69625,kredit
0,0.30375,kredit
