,type,this_epoch,total_epochs,batch_num,loss
2,epoch,1,50,2,17849.982
5,epoch,2,50,2,17327.783
8,epoch,3,50,2,16404.379
11,epoch,4,50,2,15640.184
14,epoch,5,50,2,14694.349
17,epoch,6,50,2,13211.07
20,epoch,7,50,2,11450.818
23,epoch,8,50,2,9345.365
26,epoch,9,50,2,8128.0063
29,epoch,10,50,2,7377.2666
32,epoch,11,50,2,6710.364
35,epoch,12,50,2,6016.538
38,epoch,13,50,2,5479.3604
41,epoch,14,50,2,5148.694
44,epoch,15,50,2,4621.119
47,epoch,16,50,2,4120.164
50,epoch,17,50,2,3780.5234
53,epoch,18,50,2,3498.7346
56,epoch,19,50,2,3278.229
59,epoch,20,50,2,2984.081
62,epoch,21,50,2,2642.564
65,epoch,22,50,2,2330.0823
68,epoch,23,50,2,2138.4763
71,epoch,24,50,2,2039.3394
74,epoch,25,50,2,1948.3887
77,epoch,26,50,2,1846.7297
80,epoch,27,50,2,1753.2218
83,epoch,28,50,2,1664.2224
86,epoch,29,50,2,1556.6991
89,epoch,30,50,2,1463.4148
92,epoch,31,50,2,1387.4658
95,epoch,32,50,2,1333.5305
98,epoch,33,50,2,1287.8093
101,epoch,34,50,2,1241.1768
104,epoch,35,50,2,1184.9736
107,epoch,36,50,2,1134.8451
110,epoch,37,50,2,1091.5156
113,epoch,38,50,2,1052.7999
116,epoch,39,50,2,1024.7058
119,epoch,40,50,2,994.01764
122,epoch,41,50,2,964.3373
125,epoch,42,50,2,937.9215
128,epoch,43,50,2,915.3585
131,epoch,44,50,2,894.99176
134,epoch,45,50,2,877.39215
137,epoch,46,50,2,868.42346
140,epoch,47,50,2,883.54297
143,epoch,48,50,2,882.549
146,epoch,49,50,2,818.0791
149,epoch,50,50,2,866.23364
