value,frequency,column
Male,0.8128038897893031,sex
Female,0.18719611021069693,sex
25 - 45,0.5721231766612642,age_cat
Less than 25,0.2222447325769854,age_cat
Greater than 45,0.2056320907617504,age_cat
African-American,0.5155996758508914,race
Caucasian,0.3371150729335494,race
Hispanic,0.08448136142625608,race
Other,0.0547001620745543,race
Asian,0.0058752025931928685,race
Native American,0.002228525121555916,race
F,0.6422204213938412,c_charge_degree
M,0.35777957860615883,c_charge_degree
0,0.5076985413290114,is_recid
1,0.4923014586709887,is_recid
Low,0.5514586709886548,score_text
Medium,0.25992706645056723,score_text
High,0.18861426256077796,score_text
0,0.5362641815235009,two_year_recid
1,0.4637358184764992,two_year_recid
