value,frequency,column
4,0.2975,laufkont
2,0.23625,laufkont
1,0.23625,laufkont
3,0.23,laufkont
2,0.5375,moral
4,0.2925,moral
3,0.09125,moral
1,0.0475,moral
0,0.03125,moral
0,0.25375,verw
3,0.23375,verw
2,0.23,verw
9,0.10125,verw
1,0.0975,verw
6,0.04375,verw
5,0.015,verw
4,0.0125,verw
8,0.00625,verw
10,0.00625,verw
1,0.29375,sparkont
5,0.1825,sparkont
2,0.18125,sparkont
4,0.17125,sparkont
3,0.17125,sparkont
3,0.36875,beszeit
5,0.20375,beszeit
4,0.18875,beszeit
2,0.17125,beszeit
1,0.0675,beszeit
4,0.40625,rate
2,0.2825,rate
3,0.1725,rate
1,0.13875,rate
3,0.34625,famges
2,0.27125,famges
1,0.1925,famges
4,0.19,famges
1,0.8925,buerge
3,0.065,buerge
2,0.0425,buerge
4,0.375,wohnzeit
2,0.34,wohnzeit
3,0.14875,wohnzeit
1,0.13625,wohnzeit
3,0.28125,verm
2,0.25375,verm
4,0.23875,verm
1,0.22625,verm
3,0.79875,weitkred
1,0.165,weitkred
2,0.03625,weitkred
2,0.46125,wohn
1,0.3075,wohn
3,0.23125,wohn
1,0.62375,bishkred
2,0.33875,bishkred
3,0.03125,bishkred
4,0.00625,bishkred
3,0.63625,beruf
2,0.17125,beruf
4,0.17125,beruf
1,0.02125,beruf
2,0.83375,pers
1,0.16625,pers
1,0.6075,telef
2,0.3925,telef
2,0.915,gastarb
1,0.085,gastarb
1,0.72375,kredit
0,0.27625,kredit
