30, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,35, Dominican-Republic, <=50K
37, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Male,0,0,50, Iran, <=50K
23, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,40, England, <=50K
40, Private, HS-grad, Divorced, Prof-specialty, Own-child, Other, Male,0,0,40, El-Salvador, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,40, Trinadad&Tobago, <=50K
19, Private, 11th, Never-married, Prof-specialty, Own-child, Black, Female,0,0,30, El-Salvador, <=50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,40, Ecuador, <=50K
18, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
43, Private, HS-grad, Separated, Craft-repair, Unmarried, Black, Female,0,0,40, Dominican-Republic, <=50K
29, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,35, Scotland, <=50K
30, Private, 7th-8th, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,25, Scotland, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,42, Ireland, >50K
37, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, Mexico, >50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,12, Canada, <=50K
26, Private, Some-college, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, Philippines, <=50K
35, Private, Bachelors, Divorced, Transport-moving, Wife, Black, Female,0,0,40, Vietnam, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Columbia, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,5013,0,50, Yugoslavia, >50K
27, Private, Assoc-voc, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
55, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,20, Yugoslavia, <=50K
