,type,this_epoch,total_epochs,batch_num,loss
10,epoch,1,50,10,182749.84
21,epoch,2,50,10,39303.508
32,epoch,3,50,10,13492.8545
43,epoch,4,50,10,5542.716
54,epoch,5,50,10,3336.6047
65,epoch,6,50,10,2465.7888
76,epoch,7,50,10,2016.2201
87,epoch,8,50,10,1665.8073
98,epoch,9,50,10,1464.7555
109,epoch,10,50,10,1328.0199
120,epoch,11,50,10,1215.5244
131,epoch,12,50,10,1122.7562
142,epoch,13,50,10,1047.2858
153,epoch,14,50,10,988.1982
164,epoch,15,50,10,939.86835
175,epoch,16,50,10,899.52
186,epoch,17,50,10,863.66986
197,epoch,18,50,10,831.18195
208,epoch,19,50,10,801.67804
219,epoch,20,50,10,774.8173
230,epoch,21,50,10,750.54047
241,epoch,22,50,10,728.60657
252,epoch,23,50,10,708.7243
263,epoch,24,50,10,690.2541
274,epoch,25,50,10,673.0414
285,epoch,26,50,10,657.3937
296,epoch,27,50,10,642.57306
307,epoch,28,50,10,628.8553
318,epoch,29,50,10,616.0444
329,epoch,30,50,10,604.09406
340,epoch,31,50,10,592.96564
351,epoch,32,50,10,582.5214
362,epoch,33,50,10,572.6419
373,epoch,34,50,10,563.4002
384,epoch,35,50,10,554.7429
395,epoch,36,50,10,546.5339
406,epoch,37,50,10,538.7809
417,epoch,38,50,10,531.31433
428,epoch,39,50,10,524.2404
439,epoch,40,50,10,517.36926
450,epoch,41,50,10,510.6629
461,epoch,42,50,10,504.31454
472,epoch,43,50,10,497.96506
483,epoch,44,50,10,492.0129
494,epoch,45,50,10,486.40402
505,epoch,46,50,10,481.03815
516,epoch,47,50,10,475.90918
527,epoch,48,50,10,471.10074
538,epoch,49,50,10,466.52393
549,epoch,50,50,10,462.15964
