value,frequency,column
3,0.2875,laufkont
4,0.26625,laufkont
1,0.24125,laufkont
2,0.205,laufkont
2,0.5125,moral
4,0.2925,moral
3,0.0825,moral
1,0.06625,moral
0,0.04625,moral
3,0.2775,verw
0,0.24375,verw
2,0.21125,verw
1,0.12625,verw
9,0.09125,verw
6,0.0425,verw
10,0.00375,verw
5,0.0025,verw
8,0.00125,verw
1,0.2325,sparkont
2,0.20125,sparkont
3,0.2,sparkont
5,0.19125,sparkont
4,0.175,sparkont
3,0.34125,beszeit
5,0.24875,beszeit
4,0.20125,beszeit
2,0.195,beszeit
1,0.01375,beszeit
4,0.4325,rate
2,0.25,rate
3,0.175,rate
1,0.1425,rate
3,0.29125,famges
2,0.25375,famges
1,0.2475,famges
4,0.2075,famges
1,0.895,buerge
2,0.055,buerge
3,0.05,buerge
4,0.43625,wohnzeit
2,0.30375,wohnzeit
3,0.145,wohnzeit
1,0.115,wohnzeit
4,0.285,verm
3,0.245,verm
2,0.245,verm
1,0.225,verm
3,0.77,weitkred
1,0.1825,weitkred
2,0.0475,weitkred
1,0.36125,wohn
2,0.33,wohn
3,0.30875,wohn
1,0.6175,bishkred
2,0.33875,bishkred
3,0.03375,bishkred
4,0.01,bishkred
3,0.67625,beruf
2,0.175,beruf
4,0.13375,beruf
1,0.015,beruf
2,0.83125,pers
1,0.16875,pers
1,0.5875,telef
2,0.4125,telef
2,0.535,gastarb
1,0.465,gastarb
1,0.66625,kredit
0,0.33375,kredit
