38, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,32, Dominican-Republic, <=50K
49, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Male,0,0,40, Iran, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,7298,0,40, England, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, El-Salvador, <=50K
29, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Trinadad&Tobago, >50K
27, Private, 1st-4th, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,45, El-Salvador, >50K
53, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Ecuador, >50K
27, Private, Assoc-voc, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
21, Private, HS-grad, Never-married, Farming-fishing, Own-child, Black, Female,0,0,50, Dominican-Republic, <=50K
34, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, Black, Male,0,0,54, Scotland, <=50K
27, Private, 7th-8th, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Scotland, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, Mexico, >50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,45, Cambodia, >50K
40, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,52, Cuba, <=50K
30, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
45, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,45, Vietnam, >50K
31, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,37, Columbia, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1552,50, Yugoslavia, >50K
40, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,2209,0,60, Italy, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Yugoslavia, >50K
46, Federal-gov, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
50, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, >50K
24, Private, Some-college, Divorced, Sales, Own-child, White, Female,0,0,40, Trinadad&Tobago, <=50K
42, Private, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,70, China, <=50K
28, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,48, El-Salvador, <=50K
37, Private, Assoc-voc, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,38, Dominican-Republic, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Germany, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,8, Canada, <=50K
54, Private, HS-grad, Separated, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,35, Canada, <=50K
49, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Taiwan, >50K
56, Local-gov, Some-college, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, >50K
28, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,35, El-Salvador, >50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,37, Guatemala, <=50K
46, State-gov, HS-grad, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, El-Salvador, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
55, Self-emp-not-inc, HS-grad, Separated, Prof-specialty, Unmarried, White, Female,0,0,30, Nicaragua, <=50K
