value,frequency,column
Male,0.7153565640194489,sex
Female,0.28464343598055103,sex
25 - 45,0.5089141004862237,age_cat
Less than 25,0.25263371150729336,age_cat
Greater than 45,0.238452188006483,age_cat
African-American,0.3642625607779579,race
Caucasian,0.27025931928687197,race
Hispanic,0.12844408427876824,race
Other,0.09683954619124797,race
Asian,0.0753646677471637,race
Native American,0.06482982171799027,race
F,0.6385737439222042,c_charge_degree
M,0.36142625607779577,c_charge_degree
0,0.5119529983792545,is_recid
1,0.48804700162074555,is_recid
Low,0.5441653160453809,score_text
Medium,0.26722042139384117,score_text
High,0.18861426256077796,score_text
0,0.5417341977309562,two_year_recid
1,0.4582658022690438,two_year_recid
