laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
3 48 3 3 4843 5 4 4 3 1 2 3 34 3 3 1 3 2 2 2 1
3 12 2 2 3087 5 4 2 2 1 2 1 35 3 3 1 3 1 1 2 1
4 24 4 0 1272 3 5 4 1 1 4 2 43 3 2 2 3 1 2 2 1
1 24 1 9 1364 5 3 4 2 1 1 1 28 3 3 1 3 2 1 2 1
2 12 2 6 684 1 5 4 4 1 3 2 33 3 1 2 3 2 1 1 1
3 18 2 1 1520 1 4 4 4 1 2 2 46 3 2 2 4 2 2 1 0
2 12 1 3 1449 4 4 4 3 1 1 1 34 3 3 1 3 2 2 2 1
3 12 4 0 958 5 2 4 1 1 1 2 22 3 1 1 3 2 2 2 0
2 56 4 0 12079 3 5 4 3 1 2 4 27 1 1 1 3 2 1 2 1
3 12 4 0 1451 3 2 4 4 1 4 4 38 3 3 1 3 2 1 2 1
1 36 2 8 2982 3 3 4 2 1 4 2 22 3 2 1 3 2 2 2 1
3 36 4 9 5287 2 5 4 3 2 2 3 35 1 2 2 3 2 1 2 1
4 18 2 2 1927 2 3 3 2 1 3 2 23 3 2 2 3 2 2 2 1
1 12 2 0 790 3 2 4 4 1 4 4 23 3 1 2 2 2 2 2 1
2 18 4 2 13440 3 5 1 1 1 4 2 38 3 1 2 3 2 2 1 1
3 24 4 1 2195 3 3 4 3 1 3 4 54 1 2 2 3 2 1 2 1
3 12 2 0 1939 4 2 4 2 1 2 1 26 3 1 1 3 2 1 2 1
4 24 3 3 2777 3 3 4 1 1 1 4 25 3 2 2 4 2 2 2 0
4 18 2 3 2475 3 3 2 1 1 4 2 64 3 3 2 3 2 1 2 0
4 18 4 3 2382 3 3 2 3 1 4 2 26 1 2 1 3 2 2 2 0
1 36 4 3 10015 1 1 2 2 1 2 4 29 3 3 1 4 2 2 2 0
4 12 4 0 791 3 3 4 3 1 4 1 41 3 1 2 3 2 1 2 1
2 15 1 4 3567 2 4 2 3 1 4 4 57 3 2 2 3 2 2 2 0
2 15 2 2 1216 4 5 2 3 1 1 1 66 1 2 1 3 2 1 2 0
3 12 2 2 3344 1 2 4 1 1 1 4 23 3 2 3 2 2 1 2 1
2 18 4 0 1247 5 4 4 4 1 4 3 60 3 2 2 3 2 1 2 1
1 21 4 9 2333 1 3 4 1 1 4 3 46 3 3 2 2 2 2 2 1
2 12 2 0 1050 1 5 3 4 1 2 2 28 3 2 2 3 2 2 2 1
2 18 2 0 1129 1 2 4 4 3 1 3 21 3 1 1 3 2 1 2 1
1 12 4 2 2093 4 3 3 4 1 3 1 23 1 2 1 3 1 1 2 1
4 48 3 1 7647 3 4 3 3 1 4 2 30 3 2 1 4 1 2 2 0
1 24 4 1 1998 5 5 4 2 1 4 1 37 3 2 1 3 2 1 2 0
1 36 4 3 2433 2 4 2 2 1 4 3 24 3 1 1 3 2 2 2 0
3 30 4 2 3970 3 5 2 4 1 3 4 26 3 2 1 3 2 1 2 1
1 18 4 1 1925 3 3 2 3 1 1 4 47 3 3 2 4 2 2 2 1
1 18 2 3 1852 4 4 3 2 1 3 4 31 3 3 2 4 2 1 2 1
2 21 2 9 2702 1 5 4 3 1 2 3 31 3 3 1 3 2 2 2 1
2 4 4 0 1452 1 2 1 2 1 2 1 40 3 1 2 4 1 2 1 0
4 24 4 9 2896 1 5 3 2 1 4 1 62 3 3 2 3 2 1 1 1
2 18 2 1 4006 2 2 1 4 1 4 4 24 2 2 1 3 1 1 2 1
4 12 3 2 6313 5 4 1 4 1 1 3 28 3 1 1 3 1 1 2 1
1 12 2 0 799 1 4 4 3 1 3 1 38 2 3 2 3 2 1 2 1
1 12 2 0 1316 1 2 4 4 1 1 3 20 3 1 1 3 2 1 2 1
1 15 4 3 1411 1 4 4 2 1 3 1 33 3 1 2 3 2 1 2 1
4 24 2 0 1842 3 4 4 4 1 4 3 58 3 2 1 3 1 1 2 0
1 36 3 0 15525 3 3 1 1 1 4 2 40 3 3 1 4 2 2 2 0
2 24 1 3 2863 1 3 2 1 1 4 3 51 1 2 1 3 2 2 2 1
4 48 2 2 7644 1 5 2 2 3 4 1 46 1 1 1 2 2 2 2 1
2 18 0 3 7463 1 1 2 1 1 4 4 51 3 3 1 4 2 1 2 0
1 30 2 2 2464 2 4 4 2 1 2 4 39 1 1 1 3 2 2 2 1
1 30 2 0 4678 2 3 2 3 1 4 3 25 3 1 1 3 2 1 2 1
1 24 2 6 1204 1 4 3 3 1 1 4 26 3 3 1 3 2 1 2 1
3 36 4 2 2302 2 3 4 4 1 4 4 60 1 2 2 3 1 2 2 1
4 24 4 2 6447 1 4 1 3 1 4 1 41 3 2 2 4 1 2 2 1
4 12 2 0 2244 3 2 4 4 1 4 3 49 3 2 1 3 2 1 1 1
2 6 2 0 1169 2 5 2 3 1 2 3 35 3 2 1 2 2 2 2 1
1 36 3 2 2377 4 1 4 3 1 4 2 33 3 3 1 3 2 1 2 0
4 24 4 9 4843 4 4 4 3 1 4 4 54 3 3 1 3 2 1 2 1
1 24 4 3 1667 4 4 4 2 1 1 3 48 3 2 1 3 2 1 2 1
4 8 4 5 1249 4 3 1 3 1 2 3 24 2 1 1 3 1 1 2 1
1 12 1 3 709 1 4 4 2 1 2 1 32 3 2 2 2 2 1 2 1
1 12 4 5 1371 3 3 3 2 1 2 4 28 3 2 2 3 2 1 2 1
4 12 3 6 2028 2 5 2 2 1 2 2 49 3 2 2 2 2 2 2 1
4 24 4 2 3037 2 4 2 4 1 4 1 24 1 3 2 3 2 1 2 0
3 9 2 6 2898 1 2 1 1 1 4 2 31 3 3 1 3 2 1 2 1
3 9 2 2 3597 4 3 2 4 1 3 1 26 2 3 1 3 2 1 2 1
4 15 2 2 3648 1 4 1 1 1 2 2 23 3 3 1 3 2 1 2 0
1 18 2 9 4151 1 3 4 4 1 2 2 42 3 1 1 3 2 2 2 1
4 12 4 1 2222 3 3 1 3 1 3 2 37 3 1 1 4 2 1 1 1
1 24 2 3 12689 3 3 1 1 1 4 2 39 3 3 1 3 2 2 2 1
4 9 4 9 2969 4 4 3 3 1 4 2 31 3 2 2 3 2 2 2 1
3 21 4 9 5142 5 3 2 1 3 2 3 26 3 2 1 3 2 1 2 1
1 36 4 1 1820 1 2 4 3 1 3 2 34 3 2 2 2 2 1 2 0
1 21 4 3 2211 2 5 4 4 3 4 4 47 3 2 2 2 2 2 2 1
4 21 2 2 2868 5 5 2 2 1 2 2 27 1 1 1 3 2 2 2 0
1 12 2 0 588 1 1 4 4 1 4 3 26 3 1 1 2 2 1 2 0
3 12 4 3 1264 3 3 1 3 1 2 1 35 3 2 1 3 2 1 2 1
3 18 1 5 2418 1 5 4 3 1 4 3 43 3 3 1 3 2 1 2 1
3 12 2 3 2452 2 3 1 2 1 3 2 25 3 1 1 3 2 1 2 0
1 36 1 9 7756 3 1 4 1 1 4 4 39 3 2 3 2 2 2 2 0
1 24 3 2 2781 3 5 4 2 1 2 2 33 1 3 2 3 2 2 2 1
3 9 4 3 1123 3 5 3 2 1 3 2 37 3 2 1 3 2 2 2 1
3 18 4 0 3016 5 4 3 3 1 3 2 41 3 2 1 2 1 1 2 1
1 24 4 1 6512 1 4 2 2 3 4 3 27 1 2 3 4 1 1 2 0
3 36 2 2 1706 1 3 3 2 1 4 1 30 3 1 1 3 1 1 2 1
1 9 2 3 1221 1 3 1 2 1 4 4 42 3 2 1 2 2 1 1 1
2 6 2 3 1337 2 5 1 3 1 3 1 40 3 2 1 2 2 1 2 1
1 12 2 0 1337 4 3 2 2 1 4 4 36 3 2 1 4 2 1 2 1
1 48 2 1 8212 5 3 4 2 1 2 4 24 3 1 1 3 2 2 2 1
3 18 2 3 1002 4 3 4 2 1 4 3 30 2 2 1 3 2 1 2 0
2 24 3 2 1520 1 1 4 3 1 2 2 38 3 2 2 3 2 2 2 1
1 6 2 0 1337 4 5 1 1 1 4 2 46 3 3 1 3 2 1 2 0
3 24 3 9 3123 3 3 4 3 1 4 2 27 3 3 1 3 2 2 2 1
4 30 2 2 4908 2 4 4 3 1 2 3 24 3 1 1 4 2 2 2 1
1 12 2 3 1262 2 1 4 2 1 2 2 55 3 2 2 1 2 1 2 0
2 12 2 3 998 2 3 3 1 1 2 2 22 3 2 4 3 2 1 2 1
