value,frequency,column
4,0.34375,laufkont
2,0.27125,laufkont
1,0.22375,laufkont
3,0.16125,laufkont
2,0.5075,moral
4,0.2925,moral
3,0.08,moral
1,0.0775,moral
0,0.0425,moral
3,0.3025,verw
0,0.23875,verw
2,0.19125,verw
1,0.1,verw
9,0.09375,verw
6,0.0475,verw
10,0.01,verw
5,0.00875,verw
4,0.0075,verw
1,0.4475,sparkont
5,0.165,sparkont
2,0.14125,sparkont
3,0.1325,sparkont
4,0.11375,sparkont
3,0.3425,beszeit
5,0.2475,beszeit
4,0.17125,beszeit
2,0.165,beszeit
1,0.07375,beszeit
4,0.4725,rate
2,0.22125,rate
1,0.1575,rate
3,0.14875,rate
3,0.42875,famges
2,0.295,famges
4,0.145,famges
1,0.13125,famges
1,0.87125,buerge
3,0.085,buerge
2,0.04375,buerge
4,0.405,wohnzeit
2,0.29875,wohnzeit
3,0.1575,wohnzeit
1,0.13875,wohnzeit
3,0.32125,verm
1,0.24375,verm
2,0.225,verm
4,0.21,verm
3,0.7975,weitkred
1,0.15875,weitkred
2,0.04375,weitkred
2,0.545,wohn
1,0.26875,wohn
3,0.18625,wohn
1,0.62125,bishkred
2,0.32875,bishkred
3,0.03,bishkred
4,0.02,bishkred
3,0.63625,beruf
2,0.20375,beruf
4,0.1475,beruf
1,0.0125,beruf
2,0.82625,pers
1,0.17375,pers
1,0.59125,telef
2,0.40875,telef
2,0.77,gastarb
1,0.23,gastarb
1,0.69625,kredit
0,0.30375,kredit
