value,frequency,column
Male,0.8101701782820098,sex
Female,0.1898298217179903,sex
25 - 45,0.571515397082658,age_cat
Less than 25,0.21819286871961102,age_cat
Greater than 45,0.21029173419773095,age_cat
African-American,0.5160048622366289,race
Caucasian,0.33914100486223664,race
Hispanic,0.08245542949756889,race
Other,0.055105348460291734,race
Asian,0.00526742301458671,race
Native American,0.002025931928687196,race
F,0.641612641815235,c_charge_degree
M,0.35838735818476497,c_charge_degree
0,0.5135737439222042,is_recid
1,0.48642625607779577,is_recid
Low,0.5526742301458671,score_text
Medium,0.2613452188006483,score_text
High,0.1859805510534846,score_text
0,0.5429497568881686,two_year_recid
1,0.45705024311183146,two_year_recid
