laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
4 27 4 3 2708 4 5 4 3 1 2 3 29 3 2 2 3 2 1 2 1
3 12 4 0 2118 4 3 2 2 1 2 1 39 3 3 2 2 1 1 2 1
4 6 4 3 1382 4 5 2 1 2 3 2 28 3 1 2 3 2 2 2 1
2 12 2 3 702 5 3 4 2 1 2 1 40 3 3 1 2 2 1 1 1
1 24 2 3 2512 1 5 4 4 1 4 4 35 3 1 1 3 2 2 1 0
2 18 2 2 2030 2 5 4 4 1 4 2 47 3 3 2 3 1 1 1 1
2 9 0 5 1154 3 5 4 3 1 1 1 32 3 3 2 3 1 2 2 0
4 6 2 2 1330 5 3 2 1 1 3 1 61 3 1 1 3 2 2 2 1
2 18 2 3 3206 2 5 4 2 1 1 3 25 1 1 1 2 2 1 2 1
3 12 2 1 2430 3 2 3 4 1 4 4 26 3 3 1 3 2 2 1 1
1 30 3 1 7880 5 5 3 3 1 4 2 40 1 3 2 4 1 2 2 1
3 10 2 9 2868 3 5 1 2 2 4 3 31 3 1 1 3 2 1 2 1
3 24 1 2 2520 2 3 4 2 1 4 3 22 3 3 1 3 2 2 1 1
1 21 2 2 2296 3 2 2 4 1 4 4 33 3 1 1 2 2 1 2 0
1 15 2 3 1858 3 5 4 1 1 4 1 45 3 1 1 3 2 2 1 1
1 36 3 2 6940 2 3 4 3 1 3 4 29 1 1 1 3 1 2 1 0
3 6 4 3 338 4 5 4 2 1 4 1 52 3 1 2 3 2 1 2 1
3 12 2 2 7953 3 5 4 1 1 4 4 52 3 3 1 4 2 2 2 0
4 30 4 3 5800 3 4 2 1 1 2 3 25 3 2 2 3 2 1 2 1
4 60 4 3 10285 3 4 2 3 1 4 3 21 3 2 1 3 2 2 1 1
1 36 4 1 9578 1 2 2 2 1 3 4 31 1 3 2 4 2 2 1 1
4 12 2 3 1190 3 3 4 4 1 1 2 26 3 1 1 3 2 2 1 1
2 9 2 2 1990 3 4 2 4 1 1 4 24 3 1 1 3 2 2 1 1
1 30 2 0 2135 2 3 2 3 1 2 2 24 2 1 1 3 2 1 1 0
3 20 1 1 5954 2 2 3 1 1 4 4 31 1 2 2 3 2 2 2 1
1 36 2 3 2673 5 3 4 4 1 4 4 51 3 1 1 3 2 1 1 0
1 36 2 9 1962 1 1 4 1 1 4 4 40 3 3 1 3 2 2 2 0
3 6 1 3 930 1 3 2 4 1 2 1 24 3 2 2 3 2 1 1 1
4 36 4 3 3387 1 4 4 4 3 2 3 51 3 2 1 3 2 2 2 1
1 18 2 0 1744 4 3 4 4 1 2 1 30 3 2 1 3 2 2 1 1
2 18 3 0 1473 3 5 4 3 1 4 1 32 1 2 2 2 1 1 2 0
1 18 4 0 1067 5 3 4 2 1 3 1 30 3 1 2 3 2 1 1 1
3 12 2 1 2354 3 5 1 1 1 4 3 50 3 1 1 3 1 2 2 1
