value,frequency,column
4,0.3025,laufkont
3,0.2425,laufkont
1,0.23625,laufkont
2,0.21875,laufkont
2,0.53125,moral
4,0.315,moral
3,0.08,moral
0,0.0375,moral
1,0.03625,moral
3,0.27375,verw
0,0.24125,verw
2,0.18375,verw
1,0.125,verw
9,0.09375,verw
6,0.0375,verw
5,0.0225,verw
10,0.01,verw
4,0.0075,verw
8,0.005,verw
1,0.29125,sparkont
5,0.18625,sparkont
3,0.17875,sparkont
2,0.1725,sparkont
4,0.17125,sparkont
3,0.31125,beszeit
5,0.26375,beszeit
2,0.19,beszeit
4,0.175,beszeit
1,0.06,beszeit
4,0.465,rate
2,0.24,rate
1,0.15375,rate
3,0.14125,rate
3,0.35125,famges
2,0.27875,famges
1,0.1925,famges
4,0.1775,famges
1,0.91625,buerge
3,0.04625,buerge
2,0.0375,buerge
4,0.4225,wohnzeit
2,0.31,wohnzeit
3,0.145,wohnzeit
1,0.1225,wohnzeit
4,0.26875,verm
3,0.25875,verm
1,0.2375,verm
2,0.235,verm
3,0.80875,weitkred
1,0.14875,weitkred
2,0.0425,weitkred
2,0.46375,wohn
1,0.3,wohn
3,0.23625,wohn
1,0.62875,bishkred
2,0.3275,bishkred
3,0.0375,bishkred
4,0.00625,bishkred
3,0.635,beruf
2,0.1825,beruf
4,0.16375,beruf
1,0.01875,beruf
2,0.8525,pers
1,0.1475,pers
1,0.6125,telef
2,0.3875,telef
2,0.92875,gastarb
1,0.07125,gastarb
1,0.74375,kredit
0,0.25625,kredit
