33, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,20, Dominican-Republic, <=50K
45, Private, HS-grad, Divorced, Sales, Husband, Other, Male,0,0,40, Iran, >50K
20, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, England, <=50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,40, El-Salvador, <=50K
20, Private, HS-grad, Never-married, Transport-moving, Husband, Other, Male,0,0,50, United-States, <=50K
22, Private, 11th, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
39, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Other, Female,15024,0,60, Ecuador, >50K
31, Private, Assoc-voc, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,54, Yugoslavia, <=50K
48, Private, HS-grad, Never-married, Craft-repair, Other-relative, Black, Female,0,0,40, Dominican-Republic, <=50K
22, Private, Some-college, Never-married, Farming-fishing, Own-child, Black, Male,0,0,25, South, <=50K
55, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, South, <=50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Ireland, <=50K
19, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Nicaragua, >50K
29, Private, Some-college, Never-married, Prof-specialty, Husband, Other, Female,7687,0,45, Canada, >50K
43, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
23, Private, Some-college, Never-married, Craft-repair, Husband, Black, Female,0,0,40, Poland, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Female,0,0,18, Vietnam, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Columbia, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,54, Yugoslavia, >50K
65, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,7298,0,40, Jamaica, >50K
44, Private, Bachelors, Separated, Craft-repair, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
42, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7298,0,45, Ecuador, >50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, Jamaica, <=50K
31, Private, Some-college, Divorced, Prof-specialty, Other-relative, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,0,0,30, China, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,65, El-Salvador, >50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,40, Dominican-Republic, <=50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,38, Germany, <=50K
