,type,this_epoch,total_epochs,batch_num,loss
48,epoch,1,50,48,54613.562
97,epoch,2,50,48,44135.34
146,epoch,3,50,48,44128.855
195,epoch,4,50,48,44137.664
244,epoch,5,50,48,44148.562
293,epoch,6,50,48,44158.23
342,epoch,7,50,48,44165.53
391,epoch,8,50,48,44169.4
440,epoch,9,50,48,44170.965
489,epoch,10,50,48,44171.797
538,epoch,11,50,48,44172.777
587,epoch,12,50,48,44174.574
636,epoch,13,50,48,44177.664
685,epoch,14,50,48,44189.68
734,epoch,15,50,48,44184.23
783,epoch,16,50,48,44188.766
832,epoch,17,50,48,44192.98
881,epoch,18,50,48,44196.887
930,epoch,19,50,48,44200.383
979,epoch,20,50,48,44203.45
1028,epoch,21,50,48,44206.027
1077,epoch,22,50,48,44208.156
1126,epoch,23,50,48,44209.81
1175,epoch,24,50,48,44211.04
1224,epoch,25,50,48,44211.867
1273,epoch,26,50,48,44212.336
1322,epoch,27,50,48,44212.508
1371,epoch,28,50,48,44212.43
1420,epoch,29,50,48,44212.14
1469,epoch,30,50,48,44211.703
1518,epoch,31,50,48,44211.14
1567,epoch,32,50,48,44210.516
1616,epoch,33,50,48,44209.84
1665,epoch,34,50,48,44209.15
1714,epoch,35,50,48,44208.445
1763,epoch,36,50,48,44207.76
1812,epoch,37,50,48,44207.1
1861,epoch,38,50,48,44206.477
1910,epoch,39,50,48,44205.867
1959,epoch,40,50,48,43368.36
2008,epoch,41,50,48,24618.754
2057,epoch,42,50,48,2999.3105
2106,epoch,43,50,48,796.3677
2155,epoch,44,50,48,501.5257
2204,epoch,45,50,48,407.09213
2253,epoch,46,50,48,352.21594
2302,epoch,47,50,48,307.72717
2351,epoch,48,50,48,293.09625
2400,epoch,49,50,48,287.75128
2449,epoch,50,50,48,277.85498
