,type,this_epoch,total_epochs,batch_num,loss
2,epoch,1,50,2,19339.871
5,epoch,2,50,2,18689.506
8,epoch,3,50,2,17497.95
11,epoch,4,50,2,16737.158
14,epoch,5,50,2,15458.245
17,epoch,6,50,2,13474.613
20,epoch,7,50,2,11103.105
23,epoch,8,50,2,8875.755
26,epoch,9,50,2,7746.957
29,epoch,10,50,2,7332.135
32,epoch,11,50,2,6732.6377
35,epoch,12,50,2,5901.646
38,epoch,13,50,2,4969.649
41,epoch,14,50,2,4351.632
44,epoch,15,50,2,4088.534
47,epoch,16,50,2,3782.4595
50,epoch,17,50,2,3431.8428
53,epoch,18,50,2,3049.9058
56,epoch,19,50,2,2737.627
59,epoch,20,50,2,2533.2336
62,epoch,21,50,2,2339.682
65,epoch,22,50,2,2161.5815
68,epoch,23,50,2,2038.29
71,epoch,24,50,2,1957.3364
74,epoch,25,50,2,1826.1926
77,epoch,26,50,2,1698.9596
80,epoch,27,50,2,1574.8562
83,epoch,28,50,2,1461.4939
86,epoch,29,50,2,1369.6907
89,epoch,30,50,2,1303.1299
92,epoch,31,50,2,1237.3955
95,epoch,32,50,2,1166.2278
98,epoch,33,50,2,1094.7828
101,epoch,34,50,2,1039.5151
104,epoch,35,50,2,989.24817
107,epoch,36,50,2,954.28687
110,epoch,37,50,2,909.33673
113,epoch,38,50,2,859.122
116,epoch,39,50,2,824.1553
119,epoch,40,50,2,802.0511
122,epoch,41,50,2,778.876
125,epoch,42,50,2,756.583
128,epoch,43,50,2,736.91986
131,epoch,44,50,2,720.91425
134,epoch,45,50,2,747.13275
137,epoch,46,50,2,1018.5442
140,epoch,47,50,2,818.5734
143,epoch,48,50,2,868.4293
146,epoch,49,50,2,768.0127
149,epoch,50,50,2,719.8993
