value,frequency,column
4,0.42875,laufkont
1,0.27125,laufkont
2,0.235,laufkont
3,0.065,laufkont
2,0.50375,moral
4,0.32,moral
3,0.0875,moral
0,0.04875,moral
1,0.04,moral
3,0.275,verw
0,0.24,verw
2,0.19875,verw
1,0.11375,verw
9,0.1025,verw
6,0.0425,verw
5,0.015,verw
8,0.005,verw
4,0.00375,verw
10,0.00375,verw
1,0.59625,sparkont
5,0.18375,sparkont
2,0.125,sparkont
3,0.05875,sparkont
4,0.03625,sparkont
3,0.3425,beszeit
5,0.22125,beszeit
4,0.19875,beszeit
2,0.165,beszeit
1,0.0725,beszeit
4,0.4875,rate
2,0.195,rate
1,0.165,rate
3,0.1525,rate
3,0.5625,famges
2,0.32375,famges
4,0.07375,famges
1,0.04,famges
1,0.90625,buerge
3,0.05625,buerge
2,0.0375,buerge
4,0.3975,wohnzeit
2,0.33125,wohnzeit
3,0.15125,wohnzeit
1,0.12,wohnzeit
3,0.35625,verm
1,0.26875,verm
2,0.21125,verm
4,0.16375,verm
3,0.81625,weitkred
1,0.16125,weitkred
2,0.0225,weitkred
2,0.6775,wohn
1,0.20625,wohn
3,0.11625,wohn
1,0.6175,bishkred
2,0.34875,bishkred
3,0.0275,bishkred
4,0.00625,bishkred
3,0.65125,beruf
2,0.1825,beruf
4,0.155,beruf
1,0.01125,beruf
2,0.8525,pers
1,0.1475,pers
1,0.5925,telef
2,0.4075,telef
2,0.9625,gastarb
1,0.0375,gastarb
1,0.69375,kredit
0,0.30625,kredit
