28, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
55, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, Italy, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,60, France, <=50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, England, <=50K
39, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Other, Male,0,0,40, United-States, <=50K
53, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,50, England, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,46, El-Salvador, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,10, Yugoslavia, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, Ecuador, >50K
20, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,15, Trinadad&Tobago, <=50K
40, Private, 7th-8th, Never-married, Other-service, Husband, White, Female,0,0,25, Trinadad&Tobago, <=50K
46, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,7298,0,36, Peru, >50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,30, Canada, >50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,65, Dominican-Republic, <=50K
58, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,48, Scotland, <=50K
61, Self-emp-not-inc, Doctorate, Divorced, Transport-moving, Husband, Other, Female,0,0,92, Vietnam, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,36, Columbia, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Yugoslavia, >50K
23, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
52, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Black, Male,4388,0,40, Yugoslavia, <=50K
23, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,30, El-Salvador, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,25, Laos, <=50K
68, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,375,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1834,45, Columbia, >50K
31, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, England, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Ecuador, >50K
46, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,48, Greece, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, Canada, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7298,0,54, Canada, >50K
21, State-gov, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,25, United-States, <=50K
42, Private, Some-college, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,15024,0,50, England, >50K
39, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Haiti, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, Holand-Netherlands, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,54, Ecuador, <=50K
31, State-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,10, Philippines, <=50K
22, Local-gov, Assoc-voc, Never-married, Adm-clerical, Own-child, Other, Male,0,0,38, Mexico, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,30, Mexico, >50K
34, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
50, Private, Assoc-acdm, Never-married, Farming-fishing, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
27, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Scotland, >50K
35, Local-gov, Assoc-acdm, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,50, France, <=50K
30, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,5178,0,75, Hungary, <=50K
63, Federal-gov, HS-grad, Widowed, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,4, Peru, <=50K
35, Private, Bachelors, Separated, Other-service, Wife, Other, Male,0,0,40, Mexico, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, Hong, <=50K
29, Private, Prof-school, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Dominican-Republic, >50K
32, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,70, El-Salvador, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,50, Iran, >50K
26, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, Poland, <=50K
18, State-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,1587,40, Dominican-Republic, <=50K
