value,frequency,column
3,0.2725,laufkont
4,0.27,laufkont
1,0.2425,laufkont
2,0.215,laufkont
2,0.52625,moral
4,0.3,moral
3,0.09625,moral
1,0.04375,moral
0,0.03375,moral
3,0.27125,verw
0,0.24625,verw
2,0.2025,verw
1,0.09875,verw
9,0.0925,verw
6,0.0375,verw
5,0.03125,verw
4,0.01,verw
8,0.00625,verw
10,0.00375,verw
1,0.2175,sparkont
3,0.21125,sparkont
2,0.20375,sparkont
5,0.18625,sparkont
4,0.18125,sparkont
3,0.30875,beszeit
5,0.25125,beszeit
4,0.1975,beszeit
2,0.1875,beszeit
1,0.055,beszeit
4,0.4825,rate
2,0.205,rate
3,0.17,rate
1,0.1425,rate
2,0.27,famges
3,0.265,famges
1,0.24375,famges
4,0.22125,famges
1,0.89375,buerge
3,0.05625,buerge
2,0.05,buerge
4,0.4,wohnzeit
2,0.315,wohnzeit
3,0.16375,wohnzeit
1,0.12125,wohnzeit
4,0.27875,verm
2,0.2525,verm
3,0.23875,verm
1,0.23,verm
3,0.80125,weitkred
1,0.13625,weitkred
2,0.0625,weitkred
1,0.35375,wohn
2,0.3525,wohn
3,0.29375,wohn
1,0.64,bishkred
2,0.3175,bishkred
3,0.03375,bishkred
4,0.00875,bishkred
3,0.65375,beruf
2,0.18,beruf
4,0.15125,beruf
1,0.015,beruf
2,0.85,pers
1,0.15,pers
1,0.58625,telef
2,0.41375,telef
2,0.5525,gastarb
1,0.4475,gastarb
1,0.7025,kredit
0,0.2975,kredit
