,type,this_epoch,total_epochs,batch_num,loss
1,epoch,1,1250,1,767030.0
3,epoch,2,1250,1,181547.89
5,epoch,3,1250,1,239170.78
7,epoch,4,1250,1,149967.94
9,epoch,5,1250,1,64536.242
11,epoch,6,1250,1,135491.89
13,epoch,7,1250,1,138410.98
15,epoch,8,1250,1,64478.01
17,epoch,9,1250,1,40224.492
19,epoch,10,1250,1,71697.63
21,epoch,11,1250,1,69709.26
23,epoch,12,1250,1,37928.098
25,epoch,13,1250,1,28927.004
27,epoch,14,1250,1,42911.098
29,epoch,15,1250,1,50585.62
31,epoch,16,1250,1,40456.438
33,epoch,17,1250,1,25940.92
35,epoch,18,1250,1,20001.197
37,epoch,19,1250,1,22269.752
39,epoch,20,1250,1,25069.373
41,epoch,21,1250,1,22193.92
43,epoch,22,1250,1,14792.466
45,epoch,23,1250,1,10619.989
47,epoch,24,1250,1,13293.865
49,epoch,25,1250,1,17063.775
51,epoch,26,1250,1,15129.801
53,epoch,27,1250,1,8961.547
55,epoch,28,1250,1,6062.53
57,epoch,29,1250,1,9357.426
59,epoch,30,1250,1,12701.516
61,epoch,31,1250,1,10372.799
63,epoch,32,1250,1,5658.12
65,epoch,33,1250,1,4434.207
67,epoch,34,1250,1,6472.5493
69,epoch,35,1250,1,7497.391
71,epoch,36,1250,1,5820.907
73,epoch,37,1250,1,3715.3777
75,epoch,38,1250,1,3481.9976
77,epoch,39,1250,1,4453.403
79,epoch,40,1250,1,4691.32
81,epoch,41,1250,1,3892.812
83,epoch,42,1250,1,3043.163
85,epoch,43,1250,1,2795.739
87,epoch,44,1250,1,3109.7844
89,epoch,45,1250,1,3405.4624
91,epoch,46,1250,1,3087.2295
93,epoch,47,1250,1,2332.0698
95,epoch,48,1250,1,1909.321
97,epoch,49,1250,1,2147.428
99,epoch,50,1250,1,2455.3381
101,epoch,51,1250,1,2178.858
103,epoch,52,1250,1,1649.095
105,epoch,53,1250,1,1607.4559
107,epoch,54,1250,1,1933.4958
109,epoch,55,1250,1,1953.3359
111,epoch,56,1250,1,1596.715
113,epoch,57,1250,1,1374.5682
115,epoch,58,1250,1,1496.9808
117,epoch,59,1250,1,1635.448
119,epoch,60,1250,1,1509.8331
121,epoch,61,1250,1,1290.3448
123,epoch,62,1250,1,1232.7406
125,epoch,63,1250,1,1288.6118
127,epoch,64,1250,1,1285.9587
129,epoch,65,1250,1,1192.2563
131,epoch,66,1250,1,1099.9048
133,epoch,67,1250,1,1096.553
135,epoch,68,1250,1,1142.7554
137,epoch,69,1250,1,1118.5563
139,epoch,70,1250,1,1026.9641
141,epoch,71,1250,1,987.77875
143,epoch,72,1250,1,1023.7713
145,epoch,73,1250,1,1031.7036
147,epoch,74,1250,1,966.1318
149,epoch,75,1250,1,913.459
151,epoch,76,1250,1,929.6702
153,epoch,77,1250,1,944.8328
155,epoch,78,1250,1,910.3393
157,epoch,79,1250,1,877.21375
159,epoch,80,1250,1,880.91614
161,epoch,81,1250,1,888.0004
163,epoch,82,1250,1,867.2843
165,epoch,83,1250,1,837.9252
167,epoch,84,1250,1,828.3408
169,epoch,85,1250,1,830.41327
171,epoch,86,1250,1,821.6608
173,epoch,87,1250,1,801.37616
175,epoch,88,1250,1,787.65204
177,epoch,89,1250,1,787.8097
179,epoch,90,1250,1,784.7039
181,epoch,91,1250,1,769.36127
183,epoch,92,1250,1,758.1184
185,epoch,93,1250,1,757.9186
187,epoch,94,1250,1,753.8287
189,epoch,95,1250,1,740.8071
191,epoch,96,1250,1,732.466
193,epoch,97,1250,1,732.313
195,epoch,98,1250,1,728.10223
197,epoch,99,1250,1,717.9499
199,epoch,100,1250,1,711.29565
201,epoch,101,1250,1,708.67303
203,epoch,102,1250,1,703.9357
205,epoch,103,1250,1,696.49286
207,epoch,104,1250,1,689.86224
209,epoch,105,1250,1,685.1769
211,epoch,106,1250,1,680.40405
213,epoch,107,1250,1,674.9826
215,epoch,108,1250,1,668.86096
217,epoch,109,1250,1,663.9112
219,epoch,110,1250,1,659.38727
221,epoch,111,1250,1,653.721
223,epoch,112,1250,1,649.0322
225,epoch,113,1250,1,645.6106
227,epoch,114,1250,1,640.7921
229,epoch,115,1250,1,635.0741
231,epoch,116,1250,1,631.0137
233,epoch,117,1250,1,627.9644
235,epoch,118,1250,1,623.7357
237,epoch,119,1250,1,619.12836
239,epoch,120,1250,1,615.60333
241,epoch,121,1250,1,612.3031
243,epoch,122,1250,1,608.52936
245,epoch,123,1250,1,604.6592
247,epoch,124,1250,1,601.00256
249,epoch,125,1250,1,597.371
251,epoch,126,1250,1,593.6867
253,epoch,127,1250,1,590.1702
255,epoch,128,1250,1,586.7505
257,epoch,129,1250,1,583.14496
259,epoch,130,1250,1,579.4905
261,epoch,131,1250,1,576.2169
263,epoch,132,1250,1,573.0583
265,epoch,133,1250,1,569.6639
267,epoch,134,1250,1,566.4535
269,epoch,135,1250,1,563.7057
271,epoch,136,1250,1,560.762
