value,frequency,column
3,0.27125,laufkont
4,0.27125,laufkont
1,0.24375,laufkont
2,0.21375,laufkont
2,0.495,moral
4,0.29875,moral
3,0.09875,moral
1,0.05875,moral
0,0.04875,moral
3,0.28625,verw
0,0.2675,verw
2,0.19625,verw
1,0.105,verw
9,0.09125,verw
6,0.0225,verw
5,0.0125,verw
4,0.01125,verw
10,0.00625,verw
8,0.00125,verw
1,0.22625,sparkont
3,0.2025,sparkont
2,0.2025,sparkont
5,0.18875,sparkont
4,0.18,sparkont
3,0.33875,beszeit
5,0.26625,beszeit
4,0.1775,beszeit
2,0.13875,beszeit
1,0.07875,beszeit
4,0.46,rate
2,0.2325,rate
3,0.165,rate
1,0.1425,rate
3,0.28375,famges
2,0.2625,famges
1,0.24625,famges
4,0.2075,famges
1,0.89375,buerge
3,0.06375,buerge
2,0.0425,buerge
4,0.40875,wohnzeit
2,0.32875,wohnzeit
3,0.15375,wohnzeit
1,0.10875,wohnzeit
4,0.2775,verm
3,0.25375,verm
2,0.23875,verm
1,0.23,verm
3,0.8125,weitkred
1,0.145,weitkred
2,0.0425,weitkred
1,0.35375,wohn
2,0.34,wohn
3,0.30625,wohn
1,0.61875,bishkred
2,0.33625,bishkred
4,0.02375,bishkred
3,0.02125,bishkred
3,0.63,beruf
2,0.19625,beruf
4,0.165,beruf
1,0.00875,beruf
2,0.8275,pers
1,0.1725,pers
1,0.6025,telef
2,0.3975,telef
2,0.53125,gastarb
1,0.46875,gastarb
1,0.68875,kredit
0,0.31125,kredit
