laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
4 48 4 6 5945 5 5 3 3 1 3 3 30 3 3 1 3 2 2 2 1
2 18 1 0 1412 5 4 4 2 1 4 2 33 1 3 2 2 1 1 2 0
4 48 2 3 10006 5 4 4 1 1 3 3 37 3 2 1 3 1 2 2 1
3 6 2 3 1618 5 4 2 3 1 2 1 50 3 3 1 3 1 1 1 1
1 24 2 9 3234 1 5 4 4 1 2 3 31 1 1 3 3 2 2 1 0
2 12 2 0 1274 1 2 1 4 1 1 1 37 3 2 1 2 1 1 1 0
2 12 1 3 727 3 3 4 3 1 1 1 33 3 3 1 3 2 2 2 0
2 21 3 3 1767 4 3 3 1 1 2 2 25 3 1 1 3 2 2 2 0
3 10 2 2 1892 3 5 4 2 1 4 3 38 3 1 1 3 2 2 2 1
2 15 4 2 1285 3 5 4 4 2 4 4 38 1 3 2 2 2 1 1 1
1 9 2 4 1055 4 5 2 2 1 4 1 49 3 3 1 3 2 1 2 1
3 18 4 9 1294 2 2 4 2 1 3 2 27 1 1 2 3 2 1 2 1
4 12 4 3 996 3 5 4 3 1 4 2 35 3 3 2 3 2 1 1 1
1 24 2 3 1245 4 3 3 4 1 3 4 57 3 2 1 2 2 1 2 1
2 18 2 0 1930 3 3 3 1 1 3 1 23 3 1 1 2 2 2 1 1
2 24 4 1 6561 3 1 2 3 1 4 4 75 1 3 2 4 2 2 1 1
2 12 1 0 593 4 2 4 2 1 1 1 26 1 1 1 2 2 1 2 0
4 30 2 1 4590 4 4 2 1 1 1 4 24 3 2 1 4 2 1 2 1
4 24 4 1 7545 4 3 1 1 1 4 2 29 3 3 2 3 2 1 2 1
2 36 3 9 8059 3 3 2 3 3 3 3 26 1 2 1 3 1 1 1 0
1 15 2 6 387 1 2 4 2 1 4 4 23 3 2 1 3 2 2 2 1
3 36 3 0 4272 2 3 4 3 1 2 2 30 2 1 2 4 2 2 1 0
1 9 1 0 1409 2 2 3 4 1 2 4 27 3 1 1 4 2 2 1 0
3 12 4 2 1154 3 3 2 4 1 2 1 27 3 1 2 3 2 1 1 1
4 24 3 9 2330 2 3 4 1 1 2 4 44 3 2 2 3 2 2 2 1
2 24 3 2 3965 5 3 2 4 1 2 3 27 3 1 1 3 2 1 1 1
1 36 4 9 5417 1 3 3 1 1 4 3 34 3 3 2 3 2 2 2 1
2 24 2 2 1969 1 3 3 4 1 1 3 22 3 3 1 3 2 2 1 1
2 24 1 0 1361 1 3 4 4 1 2 4 40 1 3 1 4 2 2 2 0
2 12 4 3 1923 5 4 4 3 1 2 2 31 1 2 1 3 1 2 1 1
4 18 2 3 1430 4 4 4 3 1 4 1 49 1 3 1 3 1 1 2 1
1 12 2 3 2111 5 4 4 2 1 4 1 35 3 1 1 3 2 1 1 1
2 12 4 0 2278 3 3 1 1 1 4 3 36 3 1 1 4 2 2 2 1
3 27 4 2 5118 4 5 2 4 1 4 4 50 3 3 2 3 2 1 2 0
2 12 4 0 1455 3 5 2 3 1 2 4 38 3 3 2 2 1 1 2 1
2 24 2 3 1355 5 5 4 1 1 2 4 47 3 3 1 4 2 2 1 1
1 36 2 9 12307 1 5 3 3 1 4 4 46 2 3 1 3 2 2 1 0
1 30 2 0 2123 1 2 4 2 1 2 1 24 1 1 1 3 2 1 1 0
4 12 4 3 1409 1 5 4 2 1 4 1 54 3 2 2 3 2 1 1 1
2 27 2 3 3234 2 3 3 4 1 2 4 27 3 2 1 4 1 1 1 1
4 18 2 3 3186 5 3 1 4 1 2 2 24 3 1 1 3 2 1 2 1
1 20 0 0 2141 1 3 4 3 1 2 1 33 1 3 2 3 2 1 2 0
1 36 2 1 5376 2 4 2 4 1 2 3 31 3 1 1 3 2 2 2 1
1 24 2 1 2682 2 5 2 2 1 4 1 26 3 1 3 3 2 1 2 1
4 9 4 0 1123 4 5 3 4 1 4 4 50 1 3 2 4 1 2 2 0
1 15 2 3 1037 2 2 4 2 1 2 1 27 3 2 1 3 2 1 2 1
1 60 2 6 6201 1 3 2 1 1 4 4 42 3 3 1 3 2 1 2 1
2 24 2 2 3239 1 5 4 1 2 3 1 39 1 1 1 3 2 2 2 0
2 6 1 0 636 1 1 3 1 1 4 4 40 3 3 1 2 1 1 2 1
1 24 2 2 2759 2 3 4 2 1 4 4 22 2 1 1 3 2 2 2 1
1 9 2 0 3725 2 5 1 3 1 4 2 64 3 2 1 2 2 1 2 1
1 24 2 3 1657 1 2 4 2 1 1 3 24 3 3 1 2 2 1 1 1
1 24 2 3 1276 1 3 4 4 1 2 4 32 2 1 1 2 2 1 2 0
3 24 2 2 2886 2 5 4 3 1 4 1 30 3 1 1 3 2 2 2 1
4 10 2 0 2806 4 1 2 4 1 4 2 31 3 1 1 3 2 1 1 1
2 12 1 0 339 2 5 4 4 1 3 2 44 1 2 1 2 2 1 2 1
1 48 2 9 7538 4 2 2 3 3 4 2 37 3 3 1 3 2 1 2 0
3 6 4 0 1280 3 3 2 4 1 3 2 74 3 3 1 2 2 1 2 1
1 9 2 3 1998 4 3 3 3 3 1 1 37 3 2 1 2 1 1 2 1
4 36 2 6 860 5 5 4 3 1 4 4 36 3 2 1 3 1 1 2 1
1 12 0 3 1047 1 5 4 1 1 3 1 49 3 2 2 3 2 1 2 1
