value,frequency,column
 Private,0.7377015209913382,work_class
 Self-emp-not-inc,0.08392390898918314,work_class
 Local-gov,0.0701230883998508,work_class
 State-gov,0.04272866674955448,work_class
 Self-emp-inc,0.034729992954536035,work_class
 Federal-gov,0.030378382858800613,work_class
 Without-pay,0.00041443905673670687,work_class
 HS-grad,0.32649508889717765,education
 Some-college,0.2220978905052012,education
 Bachelors,0.16747482282730325,education
 Masters,0.054581623772224294,education
 Assoc-voc,0.04264577893820714,education
 11th,0.03431555389779933,education
 Assoc-acdm,0.03332090016163123,education
 10th,0.027062870404906958,education
 7th-8th,0.01815243068506776,education
 Prof-school,0.017447884288615358,education
 9th,0.015251357287910813,education
 12th,0.01264039123046956,education
 Doctorate,0.011935844834017158,education
 5th-6th,0.010153756890049319,education
 1st-4th,0.004973268680840482,education
 Preschool,0.001450536698578474,education
 Married-civ-spouse,0.4651663972812798,marital_status
 Never-married,0.32458866923618884,marital_status
 Divorced,0.13945874259190186,marital_status
 Separated,0.030627046292842637,marital_status
 Widowed,0.027352977744622652,marital_status
 Married-spouse-absent,0.01206017655103817,marital_status
 Married-AF-spouse,0.0007459903021260724,marital_status
 Craft-repair,0.1350242446848191,occupation
 Prof-specialty,0.13411247875999835,occupation
 Exec-managerial,0.13170873223092544,occupation
 Adm-clerical,0.12296406813378093,occupation
 Sales,0.11707903352811969,occupation
 Other-service,0.10771271084587011,occupation
 Machine-op-inspct,0.06556425877574702,occupation
 Transport-moving,0.05221932114882506,occupation
 Handlers-cleaners,0.044966637655932694,occupation
 Farming-fishing,0.03274068548219984,occupation
 Tech-support,0.03021260723610593,occupation
 Protective-serv,0.020721952836835342,occupation
 Priv-house-serv,0.004724605246798458,occupation
 Armed-Forces,0.0002486634340420241,occupation
 Husband,0.41232541754734964,relationship
 Not-in-family,0.2550457955157694,relationship
 Own-child,0.15122881180322434,relationship
 Unmarried,0.10580629118488126,relationship
 Wife,0.04633428654316383,relationship
 Other-relative,0.029259397405611506,relationship
 White,0.8621575697293713,race
 Black,0.09262712918065398,race
 Asian-Pac-Islander,0.02896929006589581,race
 Amer-Indian-Eskimo,0.00903477143686021,race
 Other,0.007211239587218699,race
 Male,0.6747896721787061,sex
 Female,0.3252103278212939,sex
 United-States,0.9127191346512495,native_country
 Mexico,0.020970616270877367,native_country
 Philippines,0.006382361473745286,native_country
 Germany,0.004434497907082764,native_country
 India,0.0036056197936093497,native_country
 Puerto-Rico,0.003315512453893655,native_country
 Cuba,0.0032326246425463134,native_country
 El-Salvador,0.0032326246425463134,native_country
 Canada,0.003191180736872643,native_country
 Jamaica,0.0028181855858096065,native_country
 England,0.0027352977744622654,native_country
 South,0.0024037465290728996,native_country
 China,0.002362302623399229,native_country
 Italy,0.002155083095030876,native_country
 Vietnam,0.0020721952836835343,native_country
 Guatemala,0.0020307513780098638,native_country
 Dominican-Republic,0.0020307513780098638,native_country
 Japan,0.0019478635666625222,native_country
 Columbia,0.0019064196609888517,native_country
 Poland,0.0016992001326204982,native_country
 Taiwan,0.001326204981557462,native_country
 Haiti,0.001326204981557462,native_country
 Iran,0.0012018732645364498,native_country
 Peru,0.0010360976418417672,native_country
 Portugal,0.0009946537361680964,native_country
 Greece,0.0009946537361680964,native_country
 Ecuador,0.0008703220191470844,native_country
 France,0.0008703220191470844,native_country
 Nicaragua,0.0008288781134734137,native_country
 Ireland,0.0007045463964524016,native_country
 Yugoslavia,0.000663102490778731,native_country
 Laos,0.000538770773757719,native_country
 Cambodia,0.000538770773757719,native_country
 Hungary,0.000538770773757719,native_country
 Trinadad&Tobago,0.0004973268680840482,native_country
 Outlying-US(Guam-USVI-etc),0.00045588296241037753,native_country
 Scotland,0.00041443905673670687,native_country
 Hong,0.0003729951510630362,native_country
 Thailand,0.0003315512453893655,native_country
 Honduras,0.0002486634340420241,native_country
 <=50K,0.752206887977123,income
 >50K,0.24779311202287704,income
