laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
4 36 4 9 2474 3 3 4 3 1 2 3 28 3 2 2 3 2 1 2 1
2 20 2 2 1804 1 3 3 2 1 2 1 26 3 2 2 3 2 2 2 0
4 15 4 2 1345 1 4 4 2 1 2 2 32 3 2 2 3 1 1 2 1
4 15 1 6 1237 5 4 4 3 1 2 2 36 3 2 1 3 2 2 2 1
2 15 4 9 1282 1 5 4 3 1 4 3 39 3 1 3 3 2 1 1 1
1 12 2 2 3573 1 3 2 3 1 2 2 29 3 2 1 3 1 1 1 1
2 48 0 3 3907 5 5 4 3 1 1 3 42 3 3 1 3 2 2 2 1
2 12 2 2 1444 4 2 4 2 1 1 2 34 1 2 1 4 2 2 2 1
1 24 2 2 3618 1 5 2 2 1 4 3 29 3 1 1 3 2 1 2 1
1 12 2 2 1199 5 3 4 2 1 4 3 23 3 3 1 3 2 2 2 1
2 36 2 3 4062 1 5 4 3 1 2 3 32 3 2 1 3 2 1 2 1
1 12 2 9 1818 1 3 4 2 2 4 2 29 3 2 1 3 2 2 2 1
1 39 1 2 7737 1 4 2 3 2 4 2 45 3 3 1 3 2 1 2 1
4 30 4 2 6298 5 4 2 3 1 3 3 37 3 2 2 2 2 1 2 1
1 36 2 9 3305 1 5 4 3 1 2 3 43 3 2 1 3 1 2 1 0
1 12 2 2 639 1 2 4 2 1 4 2 24 1 1 1 3 2 1 2 1
4 24 4 0 3971 5 3 4 3 1 4 2 44 3 1 2 3 2 2 2 1
4 14 4 0 4850 5 5 4 2 1 4 3 60 3 2 2 4 2 2 2 0
3 10 4 0 751 2 5 4 3 1 4 4 63 3 3 2 3 2 2 2 0
2 48 4 9 10397 4 4 1 3 1 3 3 27 1 2 1 3 2 2 2 0
1 36 3 2 5430 1 1 4 3 1 3 4 28 2 2 1 4 2 2 2 0
2 18 2 1 7469 5 5 4 3 1 4 4 53 3 1 1 3 1 2 2 0
3 18 3 3 3621 1 2 3 3 1 2 3 36 3 2 2 4 2 2 2 1
4 10 4 3 1115 2 5 1 2 1 1 1 59 3 2 1 2 2 1 2 1
2 48 2 3 2933 1 2 4 2 1 1 4 28 3 2 4 2 2 1 2 0
4 24 2 2 1362 5 3 2 4 1 2 1 32 3 2 1 3 2 2 2 1
2 24 3 9 3972 1 3 3 2 1 3 2 27 2 2 2 2 2 2 2 1
2 15 4 3 1423 1 5 3 4 1 2 1 34 3 2 2 3 2 1 2 1
2 36 3 2 3965 1 2 4 2 2 1 2 30 1 2 1 2 2 1 2 1
3 6 4 3 1817 5 3 1 3 1 2 1 35 3 2 1 2 1 1 1 1
4 24 4 0 1955 5 3 4 2 1 4 3 42 3 1 2 3 2 2 2 0
4 24 4 0 1938 5 5 4 2 1 4 2 38 3 1 1 3 2 2 2 1
2 12 3 3 959 2 4 3 2 1 4 4 39 3 1 1 2 2 1 2 1
2 36 4 0 2804 2 5 3 3 1 4 4 31 3 3 1 2 1 1 2 1
1 24 2 0 1525 1 4 3 3 1 1 4 24 3 3 2 3 2 1 2 0
1 12 1 0 931 3 5 4 4 1 2 3 29 3 2 2 4 2 1 1 0
1 24 2 2 7615 1 4 1 2 1 2 2 30 3 2 1 3 2 2 2 1
2 48 3 6 6164 1 5 4 3 1 4 4 51 3 3 1 4 2 1 2 0
3 18 2 0 2236 2 4 4 3 1 4 1 30 3 2 1 4 2 2 1 1
3 15 2 0 1831 1 5 2 3 1 4 4 41 3 2 1 4 2 2 2 1
4 21 3 0 2584 5 4 1 3 1 2 2 42 3 2 1 2 1 1 2 1
4 15 2 0 3037 1 4 2 2 1 3 3 20 3 2 1 3 2 1 2 1
1 12 0 0 1110 1 4 4 4 1 3 2 28 3 1 2 3 1 1 2 0
2 24 4 3 4797 1 5 3 2 1 4 1 48 3 1 3 3 2 2 2 1
4 24 2 0 2611 1 3 3 2 1 4 2 20 3 1 1 3 2 1 2 0
2 6 2 3 883 1 2 2 2 1 2 1 27 3 2 1 3 2 2 2 1
1 10 4 0 3965 1 3 1 3 1 2 1 41 2 2 2 2 1 1 2 1
3 36 4 3 2324 1 5 4 3 3 4 1 37 1 1 1 2 2 1 2 1
4 36 1 1 8778 1 1 2 3 1 4 4 36 3 3 1 4 1 1 2 1
2 7 2 3 2319 1 2 1 2 1 1 1 46 3 2 1 3 2 1 2 1
2 48 3 0 7068 2 4 3 3 1 3 3 33 1 2 2 3 1 1 2 1
1 36 2 3 3799 1 3 2 3 1 1 3 23 3 2 1 3 2 2 2 1
1 18 4 0 1824 1 3 4 3 1 4 3 25 2 1 2 3 2 1 2 0
2 30 4 2 4273 1 3 1 2 1 4 1 23 3 1 2 3 2 1 2 0
2 24 2 1 2684 5 3 4 3 1 4 4 37 3 3 1 3 1 2 1 1
3 12 2 0 1549 1 3 3 3 1 2 2 50 3 2 1 2 2 1 2 1
1 10 4 0 3778 1 3 2 3 1 2 1 37 3 3 2 3 1 1 2 1
4 6 2 3 1326 3 5 2 3 1 4 4 43 3 3 1 3 1 1 2 1
4 6 4 3 1201 5 3 4 2 1 1 2 28 3 2 2 3 2 1 2 1
4 36 2 9 1941 4 5 4 3 1 4 4 40 1 2 1 4 1 2 2 0
2 24 2 0 2169 5 4 4 2 1 1 2 55 3 2 1 3 2 1 2 1
4 36 2 3 2221 3 5 4 3 1 4 3 40 3 2 1 3 2 1 2 1
2 30 2 3 3621 1 2 1 2 1 1 2 22 3 2 1 2 2 2 2 1
4 20 4 0 1584 2 4 3 3 1 3 1 35 1 3 2 3 2 1 2 1
4 18 2 3 1402 1 2 3 2 1 4 1 40 3 2 1 4 2 2 2 1
4 24 2 0 1533 5 4 4 4 1 3 3 34 2 2 1 3 2 2 2 1
4 18 4 1 8075 1 3 1 1 1 2 3 23 3 2 2 3 2 2 2 0
4 18 4 3 2132 1 3 3 4 1 2 3 25 3 1 2 3 2 1 2 1
4 12 2 0 3432 5 3 1 3 1 2 2 46 1 2 1 4 1 2 1 1
1 12 2 6 782 1 2 4 1 1 4 2 54 3 2 1 3 2 1 2 0
2 9 2 9 936 2 3 4 2 1 2 2 30 3 2 1 3 2 1 2 0
3 24 2 6 1236 4 3 4 2 3 2 3 33 3 2 1 2 2 1 2 0
2 18 4 3 603 1 4 4 3 1 3 2 33 1 2 2 3 2 2 2 1
1 12 2 3 1819 1 3 2 4 2 2 3 45 3 1 1 3 2 2 2 1
1 6 4 2 1741 2 5 1 3 1 4 4 36 1 1 3 4 2 2 2 1
1 12 3 0 1979 1 3 2 3 1 4 1 39 3 1 2 2 1 1 2 0
4 15 2 0 5175 4 5 1 2 1 4 4 36 3 3 1 3 2 1 2 1
4 24 2 1 9038 5 3 2 3 1 4 4 49 3 3 1 3 2 2 2 1
4 12 2 3 1448 2 4 2 3 1 2 3 34 3 2 1 3 2 1 2 1
4 30 2 9 2748 1 1 4 1 1 2 3 34 3 2 4 3 2 2 2 1
1 6 1 6 1168 1 5 4 2 1 4 4 35 3 3 1 3 2 1 2 0
4 12 2 4 1051 1 3 2 4 1 2 1 26 3 2 1 3 2 2 2 1
2 6 4 2 1040 5 1 4 3 1 1 2 35 2 2 2 2 1 2 2 1
4 6 4 3 908 1 3 3 2 2 2 1 24 3 2 4 3 2 1 2 1
4 12 2 3 3397 1 5 1 3 1 4 3 38 3 2 1 3 1 1 2 1
2 48 0 10 18423 1 3 1 2 1 3 4 33 3 2 1 4 2 1 1 0
4 18 4 2 3408 1 5 1 2 1 4 1 45 3 2 2 3 2 1 2 1
4 6 4 0 360 5 3 4 2 1 4 3 52 3 2 2 3 2 1 2 1
2 60 2 6 6104 4 3 4 3 1 4 4 43 3 3 1 3 2 1 2 0
4 12 3 3 898 2 3 4 2 1 3 2 39 3 2 1 2 2 1 2 1
2 24 3 9 4462 2 1 3 3 1 2 2 35 1 2 2 4 2 2 2 1
3 15 2 3 1412 2 5 2 2 1 2 2 44 3 2 1 3 2 1 2 1
1 6 2 1 1376 5 1 4 2 1 3 2 75 3 2 1 4 2 2 2 1
4 24 4 1 2937 1 5 4 3 1 4 2 64 3 1 2 3 2 2 2 1
1 12 2 0 1802 1 2 4 3 1 4 3 40 3 2 1 2 2 2 2 1
2 24 2 3 2398 1 5 3 1 1 4 1 65 3 3 4 2 2 1 2 1
3 18 3 9 2073 1 3 3 4 1 2 3 28 2 2 1 3 2 2 2 0
3 12 4 3 1657 1 5 2 2 1 4 1 63 3 2 2 2 2 1 2 1
4 20 2 1 5150 2 3 4 3 1 3 2 26 3 2 1 3 2 1 2 1
1 18 2 1 2437 1 2 4 2 1 4 3 29 3 2 1 3 2 2 2 1
2 18 1 0 1412 5 5 3 2 1 4 2 50 3 2 1 3 2 1 2 1
4 18 2 9 3616 1 4 4 3 1 2 2 24 3 2 1 2 2 1 2 1
2 42 0 9 11042 1 3 2 1 1 4 3 30 3 2 2 3 2 1 2 0
1 10 4 0 1224 1 5 3 3 1 4 1 33 1 2 2 2 2 1 2 1
1 12 2 0 882 5 3 4 4 1 2 3 23 3 2 1 3 1 1 2 0
4 24 2 3 923 3 4 4 3 1 2 3 32 3 2 1 3 2 2 2 1
2 6 2 5 439 1 2 4 4 1 1 1 22 1 2 1 2 2 1 2 1
4 24 4 6 2100 1 5 4 3 1 4 3 53 1 2 2 3 2 1 2 1
1 12 2 2 1262 1 3 2 2 1 3 2 20 3 1 1 3 2 1 2 0
4 48 1 0 7413 5 5 1 1 1 2 2 47 3 2 2 3 1 1 2 0
2 48 4 6 4597 1 3 2 2 1 2 2 30 2 1 2 4 2 2 2 0
4 24 2 6 2793 5 5 4 3 1 4 2 53 1 2 1 3 2 2 2 1
2 24 3 9 2333 1 5 3 3 1 2 3 35 2 2 2 4 2 2 2 0
4 9 2 3 2697 1 5 3 3 1 4 3 36 3 2 1 3 2 2 1 1
1 24 4 0 1202 1 5 4 3 1 4 3 61 3 2 2 2 2 1 2 0
1 6 2 2 1225 5 4 4 3 1 4 2 37 3 2 1 4 1 2 2 1
1 12 2 0 8960 1 5 1 1 1 4 2 46 3 2 1 4 1 2 2 0
4 15 4 1 3182 4 3 2 3 1 3 2 28 3 1 1 3 2 2 2 1
2 24 2 2 4217 1 3 1 2 1 4 2 49 3 2 1 4 2 2 2 1
2 21 1 0 2709 5 3 2 1 1 2 3 61 3 2 2 2 2 1 2 0
