value,frequency,column
 Private,0.6869741804467653,work_class
 Local-gov,0.1002528078246094,work_class
 Self-emp-not-inc,0.09702018318206308,work_class
 State-gov,0.051058891789962285,work_class
 Federal-gov,0.03224335861411579,work_class
 Self-emp-inc,0.0319532512744001,work_class
 Without-pay,0.0004973268680840482,work_class
 HS-grad,0.33673173359857433,education
 Some-college,0.32666086451987236,education
 Bachelors,0.19080774172157985,education
 Masters,0.030544158481495297,education
 11th,0.027601641178664676,education
 Assoc-voc,0.022628372497824196,education
 Assoc-acdm,0.019188528326909527,education
 10th,0.012516059513448547,education
 7th-8th,0.009241990965228562,education
 Prof-school,0.007086907870197687,education
 Doctorate,0.005636371171619213,education
 9th,0.004517385718430105,education
 5th-6th,0.0036885076049566912,education
 12th,0.0030668490198516307,education
 Preschool,8.288781134734137e-05,education
 Married-civ-spouse,0.44216502963239257,marital_status
 Never-married,0.3581996767375357,marital_status
 Divorced,0.13407103485432467,marital_status
 Widowed,0.043723320485722576,marital_status
 Separated,0.012184508268059183,marital_status
 Married-spouse-absent,0.00965643002196527,marital_status
 Prof-specialty,0.16958846201666045,occupation
 Exec-managerial,0.14335446972522692,occupation
 Craft-repair,0.13556301545857682,occupation
 Sales,0.11094533548841642,occupation
 Adm-clerical,0.10331965684446102,occupation
 Handlers-cleaners,0.07567657176012267,occupation
 Other-service,0.07265116664594472,occupation
 Transport-moving,0.06208297069915869,occupation
 Machine-op-inspct,0.04658294997720585,occupation
 Farming-fishing,0.0374652907289983,occupation
 Tech-support,0.025695221517675827,occupation
 Protective-serv,0.013510713249616644,occupation
 Priv-house-serv,0.0032740685482199844,occupation
 Armed-Forces,0.0002901073397156948,occupation
 Husband,0.41244974926437067,relationship
 Not-in-family,0.22512329561937916,relationship
 Own-child,0.17505905756558499,relationship
 Unmarried,0.12536781466285382,relationship
 Wife,0.04314310580629119,relationship
 Other-relative,0.018856977081520163,relationship
 White,0.21132247503004684,race
 Amer-Indian-Eskimo,0.19942807410170335,race
 Other,0.1980604252144722,race
 Black,0.1980604252144722,race
 Asian-Pac-Islander,0.1931286004393054,race
 Male,0.5139458742591901,sex
 Female,0.4860541257408098,sex
 Scotland,0.02756133952254642,native_country
 Guatemala,0.026566644562334218,native_country
 Italy,0.026442307692307692,native_country
 Nicaragua,0.026359416445623344,native_country
 Yugoslavia,0.026317970822281166,native_country
 Trinadad&Tobago,0.026110742705570292,native_country
 Japan,0.025903514588859415,native_country
 Greece,0.025903514588859415,native_country
 United-States,0.025737732095490715,native_country
 Thailand,0.02553050397877984,native_country
 Hungary,0.02553050397877984,native_country
 South,0.02553050397877984,native_country
 Jamaica,0.025489058355437667,native_country
 France,0.025406167108753316,native_country
 Honduras,0.025323275862068964,native_country
 India,0.025323275862068964,native_country
 Outlying-US(Guam-USVI-etc),0.02528183023872679,native_country
 Cuba,0.02511604774535809,native_country
 Canada,0.025074602122015916,native_country
 Haiti,0.025074602122015916,native_country
 Portugal,0.024991710875331564,native_country
 El-Salvador,0.02486737400530504,native_country
 Philippines,0.02486737400530504,native_country
 Vietnam,0.024825928381962865,native_country
 Puerto-Rico,0.02478448275862069,native_country
 Ireland,0.024660145888594165,native_country
 England,0.024577254641909813,native_country
 Mexico,0.02453580901856764,native_country
 Poland,0.024494363395225465,native_country
 Peru,0.024328580901856765,native_country
 Columbia,0.024245689655172414,native_country
 Ecuador,0.024245689655172414,native_country
 Taiwan,0.02420424403183024,native_country
 Cambodia,0.02420424403183024,native_country
 Laos,0.024079907161803714,native_country
 Hong,0.023706896551724137,native_country
 China,0.023706896551724137,native_country
 Dominican-Republic,0.02362400530503979,native_country
 Germany,0.022919429708222812,native_country
 Iran,0.022546419098143235,native_country
 <=50K,0.7557296199593849,income
 >50K,0.24427038004061502,income
