,type,this_epoch,total_epochs,batch_num,loss
1,epoch,1,1250,1,19691.35
3,epoch,2,1250,1,18747.914
5,epoch,3,1250,1,18070.986
7,epoch,4,1250,1,17756.441
9,epoch,5,1250,1,17350.645
11,epoch,6,1250,1,16854.223
13,epoch,7,1250,1,16490.797
15,epoch,8,1250,1,16068.741
17,epoch,9,1250,1,15271.24
19,epoch,10,1250,1,14172.331
21,epoch,11,1250,1,13081.59
23,epoch,12,1250,1,12065.965
25,epoch,13,1250,1,10940.858
27,epoch,14,1250,1,9989.37
29,epoch,15,1250,1,9229.604
31,epoch,16,1250,1,8809.812
33,epoch,17,1250,1,8410.711
35,epoch,18,1250,1,7982.329
37,epoch,19,1250,1,7359.9575
39,epoch,20,1250,1,6755.379
41,epoch,21,1250,1,6207.497
43,epoch,22,1250,1,5952.651
45,epoch,23,1250,1,5748.369
47,epoch,24,1250,1,5638.594
49,epoch,25,1250,1,5419.9194
51,epoch,26,1250,1,5151.645
53,epoch,27,1250,1,4850.9746
55,epoch,28,1250,1,4510.672
57,epoch,29,1250,1,4197.4385
59,epoch,30,1250,1,3905.733
61,epoch,31,1250,1,3720.4238
63,epoch,32,1250,1,3531.1785
65,epoch,33,1250,1,3383.8442
67,epoch,34,1250,1,3233.354
69,epoch,35,1250,1,3067.2454
71,epoch,36,1250,1,2862.8074
73,epoch,37,1250,1,2673.0444
75,epoch,38,1250,1,2470.6804
77,epoch,39,1250,1,2303.544
79,epoch,40,1250,1,2202.1472
81,epoch,41,1250,1,2133.6128
83,epoch,42,1250,1,2117.5015
85,epoch,43,1250,1,2087.616
87,epoch,44,1250,1,2065.1316
89,epoch,45,1250,1,2001.1676
91,epoch,46,1250,1,1931.8721
93,epoch,47,1250,1,1841.8678
95,epoch,48,1250,1,1762.2214
97,epoch,49,1250,1,1691.0465
99,epoch,50,1250,1,1624.8694
101,epoch,51,1250,1,1572.2509
103,epoch,52,1250,1,1510.788
105,epoch,53,1250,1,1470.9277
107,epoch,54,1250,1,1428.3955
109,epoch,55,1250,1,1397.9934
111,epoch,56,1250,1,1370.0234
113,epoch,57,1250,1,1333.0854
115,epoch,58,1250,1,1297.2006
117,epoch,59,1250,1,1257.634
119,epoch,60,1250,1,1224.4517
121,epoch,61,1250,1,1194.1461
123,epoch,62,1250,1,1167.945
125,epoch,63,1250,1,1145.0771
127,epoch,64,1250,1,1133.9985
129,epoch,65,1250,1,1136.7651
131,epoch,66,1250,1,1207.292
133,epoch,67,1250,1,1221.9291
135,epoch,68,1250,1,1108.4691
137,epoch,69,1250,1,1009.1001
139,epoch,70,1250,1,1076.6165
141,epoch,71,1250,1,1084.0488
143,epoch,72,1250,1,972.2325
145,epoch,73,1250,1,980.19464
147,epoch,74,1250,1,1017.7521
