value,frequency,column
Male,0.811385737439222,sex
Female,0.18861426256077796,sex
25 - 45,0.5731361426256077,age_cat
Less than 25,0.2200162074554295,age_cat
Greater than 45,0.20684764991896273,age_cat
African-American,0.5105348460291734,race
Caucasian,0.3462317666126418,race
Hispanic,0.08265802269043761,race
Other,0.05429497568881685,race
Asian,0.004862236628849271,race
Native American,0.0014181523500810373,race
F,0.6460696920583469,c_charge_degree
M,0.35393030794165314,c_charge_degree
0,0.5176256077795786,is_recid
1,0.4823743922204214,is_recid
Low,0.5595623987034035,score_text
Medium,0.2568881685575365,score_text
High,0.18354943273905996,score_text
0,0.5470016207455429,two_year_recid
1,0.4529983792544571,two_year_recid
