37, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
24, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Male,0,0,30, Iran, >50K
65, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,7687,0,40, England, <=50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, El-Salvador, <=50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Trinadad&Tobago, <=50K
80, Private, 10th, Widowed, Protective-serv, Husband, Black, Female,0,0,32, El-Salvador, >50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Ecuador, <=50K
20, Private, 12th, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,8, Yugoslavia, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,7687,0,40, Dominican-Republic, <=50K
41, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, Black, Male,0,0,50, Scotland, <=50K
18, Private, 11th, Never-married, Other-service, Husband, White, Female,0,0,40, Scotland, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,1902,40, Ireland, >50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,50, Nicaragua, >50K
31, Private, Some-college, Never-married, Other-service, Husband, Other, Female,0,0,40, Cambodia, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, Poland, <=50K
30, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, Vietnam, <=50K
27, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, Columbia, >50K
44, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Yugoslavia, >50K
33, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,1902,40, Jamaica, >50K
40, Private, Bachelors, Separated, Craft-repair, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
25, Federal-gov, Doctorate, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,63, Ecuador, <=50K
49, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,35, Jamaica, <=50K
52, Self-emp-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,8757,0,40, Trinadad&Tobago, <=50K
28, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, China, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,25, El-Salvador, <=50K
29, Private, Bachelors, Divorced, Prof-specialty, Own-child, Black, Male,0,0,40, Dominican-Republic, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, Germany, <=50K
34, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Canada, >50K
25, State-gov, Some-college, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,50, Yugoslavia, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, Black, Male,0,0,25, Thailand, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,10, Puerto-Rico, <=50K
28, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, El-Salvador, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Guatemala, <=50K
52, State-gov, HS-grad, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Ecuador, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,62, Dominican-Republic, <=50K
55, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Nicaragua, >50K
60, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,14133,0,60, Japan, >50K
27, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,45, Japan, <=50K
54, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,13942,0,60, France, >50K
29, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Laos, <=50K
21, Private, 7th-8th, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,10, Poland, <=50K
23, Local-gov, 12th, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, England, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Hong, <=50K
32, Local-gov, HS-grad, Separated, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
45, Self-emp-inc, Bachelors, Separated, Prof-specialty, Wife, Black, Male,0,1902,48, Jamaica, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
36, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
38, Private, Assoc-voc, Divorced, Exec-managerial, Husband, Other, Male,0,0,50, Cuba, >50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Ecuador, <=50K
22, Private, Assoc-voc, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, India, <=50K
47, Private, Some-college, Divorced, Prof-specialty, Husband, Black, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
30, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,7687,0,40, Cuba, >50K
50, Self-emp-inc, 10th, Married-civ-spouse, Tech-support, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,10549,0,40, Jamaica, >50K
