value,frequency,column
4,0.375,laufkont
2,0.27375,laufkont
1,0.245,laufkont
3,0.10625,laufkont
2,0.52375,moral
4,0.265,moral
3,0.095,moral
1,0.06125,moral
0,0.055,moral
3,0.2775,verw
0,0.26625,verw
2,0.19625,verw
1,0.11375,verw
9,0.1,verw
6,0.0275,verw
4,0.00875,verw
10,0.0075,verw
5,0.00125,verw
8,0.00125,verw
1,0.57625,sparkont
5,0.18125,sparkont
2,0.1075,sparkont
4,0.07,sparkont
3,0.065,sparkont
3,0.36625,beszeit
5,0.22375,beszeit
4,0.17875,beszeit
2,0.16125,beszeit
1,0.07,beszeit
4,0.4725,rate
2,0.2275,rate
3,0.1575,rate
1,0.1425,rate
3,0.54875,famges
2,0.3175,famges
4,0.07125,famges
1,0.0625,famges
1,0.8675,buerge
3,0.07375,buerge
2,0.05875,buerge
4,0.3975,wohnzeit
2,0.32,wohnzeit
3,0.155,wohnzeit
1,0.1275,wohnzeit
3,0.33625,verm
1,0.2675,verm
2,0.21875,verm
4,0.1775,verm
3,0.7975,weitkred
1,0.1525,weitkred
2,0.05,weitkred
2,0.6725,wohn
1,0.19875,wohn
3,0.12875,wohn
1,0.62125,bishkred
2,0.34625,bishkred
4,0.0275,bishkred
3,0.005,bishkred
3,0.6225,beruf
2,0.19625,beruf
4,0.1725,beruf
1,0.00875,beruf
2,0.7825,pers
1,0.2175,pers
1,0.59875,telef
2,0.40125,telef
2,0.93,gastarb
1,0.07,gastarb
1,0.69875,kredit
0,0.30125,kredit
