value,frequency,column
4,0.37875,laufkont
1,0.2625,laufkont
2,0.22125,laufkont
3,0.1375,laufkont
2,0.50875,moral
4,0.32625,moral
3,0.0825,moral
0,0.04625,moral
1,0.03625,moral
3,0.2675,verw
0,0.2425,verw
2,0.19875,verw
1,0.115,verw
9,0.10125,verw
6,0.045,verw
5,0.00875,verw
10,0.0075,verw
8,0.0075,verw
4,0.00625,verw
1,0.50375,sparkont
5,0.18875,sparkont
2,0.12875,sparkont
3,0.09625,sparkont
4,0.0825,sparkont
3,0.33625,beszeit
5,0.2275,beszeit
4,0.19875,beszeit
2,0.165,beszeit
1,0.0725,beszeit
4,0.4725,rate
2,0.19625,rate
1,0.1725,rate
3,0.15875,rate
3,0.49,famges
2,0.305,famges
4,0.115,famges
1,0.09,famges
1,0.9025,buerge
3,0.05375,buerge
2,0.04375,buerge
4,0.39625,wohnzeit
2,0.32875,wohnzeit
3,0.1525,wohnzeit
1,0.1225,wohnzeit
3,0.2975,verm
1,0.255,verm
2,0.235,verm
4,0.2125,verm
3,0.81625,weitkred
1,0.16,weitkred
2,0.02375,weitkred
2,0.5925,wohn
1,0.25125,wohn
3,0.15625,wohn
1,0.62,bishkred
2,0.3375,bishkred
3,0.03625,bishkred
4,0.00625,bishkred
3,0.65,beruf
2,0.1825,beruf
4,0.155,beruf
1,0.0125,beruf
2,0.84625,pers
1,0.15375,pers
1,0.5825,telef
2,0.4175,telef
2,0.8425,gastarb
1,0.1575,gastarb
1,0.71,kredit
0,0.29,kredit
