sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count1,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,r_charge_desc,priors_count2,score_text,two_year_recid
Female,Greater than 45,Other,0,1,2,2.0,-2.0,F,Felony Driving While Lic Suspd,1,0,Petit Theft,2,Medium,1
Female,Greater than 45,Asian,0,0,0,0.0,0.0,M,Aggrav Battery w/Deadly Weapon,1,0,Trafficking In Cocaine 200-400,0,Low,0
Female,25 - 45,African-American,0,0,0,2.0,-1.0,F,Burglary Unoccupied Dwelling,1,0,,2,Medium,1
Male,Less than 25,African-American,0,0,0,1.0,4.488352417846329,F,Grand Theft in the 3rd Degree,1,0,Possess Cannabis/20 Grams Or Less,1,Low,1
Female,25 - 45,Other,0,0,0,19.0,-1.0,F,Criminal Mischief Damage <$200,0,0,,19,Medium,0
Male,25 - 45,Caucasian,0,0,0,0.0,0.0,F,Aggrav Battery w/Deadly Weapon,1,0,DUI Property Damage/Injury,0,Low,0
Male,25 - 45,Hispanic,0,1,0,23.028994163337902,-1.0,F,Driving While License Revoked,0,0,Possess Cannabis/20 Grams Or Less,21,Medium,0
Male,Less than 25,Other,0,0,0,1.0,0.0,F,Grand Theft in the 3rd Degree,1,0,Possess Cannabis/20 Grams Or Less,1,High,1
Female,Less than 25,Native American,0,0,0,13.0,-1.0,F,Driving While License Revoked,0,0,,13,Medium,0
Male,Greater than 45,Native American,0,0,0,0.0,-1.0,M,Battery,0,0,Trafficking In Cocaine 200-400,0,Low,0
Male,Less than 25,African-American,0,0,0,3.0,-1.0,F,Driving While License Revoked,0,0,Driving License Suspended,3,Medium,1
Male,Less than 25,Native American,0,0,0,9.0,0.0,F,arrest case no charge,1,1,Possession of Cocaine,9,High,1
Female,25 - 45,Other,0,0,0,9.0,0.0,M,Grand Theft in the 3rd Degree,1,0,Poss Pyrrolidinovalerophenone,9,Medium,0
Male,25 - 45,Other,0,0,0,13.0,-28.0,M,arrest case no charge,0,0,,13,Medium,0
Female,25 - 45,Other,0,0,0,6.0,-1.0,F,Burglary Unoccupied Dwelling,0,0,,6,Medium,0
Female,Less than 25,Caucasian,0,0,0,2.0,-1.0,F,Grand Theft in the 3rd Degree,0,0,,2,High,0
Male,25 - 45,Asian,0,0,0,2.0,0.0,M,Possess Cannabis/20 Grams Or Less,0,0,,2,Medium,0
Female,Greater than 45,Caucasian,0,0,1,2.0,-1.0,M,Possess Cannabis/20 Grams Or Less,1,0,Possession of Cocaine,2,Low,1
Male,Greater than 45,Native American,0,0,0,3.0,-1.0,F,Felony Driving While Lic Suspd,0,0,,3,Low,0
Male,25 - 45,Hispanic,0,0,0,6.0,0.0,F,Criminal Mischief Damage <$200,0,0,,6,Low,0
Male,Less than 25,Other,0,0,0,0.0,-3.0,F,Battery,0,0,DUI Property Damage/Injury,0,Low,0
Male,Greater than 45,Hispanic,0,0,0,1.0,0.0,F,Burglary Unoccupied Dwelling,1,0,Resist/Obstruct W/O Violence,1,Low,1
Female,Less than 25,African-American,0,0,0,1.0,-1.0,F,arrest case no charge,0,0,,1,Low,0
Male,25 - 45,Other,0,0,0,0.0,-1.0,M,Battery,0,0,Trafficking In Cocaine 200-400,0,Low,0
Female,Less than 25,Caucasian,0,1,0,2.0,-1.0,F,"Poss3,4 Methylenedioxymethcath",0,0,,2,Low,0
Male,Greater than 45,Native American,0,0,0,3.0,-1.0,F,Criminal Mischief Damage <$200,1,0,Possess Cannabis/20 Grams Or Less,3,Medium,1
Female,Less than 25,Asian,0,0,3,0.0,0.0,F,Battery,1,0,Trafficking In Cocaine 200-400,0,Low,1
Male,25 - 45,Asian,0,0,0,2.0,-1.0,F,arrest case no charge,0,0,,2,Low,0
Male,Less than 25,Asian,0,0,0,3.0,-1.0,F,Grand Theft in the 3rd Degree,1,0,Grand Theft in the 3rd Degree,3,Medium,1
Female,Less than 25,Caucasian,0,0,0,2.0,-1.0,M,arrest case no charge,0,0,,2,Low,0
Male,Less than 25,Asian,0,0,0,4.0,-1.0,F,arrest case no charge,1,0,Grand Theft in the 3rd Degree,4,High,1
Male,Less than 25,Caucasian,1,2,0,9.0,-1.0,F,Felony Driving While Lic Suspd,1,0,Driving License Suspended,9,High,1
Female,25 - 45,Native American,0,0,0,0.0,-4.0,M,Battery,1,0,Trafficking In Cocaine 200-400,0,Low,1
Male,25 - 45,African-American,0,0,0,0.0,-2.0,M,Aggrav Battery w/Deadly Weapon,0,0,Trafficking In Cocaine 200-400,0,Low,0
Male,Greater than 45,African-American,0,0,0,1.0,-1.0,F,Grand Theft in the 3rd Degree,1,0,Driving License Suspended,1,Medium,1
Male,Less than 25,Asian,0,0,0,4.0,0.0,F,Criminal Mischief Damage <$200,0,0,,4,Low,1
Female,Greater than 45,Caucasian,0,0,0,1.0,-1.0,M,Battery,1,1,Resist/Obstruct W/O Violence,1,Low,1
Female,Greater than 45,Hispanic,0,0,0,0.0,0.0,F,Aggrav Battery w/Deadly Weapon,0,0,Trafficking In Cocaine 200-400,0,Low,0
Male,Less than 25,Native American,0,0,0,1.0,-29.0,F,Criminal Mischief Damage <$200,0,0,,1,Low,0
Female,Greater than 45,Caucasian,0,0,0,0.0,-2.0,F,Battery,0,0,Trafficking In Cocaine 200-400,0,Low,0
Female,25 - 45,Asian,0,0,0,0.0,-1.0,M,Battery,0,0,Trafficking In Cocaine 200-400,0,Low,0
Female,Less than 25,Hispanic,0,0,0,9.0,-1.0,F,Criminal Mischief Damage <$200,1,0,Grand Theft in the 3rd Degree,9,Medium,1
Female,Less than 25,Hispanic,0,0,0,0.0,-1.0,F,Battery,0,0,DUI Property Damage/Injury,0,Low,0
Male,25 - 45,African-American,0,0,0,12.0,-1.0,F,arrest case no charge,1,0,Petit Theft,12,Medium,1
Female,Less than 25,Native American,0,0,0,27.983461553379232,-1.0,F,Criminal Mischief Damage <$200,1,0,Petit Theft,28,High,1
Female,Greater than 45,Native American,0,0,0,1.0,-1.0,M,DUI Property Damage/Injury,1,0,Driving License Suspended,1,Low,1
Female,Less than 25,Native American,0,0,0,0.0,0.0,M,Battery,1,0,Trafficking In Cocaine 200-400,0,Low,1
Male,Greater than 45,African-American,0,0,0,0.0,-3.0,F,Aggrav Battery w/Deadly Weapon,1,0,Trafficking In Cocaine 200-400,0,Medium,1
Female,Less than 25,Other,0,2,0,3.0,0.0,F,arrest case no charge,1,1,Battery,3,Medium,1
Female,Less than 25,Asian,0,0,0,1.0,-1.0,M,Burglary Unoccupied Dwelling,0,0,,1,Medium,0
Female,Greater than 45,Hispanic,0,0,0,5.0,0.0,M,arrest case no charge,1,0,Driving License Suspended,5,Low,1
Male,25 - 45,Native American,0,0,0,7.0,-1.0,F,Possess Cannabis/20 Grams Or Less,1,0,,7,High,1
