,type,this_epoch,total_epochs,batch_num,loss
48,epoch,1,50,48,56883.242
97,epoch,2,50,48,40796.2
146,epoch,3,50,48,38520.473
195,epoch,4,50,48,37361.195
244,epoch,5,50,48,36526.652
293,epoch,6,50,48,35516.76
342,epoch,7,50,48,34487.492
391,epoch,8,50,48,33463.19
440,epoch,9,50,48,32152.137
489,epoch,10,50,48,30721.145
538,epoch,11,50,48,28992.387
587,epoch,12,50,48,26322.656
636,epoch,13,50,48,22013.398
685,epoch,14,50,48,19836.816
734,epoch,15,50,48,18889.033
783,epoch,16,50,48,18011.105
832,epoch,17,50,48,17779.088
881,epoch,18,50,48,16539.121
930,epoch,19,50,48,12772.175
979,epoch,20,50,48,7749.8506
1028,epoch,21,50,48,3179.4258
1077,epoch,22,50,48,1454.3386
1126,epoch,23,50,48,1030.7842
1175,epoch,24,50,48,802.071
1224,epoch,25,50,48,691.69714
1273,epoch,26,50,48,615.7743
1322,epoch,27,50,48,568.93634
1371,epoch,28,50,48,513.0317
1420,epoch,29,50,48,470.81088
1469,epoch,30,50,48,459.38232
1518,epoch,31,50,48,402.70642
1567,epoch,32,50,48,363.0953
1616,epoch,33,50,48,372.9288
1665,epoch,34,50,48,341.55743
1714,epoch,35,50,48,340.0969
1763,epoch,36,50,48,308.588
1812,epoch,37,50,48,299.48007
1861,epoch,38,50,48,296.39816
1910,epoch,39,50,48,286.48102
1959,epoch,40,50,48,287.14056
2008,epoch,41,50,48,290.35068
2057,epoch,42,50,48,275.76852
2106,epoch,43,50,48,281.51697
2155,epoch,44,50,48,266.33307
2204,epoch,45,50,48,275.4612
2253,epoch,46,50,48,267.9608
2302,epoch,47,50,48,277.38104
2351,epoch,48,50,48,257.89014
2400,epoch,49,50,48,268.5453
2449,epoch,50,50,48,248.15823
