value,frequency,column
4,0.39875,laufkont
1,0.27375,laufkont
2,0.2475,laufkont
3,0.08,laufkont
2,0.4925,moral
4,0.31,moral
3,0.095,moral
1,0.05625,moral
0,0.04625,moral
3,0.2875,verw
0,0.26,verw
2,0.19375,verw
9,0.125,verw
1,0.0925,verw
6,0.025,verw
4,0.0075,verw
10,0.005,verw
5,0.00375,verw
1,0.56875,sparkont
5,0.18125,sparkont
2,0.1125,sparkont
4,0.07375,sparkont
3,0.06375,sparkont
3,0.34875,beszeit
5,0.23625,beszeit
2,0.18625,beszeit
4,0.16125,beszeit
1,0.0675,beszeit
4,0.465,rate
2,0.25875,rate
3,0.14875,rate
1,0.1275,rate
3,0.52125,famges
2,0.29375,famges
4,0.09875,famges
1,0.08625,famges
1,0.875,buerge
3,0.0675,buerge
2,0.0575,buerge
4,0.40875,wohnzeit
2,0.295,wohnzeit
3,0.1625,wohnzeit
1,0.13375,wohnzeit
3,0.315,verm
2,0.265,verm
1,0.25375,verm
4,0.16625,verm
3,0.7775,weitkred
1,0.16625,weitkred
2,0.05625,weitkred
2,0.66875,wohn
1,0.20625,wohn
3,0.125,wohn
1,0.61,bishkred
2,0.33875,bishkred
3,0.02875,bishkred
4,0.0225,bishkred
3,0.62375,beruf
2,0.2025,beruf
4,0.16125,beruf
1,0.0125,beruf
2,0.82375,pers
1,0.17625,pers
1,0.58375,telef
2,0.41625,telef
2,0.90375,gastarb
1,0.09625,gastarb
1,0.68125,kredit
0,0.31875,kredit
