laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
4 36 4 1 5498 5 5 4 3 1 2 3 38 3 3 2 4 2 2 2 1
3 12 2 3 2016 5 3 4 2 1 2 1 30 3 3 1 3 2 1 2 1
4 15 4 2 1482 4 5 4 1 1 4 2 44 3 2 2 3 1 2 2 1
2 24 3 9 1230 5 5 4 2 1 4 1 57 3 3 2 3 2 2 1 1
2 36 2 9 3779 1 3 4 4 1 2 4 42 3 1 1 3 2 2 1 0
3 30 4 1 5978 2 4 2 4 1 4 3 24 3 2 2 3 2 1 1 1
2 24 2 3 2114 4 2 4 3 1 1 1 22 3 3 1 3 2 2 2 0
3 24 4 0 12019 5 1 2 1 1 2 3 38 3 1 2 4 1 2 2 0
1 15 2 0 402 2 5 4 2 1 4 3 23 1 1 1 3 2 2 2 1
3 11 4 0 1398 3 1 4 4 1 4 4 35 3 3 2 2 2 1 1 1
1 15 2 9 3605 3 3 3 2 1 2 1 29 3 3 1 3 2 1 2 1
3 12 2 9 5800 2 4 2 2 3 2 3 32 3 1 1 3 2 1 1 1
4 12 4 2 3577 3 5 1 2 1 4 3 28 3 3 3 3 2 2 1 1
2 12 2 3 3426 4 5 2 4 1 4 4 37 3 1 1 2 1 2 2 1
1 24 2 2 6761 3 3 1 1 1 4 2 54 1 1 1 3 2 2 1 0
3 15 4 2 976 3 3 2 4 1 3 3 25 1 1 2 3 2 1 1 1
3 9 4 0 1474 5 5 3 2 1 3 1 34 3 1 2 4 2 2 2 1
4 6 2 2 2982 3 3 3 1 1 2 4 32 3 2 1 4 2 2 2 1
4 20 3 2 2629 3 3 2 1 1 3 2 29 2 2 2 3 2 2 2 0
4 6 4 9 1452 3 5 2 3 1 4 2 30 1 2 2 3 1 1 1 0
1 15 2 9 4580 1 3 3 2 1 2 4 40 3 3 1 4 2 2 1 0
3 12 2 3 2134 2 3 4 3 1 3 1 29 3 1 1 3 2 1 1 0
3 24 3 9 2013 3 3 4 4 1 2 4 33 3 2 2 3 2 2 1 1
2 36 2 2 9033 3 2 1 3 1 1 2 29 1 1 1 4 2 1 1 0
2 36 2 2 3841 2 1 4 1 1 2 4 30 3 3 3 3 2 2 2 1
1 24 4 0 3625 5 2 4 4 1 4 3 22 3 1 1 3 2 1 1 1
