laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
3 6 4 3 638 4 4 4 3 1 2 2 36 3 2 1 3 2 1 2 1
3 36 2 2 3148 5 5 4 2 1 2 2 37 3 3 1 3 2 1 2 1
3 60 3 0 6758 4 5 4 1 1 4 3 24 3 1 2 3 1 2 2 1
2 18 1 9 996 5 5 4 2 1 2 1 46 3 3 1 2 2 1 1 1
2 12 4 6 717 1 5 4 4 1 4 3 51 3 1 3 3 2 1 1 1
2 36 2 2 6051 2 4 3 4 1 2 2 33 3 2 2 4 2 2 1 0
2 36 0 3 3344 4 4 4 3 1 1 1 28 3 3 1 3 2 2 2 1
3 12 4 0 7759 5 1 2 1 1 1 3 54 3 1 1 3 2 2 2 0
2 6 4 0 1333 3 5 4 2 1 3 3 36 1 1 1 2 2 1 2 1
2 24 4 1 4669 3 3 4 4 2 4 4 35 3 3 1 3 2 1 1 0
1 6 2 6 751 4 3 4 2 1 4 1 36 3 3 1 3 2 2 2 1
3 12 4 9 1521 3 5 4 2 2 3 3 50 1 1 2 3 2 1 2 1
4 9 2 2 2063 3 4 2 2 1 4 2 49 3 3 2 3 2 2 1 1
2 12 4 1 3510 4 2 2 4 1 4 4 30 3 1 2 2 2 2 2 1
2 18 4 3 2254 3 5 2 1 1 4 1 26 3 1 2 3 2 2 1 1
2 18 3 2 2552 3 2 4 4 1 2 4 21 1 1 1 3 2 1 1 1
3 60 2 0 12230 5 2 4 2 1 2 2 27 3 1 1 4 2 1 2 1
4 18 2 3 1748 3 3 4 1 1 1 4 23 3 2 2 4 2 2 2 0
4 24 2 3 1866 3 3 2 1 1 4 2 31 3 3 2 3 2 1 2 0
4 12 4 6 562 3 5 4 3 1 4 2 41 1 2 1 2 2 1 1 0
1 15 4 3 2249 1 1 3 2 1 3 4 36 3 3 1 4 2 2 2 1
4 18 4 1 1155 3 3 4 3 1 4 1 29 3 1 2 3 2 1 1 1
1 12 2 3 1474 2 3 3 4 1 3 4 22 3 2 2 3 2 1 1 0
2 48 2 2 6073 3 5 1 3 1 1 2 24 1 1 1 3 2 1 1 0
3 9 2 2 1322 2 2 4 1 1 1 4 29 3 2 3 2 2 1 2 1
2 24 4 0 4678 5 3 3 4 1 4 3 32 3 1 1 3 2 1 1 1
1 9 4 9 1082 1 2 4 1 1 4 2 50 3 2 1 2 2 2 2 1
2 12 2 2 1239 1 5 2 4 1 1 2 22 3 3 2 3 2 1 1 1
3 12 2 0 958 1 2 4 4 3 1 2 26 3 2 1 3 2 1 2 1
1 60 4 3 6839 5 4 4 3 1 4 2 27 1 2 1 3 2 2 1 0
4 6 4 0 3015 3 3 2 3 1 4 1 45 3 2 1 3 1 2 2 1
1 12 4 2 672 5 5 4 2 1 4 1 35 3 1 1 3 2 1 1 0
2 36 4 3 2424 2 5 2 1 1 4 4 50 3 1 1 3 2 2 2 1
4 24 4 1 4730 4 5 2 4 1 4 4 53 3 2 2 3 2 1 2 1
1 36 4 2 3593 3 3 2 3 1 1 4 30 3 3 2 4 2 2 2 0
1 24 2 3 7308 5 4 2 1 1 3 4 29 3 3 2 4 2 1 1 1
1 48 2 9 6377 1 5 4 3 1 3 3 59 1 3 1 3 2 2 2 1
1 9 3 1 1283 2 2 2 2 1 1 1 27 3 1 2 4 2 2 1 0
4 9 4 5 1034 1 5 3 2 1 4 1 38 3 2 2 3 2 1 1 1
2 39 2 1 3653 2 2 2 4 1 4 4 34 1 3 1 3 2 1 1 1
4 12 2 3 1599 5 3 1 4 1 1 2 24 3 1 1 2 1 1 2 1
1 15 2 0 1369 1 4 4 3 1 3 1 35 2 3 2 4 2 2 2 1
1 9 2 0 1202 1 2 4 4 1 1 3 23 3 1 1 3 2 2 2 1
1 48 4 3 11811 1 5 2 3 1 4 2 47 1 1 2 3 2 2 2 1
4 24 2 0 2274 3 3 4 4 1 4 3 40 3 2 1 3 2 1 2 0
1 48 3 0 7961 3 3 2 1 1 4 2 29 3 2 1 3 2 2 2 1
2 24 2 3 1337 1 3 3 1 1 4 2 31 1 2 1 3 2 1 2 1
4 12 2 2 1470 1 5 3 2 3 4 1 36 1 1 2 2 2 2 2 1
2 15 2 3 2467 1 2 2 1 1 3 4 25 3 3 1 3 2 1 2 1
1 12 2 1 3384 2 3 4 2 1 2 4 38 2 1 1 3 2 2 2 1
1 12 2 0 2288 2 3 2 3 1 4 3 36 3 2 1 3 2 1 2 1
1 36 2 9 3976 1 5 2 3 1 1 4 32 3 3 1 4 2 2 1 1
3 24 4 2 2329 2 2 4 4 1 4 4 31 1 1 2 3 1 2 2 1
4 12 4 2 2389 2 4 1 3 1 4 1 51 3 1 2 3 1 2 2 1
3 30 2 0 2079 3 2 4 4 1 2 3 24 3 1 1 3 2 1 1 1
1 12 2 0 2608 2 4 1 3 1 2 3 20 3 2 1 2 2 1 2 1
1 24 4 3 1231 4 1 4 4 1 4 2 31 3 3 1 3 2 1 2 1
4 12 4 9 2468 3 3 3 4 1 4 4 42 3 3 1 3 2 1 2 1
1 18 3 3 2302 4 3 4 2 1 1 3 22 3 2 1 3 2 1 2 1
4 9 4 8 4712 4 5 1 3 1 4 4 74 1 2 1 3 1 1 2 1
1 12 1 3 782 1 3 4 2 1 1 1 23 3 2 2 2 2 1 2 1
1 24 4 6 1513 3 3 4 2 1 4 4 47 3 2 2 3 2 1 2 1
4 12 2 5 1411 2 5 2 2 1 2 2 42 3 1 2 2 2 2 1 1
4 48 3 2 14174 3 4 1 3 1 4 2 25 1 3 2 4 2 2 1 0
3 12 2 6 465 1 2 4 1 1 3 1 26 3 3 1 3 2 1 1 1
3 18 2 2 2999 5 3 3 4 1 3 1 25 1 3 1 3 2 1 2 0
4 24 2 1 2863 1 5 2 1 1 2 2 31 3 3 1 3 2 1 1 0
1 48 2 9 18259 1 2 2 4 1 2 3 31 1 1 1 4 2 2 1 0
4 41 4 2 4076 3 3 1 3 1 2 3 27 2 1 1 4 2 1 1 1
1 18 2 3 3077 3 3 1 1 1 4 2 31 3 3 1 3 2 2 1 1
4 36 4 9 2148 4 5 4 3 1 4 3 35 3 2 2 3 2 2 2 0
3 48 4 9 3654 5 4 4 1 3 2 4 37 3 2 1 3 2 2 1 1
2 6 4 0 960 2 1 3 2 1 3 1 52 3 1 3 2 2 1 1 1
1 18 4 3 1460 2 5 4 4 2 4 4 43 3 2 2 2 2 2 1 1
4 27 2 2 6072 5 5 1 2 1 2 2 36 1 1 1 3 2 2 1 0
1 24 2 2 2578 1 1 2 3 1 4 4 33 3 1 1 2 2 1 1 0
3 21 4 3 1514 4 4 2 3 1 2 2 40 3 2 1 3 2 1 1 1
3 30 0 4 12020 2 4 2 3 1 4 3 34 3 3 1 3 2 1 1 1
3 18 2 3 1842 3 4 2 2 1 4 2 34 3 1 1 3 2 1 1 0
1 8 2 9 1206 2 1 4 1 1 4 4 42 3 2 3 2 2 2 2 1
1 6 4 3 339 3 5 4 2 1 2 1 49 2 2 2 2 2 1 2 1
3 60 4 3 6163 3 5 4 2 1 4 3 40 3 2 1 4 2 2 1 0
3 9 4 0 1123 5 3 4 2 1 2 1 25 3 2 1 2 1 1 1 1
1 36 4 1 5179 1 5 2 2 2 4 4 38 1 2 4 4 2 1 1 0
3 18 2 1 2764 1 4 2 2 1 4 1 45 3 1 1 3 1 1 2 1
1 18 2 3 1880 2 3 1 1 1 4 4 28 3 2 1 3 2 1 1 1
2 18 2 3 3959 2 5 2 3 1 3 1 43 2 2 1 3 2 1 2 1
1 24 2 0 1222 4 3 4 2 1 4 4 32 3 2 1 3 2 1 2 1
1 24 2 1 2043 5 3 4 2 1 2 4 45 3 1 1 3 2 2 2 1
3 36 2 9 4770 5 3 4 2 1 4 4 57 1 2 1 4 2 2 2 0
