,type,this_epoch,total_epochs,batch_num,loss
1,epoch,1,1250,1,688400.8
3,epoch,2,1250,1,159707.84
5,epoch,3,1250,1,233631.36
7,epoch,4,1250,1,125123.21
9,epoch,5,1250,1,67811.81
11,epoch,6,1250,1,141862.17
13,epoch,7,1250,1,119640.555
15,epoch,8,1250,1,48103.453
17,epoch,9,1250,1,46824.164
19,epoch,10,1250,1,77948.25
21,epoch,11,1250,1,56653.67
23,epoch,12,1250,1,29612.896
25,epoch,13,1250,1,32875.15
27,epoch,14,1250,1,49174.82
29,epoch,15,1250,1,48467.6
31,epoch,16,1250,1,32397.807
33,epoch,17,1250,1,17933.709
35,epoch,18,1250,1,17764.283
37,epoch,19,1250,1,25014.938
39,epoch,20,1250,1,24545.162
41,epoch,21,1250,1,15830.066
43,epoch,22,1250,1,9562.733
45,epoch,23,1250,1,11177.816
47,epoch,24,1250,1,15901.619
49,epoch,25,1250,1,16080.556
51,epoch,26,1250,1,11068.194
53,epoch,27,1250,1,6882.0093
55,epoch,28,1250,1,7550.3413
57,epoch,29,1250,1,10787.572
59,epoch,30,1250,1,11431.192
61,epoch,31,1250,1,7996.795
63,epoch,32,1250,1,4910.5835
65,epoch,33,1250,1,4869.9243
67,epoch,34,1250,1,6443.9736
69,epoch,35,1250,1,6785.612
71,epoch,36,1250,1,5287.598
73,epoch,37,1250,1,3734.3882
75,epoch,38,1250,1,3547.7998
77,epoch,39,1250,1,4334.8657
79,epoch,40,1250,1,4815.809
81,epoch,41,1250,1,4212.6216
83,epoch,42,1250,1,3098.696
85,epoch,43,1250,1,2658.6326
87,epoch,44,1250,1,3121.7463
89,epoch,45,1250,1,3597.5488
91,epoch,46,1250,1,3268.7466
93,epoch,47,1250,1,2442.1711
95,epoch,48,1250,1,2084.1753
97,epoch,49,1250,1,2392.0005
99,epoch,50,1250,1,2672.083
101,epoch,51,1250,1,2480.3953
103,epoch,52,1250,1,2106.4346
105,epoch,53,1250,1,1995.7229
107,epoch,54,1250,1,2128.3928
109,epoch,55,1250,1,2186.0386
111,epoch,56,1250,1,2032.6364
113,epoch,57,1250,1,1807.2811
115,epoch,58,1250,1,1735.6719
117,epoch,59,1250,1,1835.2954
119,epoch,60,1250,1,1872.3248
121,epoch,61,1250,1,1723.2479
123,epoch,62,1250,1,1556.0387
125,epoch,63,1250,1,1555.4218
127,epoch,64,1250,1,1641.911
129,epoch,65,1250,1,1624.6381
131,epoch,66,1250,1,1512.0934
133,epoch,67,1250,1,1444.2725
135,epoch,68,1250,1,1457.8228
137,epoch,69,1250,1,1468.8894
139,epoch,70,1250,1,1421.7839
141,epoch,71,1250,1,1362.5308
143,epoch,72,1250,1,1347.0776
145,epoch,73,1250,1,1361.1232
147,epoch,74,1250,1,1350.319
149,epoch,75,1250,1,1301.9886
151,epoch,76,1250,1,1267.3322
153,epoch,77,1250,1,1274.1208
155,epoch,78,1250,1,1280.6742
157,epoch,79,1250,1,1249.8582
159,epoch,80,1250,1,1213.0729
161,epoch,81,1250,1,1207.5221
163,epoch,82,1250,1,1210.5907
165,epoch,83,1250,1,1193.227
167,epoch,84,1250,1,1168.1223
169,epoch,85,1250,1,1158.2845
171,epoch,86,1250,1,1158.1022
173,epoch,87,1250,1,1148.9542
175,epoch,88,1250,1,1129.7687
177,epoch,89,1250,1,1115.251
179,epoch,90,1250,1,1113.5076
181,epoch,91,1250,1,1110.2778
183,epoch,92,1250,1,1095.3582
185,epoch,93,1250,1,1080.6483
187,epoch,94,1250,1,1075.7985
