value,frequency,column
4,0.4375,laufkont
2,0.255,laufkont
1,0.2425,laufkont
3,0.065,laufkont
2,0.51875,moral
4,0.2975,moral
3,0.0875,moral
0,0.05375,moral
1,0.0425,moral
3,0.27,verw
0,0.2425,verw
2,0.20375,verw
1,0.1125,verw
9,0.09625,verw
6,0.0425,verw
5,0.01375,verw
8,0.00875,verw
10,0.005,verw
4,0.005,verw
1,0.62125,sparkont
5,0.16875,sparkont
2,0.0975,sparkont
3,0.06625,sparkont
4,0.04625,sparkont
3,0.335,beszeit
5,0.24,beszeit
2,0.19,beszeit
4,0.17625,beszeit
1,0.05875,beszeit
4,0.46,rate
2,0.24625,rate
1,0.15625,rate
3,0.1375,rate
3,0.59,famges
2,0.315,famges
4,0.05375,famges
1,0.04125,famges
1,0.89875,buerge
3,0.06,buerge
2,0.04125,buerge
4,0.40625,wohnzeit
2,0.32875,wohnzeit
3,0.1475,wohnzeit
1,0.1175,wohnzeit
3,0.36125,verm
1,0.2475,verm
2,0.21875,verm
4,0.1725,verm
3,0.81125,weitkred
1,0.14375,weitkred
2,0.045,weitkred
2,0.68625,wohn
1,0.18875,wohn
3,0.125,wohn
1,0.63125,bishkred
2,0.32625,bishkred
3,0.035,bishkred
4,0.0075,bishkred
3,0.60625,beruf
2,0.1925,beruf
4,0.19,beruf
1,0.01125,beruf
2,0.84875,pers
1,0.15125,pers
1,0.5725,telef
2,0.4275,telef
2,0.9625,gastarb
1,0.0375,gastarb
1,0.715,kredit
0,0.285,kredit
