value,frequency,column
4,0.26875,laufkont
3,0.2675,laufkont
1,0.2375,laufkont
2,0.22625,laufkont
2,0.5275,moral
4,0.315,moral
3,0.07625,moral
1,0.045,moral
0,0.03625,moral
0,0.2575,verw
3,0.255,verw
2,0.19,verw
1,0.105,verw
9,0.0975,verw
6,0.0475,verw
5,0.03125,verw
4,0.0075,verw
10,0.00625,verw
8,0.0025,verw
1,0.225,sparkont
3,0.20125,sparkont
2,0.19875,sparkont
5,0.18875,sparkont
4,0.18625,sparkont
3,0.345,beszeit
5,0.23625,beszeit
4,0.185,beszeit
2,0.17625,beszeit
1,0.0575,beszeit
4,0.47,rate
2,0.23,rate
3,0.15125,rate
1,0.14875,rate
3,0.28625,famges
1,0.25375,famges
2,0.245,famges
4,0.215,famges
1,0.92,buerge
3,0.0675,buerge
2,0.0125,buerge
4,0.42,wohnzeit
2,0.325,wohnzeit
1,0.1375,wohnzeit
3,0.1175,wohnzeit
4,0.28,verm
3,0.26125,verm
2,0.23875,verm
1,0.22,verm
3,0.8175,weitkred
1,0.16,weitkred
2,0.0225,weitkred
2,0.35625,wohn
1,0.34875,wohn
3,0.295,wohn
1,0.62625,bishkred
2,0.3375,bishkred
3,0.03,bishkred
4,0.00625,bishkred
3,0.6525,beruf
2,0.17625,beruf
4,0.155,beruf
1,0.01625,beruf
2,0.8525,pers
1,0.1475,pers
1,0.60875,telef
2,0.39125,telef
2,0.56375,gastarb
1,0.43625,gastarb
1,0.74,kredit
0,0.26,kredit
