laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
3 6 4 0 357 4 3 4 3 1 4 3 52 3 2 2 2 2 1 2 1
3 9 4 3 1284 5 5 3 2 1 3 1 48 3 3 2 3 1 1 2 1
3 15 3 2 2715 3 2 2 1 3 3 2 27 1 1 2 2 1 1 2 1
1 12 0 3 2246 5 5 3 3 1 2 1 59 1 3 2 3 2 1 1 1
2 12 1 2 3017 1 2 4 4 1 3 3 25 3 1 2 3 2 1 1 0
3 12 4 0 2132 1 3 3 4 1 2 1 40 3 2 2 3 1 1 1 1
3 15 2 3 2392 4 3 2 3 1 2 1 36 3 3 1 3 2 2 2 1
3 30 4 0 5138 5 1 4 1 1 2 2 28 1 1 2 4 2 2 2 0
2 24 2 1 6228 2 5 3 2 1 4 3 41 1 1 1 4 1 2 2 1
2 36 4 2 6299 3 2 4 4 2 4 4 23 2 3 2 3 2 1 1 0
1 12 4 3 1553 3 4 3 2 1 2 1 35 3 3 2 3 2 2 2 1
3 18 2 9 1308 2 5 4 2 3 2 3 32 2 1 1 2 2 1 2 1
4 36 0 2 5418 3 3 2 2 1 2 2 28 3 3 2 3 2 1 1 1
2 12 2 0 1274 4 2 3 4 1 3 4 37 1 1 1 2 2 1 2 0
2 60 3 1 10492 3 5 1 1 1 4 2 42 3 1 1 4 2 2 1 1
2 12 2 2 2212 2 3 4 4 1 2 4 24 1 1 1 2 2 1 1 1
3 12 2 3 672 5 2 4 2 1 2 1 20 3 1 1 3 2 1 2 0
4 24 2 6 2302 3 5 4 1 1 1 4 45 3 2 1 4 1 1 2 0
4 9 2 3 2752 3 5 3 1 1 4 2 35 3 3 1 3 2 2 2 1
4 18 4 2 4527 3 2 3 3 1 4 2 33 1 2 1 4 2 2 1 1
1 33 4 1 7005 1 2 3 2 1 2 4 35 1 2 2 4 2 2 2 1
4 6 4 3 427 3 5 4 3 1 4 2 40 3 1 2 2 2 1 1 1
1 18 0 6 1814 2 3 4 4 1 2 4 30 3 2 2 3 2 1 1 0
2 24 4 1 6845 3 5 1 3 1 3 1 46 3 1 2 3 1 1 1 1
3 8 4 0 708 1 1 4 1 1 4 4 47 3 2 3 2 2 1 2 1
2 12 4 0 1869 5 1 4 4 1 2 3 34 3 1 2 4 2 2 1 1
1 18 2 9 12991 1 1 3 1 1 4 3 38 2 3 1 4 2 2 2 0
2 18 3 2 1819 1 3 4 4 1 2 2 28 3 3 2 3 2 1 1 1
3 21 2 0 2954 1 1 4 4 1 1 3 28 3 2 1 4 2 2 2 1
1 24 4 1 4168 5 3 3 3 1 3 2 27 1 2 2 3 1 2 1 1
4 15 2 2 2254 3 4 2 3 1 4 1 32 3 2 1 2 2 1 2 1
1 18 2 0 950 5 2 4 2 1 2 1 23 3 1 1 2 2 1 1 0
1 15 2 0 3948 2 2 1 2 1 4 3 22 3 1 1 3 2 2 2 1
4 24 4 3 1967 4 5 4 4 1 4 4 20 3 2 1 3 2 2 2 1
1 21 2 0 2605 3 2 3 3 1 2 4 41 1 3 2 3 1 1 2 0
1 12 2 2 2513 4 3 2 1 1 1 4 42 3 3 1 3 2 1 1 1
2 24 3 9 2979 1 5 4 3 1 4 3 32 3 3 2 3 2 2 2 1
1 18 4 2 7447 1 1 2 2 1 3 1 40 3 1 2 4 2 2 1 0
3 42 2 3 7170 1 4 2 2 1 4 1 29 3 2 1 3 2 1 1 1
2 24 2 3 5083 2 4 2 4 1 3 4 25 1 3 1 3 2 1 1 1
4 36 2 2 3950 5 1 2 4 1 1 2 30 3 1 1 4 2 2 2 1
1 15 2 1 3764 1 2 1 3 1 4 1 23 3 3 1 4 2 2 2 1
1 6 1 2 431 1 2 3 4 1 1 3 48 2 1 1 3 2 2 2 1
1 18 1 0 1410 1 4 4 2 1 4 1 32 1 1 2 2 1 1 2 0
4 6 2 0 658 3 4 3 4 1 4 3 23 1 2 1 2 1 1 2 1
1 36 2 2 2724 3 2 4 1 1 4 1 31 3 2 1 3 2 1 2 0
2 54 2 1 10129 1 3 2 1 1 2 2 39 2 2 1 2 1 1 2 1
3 48 2 3 7167 1 4 2 2 3 3 1 34 1 1 1 3 2 2 2 1
2 12 2 9 1068 1 3 3 1 1 2 4 26 3 3 1 3 2 2 2 1
1 18 2 2 2994 2 4 3 2 1 4 4 40 3 1 1 3 2 1 2 1
1 15 2 0 2669 2 3 3 3 1 2 3 25 3 2 1 2 2 1 2 1
1 24 4 9 1236 1 5 4 3 1 3 4 57 3 3 2 4 2 2 1 1
3 10 3 0 1546 2 3 3 4 1 2 4 31 2 1 1 2 1 1 2 1
4 30 3 6 1880 2 5 4 3 1 4 1 66 3 1 1 4 2 2 2 0
3 12 2 0 1422 3 3 4 4 1 2 3 31 3 1 1 3 2 1 1 1
2 18 2 3 1472 2 5 2 3 1 1 4 26 3 2 1 2 2 1 2 1
1 15 2 0 3616 5 3 3 3 1 2 2 29 3 3 1 3 2 1 2 1
4 6 2 3 1520 3 3 4 4 1 2 3 33 3 3 1 3 2 1 2 1
1 18 2 2 3989 4 3 4 2 1 1 3 41 3 2 1 3 2 1 2 0
4 15 3 9 4657 4 3 2 3 1 2 4 40 1 2 1 4 2 2 2 0
1 12 1 3 1475 1 3 4 2 1 1 2 23 3 2 1 3 2 1 2 1
1 36 2 1 3087 3 3 4 2 1 4 4 36 3 2 1 3 2 1 2 1
4 15 2 6 835 2 3 2 2 1 4 2 22 3 1 1 2 2 1 1 1
4 12 2 2 1861 3 2 4 4 1 1 1 22 3 3 1 3 2 1 1 1
2 24 2 2 2761 1 3 4 1 1 4 2 22 3 3 1 3 2 2 1 1
3 14 2 3 2152 5 2 2 4 1 3 1 23 3 3 1 2 2 1 2 1
4 42 2 3 3855 1 5 4 1 2 2 2 34 3 3 1 3 2 1 1 0
1 12 2 6 799 1 2 4 4 1 4 2 53 3 1 1 3 2 1 1 0
4 6 2 3 1317 3 5 1 3 1 4 2 42 3 1 1 3 2 2 1 1
1 15 4 2 1747 2 2 2 1 1 3 2 26 1 2 1 2 2 1 1 1
4 30 4 9 2825 4 3 4 3 1 2 2 33 3 2 2 3 2 2 2 1
3 24 2 0 901 5 5 4 1 3 2 3 29 1 2 1 3 2 1 1 0
1 6 2 2 4863 1 2 1 2 1 4 2 32 3 1 1 3 2 1 1 0
1 24 3 0 3436 2 4 4 4 2 3 4 38 3 2 2 3 2 2 1 1
4 12 2 3 1299 5 5 2 2 1 1 2 25 1 1 1 3 2 1 1 0
1 9 3 6 1131 1 2 4 3 1 4 4 32 3 1 2 3 1 1 1 0
3 27 4 9 5128 4 4 2 3 1 4 2 26 3 2 2 3 2 1 1 1
3 10 2 3 1350 2 3 4 3 1 4 3 64 3 3 1 2 2 2 1 1
3 4 4 3 1553 3 4 1 2 1 1 2 42 3 2 3 2 1 1 1 1
1 48 2 9 4237 2 1 4 1 1 4 4 24 3 2 2 3 2 1 2 0
1 12 4 3 714 3 5 4 2 1 4 1 51 3 3 2 3 2 1 2 1
3 6 4 0 6687 3 4 1 2 1 3 3 45 3 2 2 4 1 2 1 1
2 21 4 2 3373 5 2 4 2 1 3 2 26 1 2 2 3 1 1 1 0
1 12 4 2 1962 1 4 4 2 3 3 3 61 1 2 4 3 2 1 1 1
3 12 2 0 1871 1 3 2 2 1 4 1 29 3 1 1 3 1 2 2 1
1 18 4 3 6083 2 5 2 1 1 4 4 33 3 2 2 3 2 1 1 1
2 48 2 1 12188 2 5 1 3 1 4 1 36 1 2 1 4 2 2 2 1
