,type,this_epoch,total_epochs,batch_num,loss
10,epoch,1,50,10,164777.39
21,epoch,2,50,10,34914.637
32,epoch,3,50,10,12567.594
43,epoch,4,50,10,5915.621
54,epoch,5,50,10,3955.4192
65,epoch,6,50,10,2944.1528
76,epoch,7,50,10,2314.988
87,epoch,8,50,10,1898.636
98,epoch,9,50,10,1580.8325
109,epoch,10,50,10,1365.5654
120,epoch,11,50,10,1211.6168
131,epoch,12,50,10,1102.8267
142,epoch,13,50,10,1022.5381
153,epoch,14,50,10,960.5413
164,epoch,15,50,10,910.3255
175,epoch,16,50,10,867.9539
186,epoch,17,50,10,831.1811
197,epoch,18,50,10,798.1738
208,epoch,19,50,10,757.5066
219,epoch,20,50,10,720.79803
230,epoch,21,50,10,690.16156
241,epoch,22,50,10,666.67706
252,epoch,23,50,10,646.1201
263,epoch,24,50,10,627.56866
274,epoch,25,50,10,610.4157
285,epoch,26,50,10,594.6779
296,epoch,27,50,10,580.236
307,epoch,28,50,10,566.6847
318,epoch,29,50,10,554.2613
329,epoch,30,50,10,542.4073
340,epoch,31,50,10,531.29755
351,epoch,32,50,10,520.7979
362,epoch,33,50,10,510.8755
373,epoch,34,50,10,501.59033
384,epoch,35,50,10,492.58932
395,epoch,36,50,10,484.03488
406,epoch,37,50,10,475.89175
417,epoch,38,50,10,468.30182
428,epoch,39,50,10,460.90097
439,epoch,40,50,10,453.97922
450,epoch,41,50,10,447.3574
461,epoch,42,50,10,441.09586
472,epoch,43,50,10,435.0309
483,epoch,44,50,10,429.32016
494,epoch,45,50,10,423.87314
505,epoch,46,50,10,418.7966
516,epoch,47,50,10,413.9343
527,epoch,48,50,10,409.36325
538,epoch,49,50,10,404.28052
549,epoch,50,50,10,399.88986
