29, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
55, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Male,0,0,40, Iran, >50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,60, England, <=50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, El-Salvador, <=50K
39, Private, HS-grad, Divorced, Transport-moving, Husband, Other, Male,0,0,40, Trinadad&Tobago, <=50K
53, Private, 5th-6th, Divorced, Sales, Not-in-family, Black, Female,0,0,50, El-Salvador, <=50K
51, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,48, Ecuador, >50K
17, Private, 10th, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,10, Yugoslavia, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Dominican-Republic, >50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,15, Scotland, <=50K
40, Private, 5th-6th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,25, Scotland, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,7597,0,35, Laos, >50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,30, Canada, <=50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,65, Cuba, <=50K
57, Private, Some-college, Divorced, Craft-repair, Husband, Black, Female,0,0,48, Philippines, <=50K
63, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Not-in-family, Other, Female,0,0,97, Vietnam, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,36, Columbia, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Yugoslavia, >50K
23, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
52, Private, Bachelors, Never-married, Exec-managerial, Husband, Black, Male,4836,0,40, Yugoslavia, <=50K
24, Federal-gov, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Ecuador, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,25, Italy, <=50K
69, Self-emp-inc, Some-college, Divorced, Protective-serv, Not-in-family, White, Female,2561,0,40, United-States, <=50K
