value,frequency,column
4,0.4,laufkont
2,0.28125,laufkont
1,0.25,laufkont
3,0.06875,laufkont
2,0.50125,moral
4,0.295,moral
3,0.095,moral
1,0.06,moral
0,0.04875,moral
0,0.27375,verw
3,0.265,verw
2,0.20625,verw
9,0.10875,verw
1,0.09125,verw
6,0.03375,verw
10,0.0125,verw
4,0.005,verw
5,0.0025,verw
8,0.00125,verw
1,0.595,sparkont
5,0.19125,sparkont
2,0.1,sparkont
3,0.0725,sparkont
4,0.04125,sparkont
3,0.355,beszeit
5,0.2425,beszeit
4,0.17,beszeit
2,0.15125,beszeit
1,0.08125,beszeit
4,0.46375,rate
2,0.23875,rate
1,0.1525,rate
3,0.145,rate
3,0.5575,famges
2,0.315,famges
4,0.0725,famges
1,0.055,famges
1,0.8875,buerge
3,0.07,buerge
2,0.0425,buerge
4,0.38,wohnzeit
2,0.28125,wohnzeit
3,0.18625,wohnzeit
1,0.1525,wohnzeit
3,0.325,verm
1,0.28125,verm
2,0.23,verm
4,0.16375,verm
3,0.78375,weitkred
1,0.17875,weitkred
2,0.0375,weitkred
2,0.675,wohn
1,0.2,wohn
3,0.125,wohn
1,0.64875,bishkred
2,0.30875,bishkred
3,0.02375,bishkred
4,0.01875,bishkred
3,0.59625,beruf
2,0.21,beruf
4,0.17125,beruf
1,0.0225,beruf
2,0.82875,pers
1,0.17125,pers
1,0.6025,telef
2,0.3975,telef
2,0.9425,gastarb
1,0.0575,gastarb
1,0.70625,kredit
0,0.29375,kredit
