37, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
36, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, Ireland, >50K
36, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, England, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,2845,0,40, El-Salvador, >50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, 11th, Never-married, Prof-specialty, Husband, White, Female,0,0,40, El-Salvador, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
36, Private, Assoc-acdm, Divorced, Craft-repair, Wife, White, Male,0,0,40, Yugoslavia, <=50K
36, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Dominican-Republic, <=50K
36, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, South, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,10533,0,45, Taiwan, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Nicaragua, >50K
36, Private, Some-college, Never-married, Other-service, Husband, White, Female,0,0,40, Canada, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, Cuba, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Poland, <=50K
36, Private, Bachelors, Divorced, Transport-moving, Own-child, White, Female,0,0,40, Vietnam, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Columbia, >50K
