,type,this_epoch,total_epochs,batch_num,loss
48,epoch,1,50,48,57646.137
97,epoch,2,50,48,43651.992
146,epoch,3,50,48,43668.555
195,epoch,4,50,48,43694.6
244,epoch,5,50,48,43715.375
293,epoch,6,50,48,42260.727
342,epoch,7,50,48,37895.844
391,epoch,8,50,48,34282.227
440,epoch,9,50,48,29430.57
489,epoch,10,50,48,24579.645
538,epoch,11,50,48,21223.068
587,epoch,12,50,48,18785.88
636,epoch,13,50,48,14587.787
685,epoch,14,50,48,9527.561
734,epoch,15,50,48,6780.952
783,epoch,16,50,48,4164.599
832,epoch,17,50,48,2586.6304
881,epoch,18,50,48,1992.8896
930,epoch,19,50,48,1437.9081
979,epoch,20,50,48,1140.2147
1028,epoch,21,50,48,1100.259
1077,epoch,22,50,48,924.32654
1126,epoch,23,50,48,764.15015
1175,epoch,24,50,48,677.9055
1224,epoch,25,50,48,564.17993
1273,epoch,26,50,48,508.28607
1322,epoch,27,50,48,459.52686
1371,epoch,28,50,48,472.3506
1420,epoch,29,50,48,400.3131
1469,epoch,30,50,48,386.607
1518,epoch,31,50,48,384.60645
1567,epoch,32,50,48,386.87067
1616,epoch,33,50,48,371.97653
1665,epoch,34,50,48,368.56158
1714,epoch,35,50,48,384.7138
1763,epoch,36,50,48,350.6043
1812,epoch,37,50,48,374.28476
1861,epoch,38,50,48,340.67767
1910,epoch,39,50,48,334.38205
1959,epoch,40,50,48,326.764
2008,epoch,41,50,48,307.72186
2057,epoch,42,50,48,330.70676
2106,epoch,43,50,48,294.46057
2155,epoch,44,50,48,293.41656
2204,epoch,45,50,48,289.69437
2253,epoch,46,50,48,309.64484
2302,epoch,47,50,48,265.9181
2351,epoch,48,50,48,266.2725
2400,epoch,49,50,48,259.2432
2449,epoch,50,50,48,274.7408
