value,frequency,column
 Private,0.7392763894069377,work_class
 Self-emp-not-inc,0.08152016246011023,work_class
 Local-gov,0.06933565419205105,work_class
 State-gov,0.0419826764474284,work_class
 Self-emp-inc,0.03593186621907248,work_class
 Federal-gov,0.03145592440631605,work_class
 Without-pay,0.0004973268680840482,work_class
 HS-grad,0.32554187906668325,education
 Some-college,0.22143478801442248,education
 Bachelors,0.16834514484645033,education
 Masters,0.05325541879066683,education
 Assoc-voc,0.04347465705168055,education
 11th,0.03526876372829375,education
 Assoc-acdm,0.03385967093538895,education
 10th,0.026772763065191264,education
 7th-8th,0.01798665506237308,education
 Prof-school,0.01765510381698371,education
 9th,0.01504413775954246,education
 Doctorate,0.012889054664511583,education
 12th,0.012474615607774877,education
 5th-6th,0.009822205644659953,education
 1st-4th,0.004890380869493141,education
 Preschool,0.0012847610758837914,education
 Married-civ-spouse,0.4693522317543205,marital_status
 Never-married,0.3207758299142111,marital_status
 Divorced,0.13879564010112314,marital_status
 Separated,0.03083426582121099,marital_status
 Widowed,0.026897094782212274,marital_status
 Married-spouse-absent,0.012598947324795889,marital_status
 Married-AF-spouse,0.0007459903021260724,marital_status
 Prof-specialty,0.13419536657134568,occupation
 Craft-repair,0.1337394836089353,occupation
 Exec-managerial,0.13228894691035684,occupation
 Adm-clerical,0.12325417547349662,occupation
 Sales,0.11998010692527664,occupation
 Other-service,0.10646939367566,occupation
 Machine-op-inspct,0.0657300343984417,occupation
 Transport-moving,0.051058891789962285,occupation
 Handlers-cleaners,0.04388909610841726,occupation
 Farming-fishing,0.03203613908574744,occupation
 Tech-support,0.030544158481495297,occupation
 Protective-serv,0.02175805047867711,occupation
 Priv-house-serv,0.004724605246798458,occupation
 Armed-Forces,0.0003315512453893655,occupation
 Husband,0.4160968129636537,relationship
 Not-in-family,0.2537610344398856,relationship
 Own-child,0.14824485059472003,relationship
 Unmarried,0.10568195946786026,relationship
 Wife,0.047328940279331926,relationship
 Other-relative,0.028886402254548468,relationship
 White,0.8574329644825729,race
 Black,0.09461643665299017,race
 Asian-Pac-Islander,0.030336938953126943,race
 Amer-Indian-Eskimo,0.009573542210617928,race
 Other,0.008040117700692113,race
 Male,0.6761987649716109,sex
 Female,0.3238012350283891,sex
 United-States,0.9116001491980604,native_country
 Mexico,0.020307513780098638,native_country
 Philippines,0.006672468813460981,native_country
 Germany,0.0040200588503460566,native_country
 Canada,0.003729951510630362,native_country
 Puerto-Rico,0.003564175887935679,native_country
 India,0.0032740685482199844,native_country
 El-Salvador,0.0032326246425463134,native_country
 Cuba,0.0031082929255253017,native_country
 England,0.002693853868788595,native_country
 Jamaica,0.0025695221517675827,native_country
 Italy,0.0024037465290728996,native_country
 China,0.002279414812051888,native_country
 Guatemala,0.002237970906378217,native_country
 South,0.0021965270007045464,native_country
 Vietnam,0.002155083095030876,native_country
 Dominican-Republic,0.0020721952836835343,native_country
 Columbia,0.0020307513780098638,native_country
 Poland,0.0019478635666625222,native_country
 Japan,0.001864975755315181,native_country
 Iran,0.0014090927929048033,native_country
 Taiwan,0.0013676488872311327,native_country
 Haiti,0.001326204981557462,native_country
 Portugal,0.0011189854531891085,native_country
 Nicaragua,0.0011189854531891085,native_country
 Peru,0.0010360976418417672,native_country
 France,0.0009117659248207551,native_country
 Greece,0.0008703220191470844,native_country
 Ecuador,0.0008288781134734137,native_country
 Ireland,0.0008288781134734137,native_country
 Hong,0.0007459903021260724,native_country
 Thailand,0.0006216585851050603,native_country
 Trinadad&Tobago,0.0005802146794313896,native_country
 Outlying-US(Guam-USVI-etc),0.000538770773757719,native_country
 Cambodia,0.000538770773757719,native_country
 Hungary,0.0004973268680840482,native_country
 Yugoslavia,0.0004973268680840482,native_country
 Laos,0.00045588296241037753,native_country
 Honduras,0.0003729951510630362,native_country
 Scotland,0.0003315512453893655,native_country
 Holand-Netherlands,4.1443905673670685e-05,native_country
 <=50K,0.7486427120891873,income
 >50K,0.2513572879108127,income
