value,frequency,column
Male,0.7976094003241491,sex
Female,0.20239059967585088,sex
25 - 45,0.5569286871961102,age_cat
Less than 25,0.23095623987034036,age_cat
Greater than 45,0.21211507293354942,age_cat
African-American,0.5093192868719612,race
Caucasian,0.3401539708265802,race
Hispanic,0.08508914100486224,race
Other,0.06341166936790923,race
Asian,0.0012155591572123178,race
Native American,0.0008103727714748784,race
F,0.6418152350081038,c_charge_degree
M,0.3581847649918963,c_charge_degree
0,0.515194489465154,is_recid
1,0.48480551053484605,is_recid
Low,0.5451782820097245,score_text
Medium,0.2639789303079417,score_text
High,0.19084278768233387,score_text
0,0.5457860615883307,two_year_recid
1,0.45421393841166935,two_year_recid
