laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
3 6 4 3 367 4 5 4 3 1 3 1 47 3 2 1 3 2 1 2 1
3 10 2 2 1258 5 5 4 2 1 2 1 48 3 3 1 2 1 1 2 1
4 18 4 0 2631 3 5 2 1 2 4 2 26 3 1 2 3 1 2 2 1
2 12 1 9 2122 5 5 4 3 1 2 1 57 3 3 1 2 2 1 2 1
2 12 2 6 2826 1 4 4 4 1 3 3 24 3 1 2 3 2 1 1 1
3 12 2 1 2064 1 3 3 4 1 2 1 38 3 2 2 4 2 2 1 1
3 18 0 3 2335 4 5 3 3 1 1 1 35 3 3 1 3 2 2 2 1
3 36 4 0 5310 5 1 4 1 1 1 3 27 3 1 1 3 2 2 2 0
2 24 4 0 6288 2 5 4 3 1 3 4 39 1 1 2 3 2 1 2 1
2 36 3 2 5860 2 2 4 4 2 4 4 23 3 3 1 3 2 1 2 0
1 12 2 6 1492 3 3 3 3 1 4 1 34 3 2 1 3 2 2 2 1
3 21 4 9 1262 2 5 4 2 2 2 2 31 1 2 2 3 2 1 2 1
4 36 1 3 4634 2 4 3 2 1 3 3 28 3 3 2 3 2 2 2 1
2 12 4 0 1200 3 3 4 4 1 4 4 36 3 1 2 2 2 2 2 1
2 60 3 5 8906 3 5 2 2 1 4 3 37 3 2 2 3 2 2 1 0
2 12 4 2 2231 2 2 4 4 1 2 3 23 1 1 1 3 2 1 2 1
3 12 2 0 696 4 2 4 2 1 1 1 20 3 1 1 3 2 1 2 1
4 24 4 3 2146 3 5 4 1 1 1 4 43 3 2 2 4 2 2 2 0
4 9 2 2 2711 2 3 1 1 1 4 2 33 3 2 2 3 2 1 2 0
4 20 4 5 4110 3 4 2 3 1 4 3 32 1 2 1 3 2 2 2 0
1 36 4 3 6759 1 1 3 2 1 2 4 34 3 2 1 4 2 2 2 0
4 6 4 0 403 2 3 4 3 1 4 1 38 3 1 2 2 2 1 2 1
1 21 1 3 1657 2 3 4 4 1 4 4 29 3 2 2 3 2 1 2 0
2 24 2 1 6313 3 5 1 3 1 1 2 44 1 2 1 3 2 1 2 0
3 9 2 3 683 1 1 4 1 1 2 4 45 3 2 3 2 2 1 2 1
2 12 4 0 1803 5 3 4 4 1 4 2 33 3 1 1 3 2 1 2 1
1 21 3 9 12824 1 2 2 1 1 4 4 37 3 3 1 3 2 2 2 1
2 20 2 1 1597 1 5 3 4 1 2 2 27 3 2 2 3 2 2 2 1
2 24 2 0 2897 1 3 4 3 3 1 3 27 3 2 1 3 2 1 2 1
1 24 4 2 3977 5 4 4 3 1 3 2 26 1 2 1 3 1 1 2 1
4 18 4 1 1952 3 3 3 3 1 4 1 32 3 2 1 3 1 2 2 0
1 18 2 2 908 5 4 4 2 1 4 1 22 3 1 1 3 2 1 2 0
1 15 4 2 3776 1 4 1 2 1 4 3 21 3 1 1 3 2 2 2 1
3 24 4 2 1955 3 4 2 4 1 3 3 20 3 1 1 2 2 1 2 0
2 24 4 2 2509 2 3 2 3 1 1 4 40 3 2 2 4 2 2 2 0
2 12 2 3 2442 4 5 2 2 1 3 4 41 3 3 2 4 2 1 1 1
2 24 2 9 2953 1 5 4 3 1 2 3 31 3 3 1 3 2 2 2 1
1 18 4 1 6845 1 2 2 2 1 2 2 39 3 1 2 4 2 2 2 0
3 48 3 9 7248 1 4 2 2 1 4 1 28 3 2 2 3 2 1 1 1
2 24 2 1 5333 1 2 1 4 1 4 4 24 1 2 1 3 1 1 2 1
4 36 3 3 3674 5 4 2 4 1 1 3 29 3 2 1 3 1 1 2 1
1 18 2 1 3750 1 3 3 3 1 2 1 22 3 3 2 4 2 1 2 1
1 6 2 0 433 1 3 4 4 1 2 2 46 3 1 1 2 2 1 2 1
1 19 4 3 1374 1 4 4 2 1 3 1 30 2 1 2 3 2 1 2 1
4 6 2 0 633 2 2 4 4 1 4 1 23 3 2 1 3 2 1 2 0
1 36 3 0 2569 2 3 4 2 1 4 1 30 3 2 2 3 2 2 2 1
2 60 2 3 8969 1 3 2 2 1 4 3 36 1 2 1 4 2 2 2 1
3 48 2 2 6953 1 5 3 2 3 4 1 32 1 1 1 2 2 2 2 1
1 12 2 3 1002 1 2 4 1 1 4 3 25 3 2 1 3 2 1 2 0
1 18 2 1 2821 2 4 4 2 1 2 4 39 1 1 1 3 2 2 2 1
1 18 2 0 2671 1 3 2 3 1 3 3 24 3 1 1 3 2 1 2 1
1 24 2 8 1169 1 5 4 3 1 1 4 56 3 3 1 4 2 1 2 1
3 11 4 2 1525 1 2 4 4 1 4 4 29 1 1 2 3 1 2 2 1
4 30 4 3 1880 1 5 3 3 1 4 1 64 3 2 2 4 1 2 2 1
3 12 2 0 1358 2 2 4 4 1 3 2 30 3 1 1 3 2 1 1 1
1 21 2 0 1387 1 5 4 3 1 2 3 25 3 2 1 2 2 2 2 1
1 18 4 2 3595 4 1 2 3 1 3 2 28 3 3 1 3 2 1 2 1
4 6 4 6 1573 3 3 3 4 1 4 3 31 3 2 1 3 2 1 2 1
1 18 4 3 3939 4 3 4 3 1 1 3 41 3 2 1 4 2 1 2 1
4 18 4 9 4540 4 4 1 3 1 3 4 38 1 2 1 3 1 1 2 1
1 12 0 2 1409 1 3 4 2 1 1 1 23 3 2 2 3 2 1 2 1
1 36 4 9 2896 3 3 4 2 1 3 4 34 3 2 2 3 2 1 2 1
4 15 2 3 796 1 3 3 2 1 2 1 22 3 1 1 2 2 1 2 1
4 12 2 2 1579 2 3 2 4 1 4 1 21 1 3 2 3 2 1 2 0
2 24 2 9 2611 1 2 2 2 1 3 2 22 3 2 1 3 2 1 2 1
3 15 2 2 2133 4 3 3 4 1 3 1 22 1 3 1 3 2 1 2 0
4 48 2 1 3665 1 5 3 1 1 2 3 33 3 3 1 3 2 1 2 0
1 12 2 6 731 1 3 4 4 1 2 2 51 3 2 1 3 2 1 2 1
4 6 4 0 1320 3 3 1 3 1 3 2 41 3 1 1 4 2 1 1 1
