value,frequency,column
 Private,0.7850719051763438,work_class
 Self-emp-not-inc,0.06025943884951718,work_class
 State-gov,0.05632226781051846,work_class
 Local-gov,0.04927680384599445,work_class
 Self-emp-inc,0.03075137800986365,work_class
 Federal-gov,0.01806954287372042,work_class
 Without-pay,0.0002486634340420241,work_class
 HS-grad,0.33693895312694266,education
 Some-college,0.23834390152928012,education
 Bachelors,0.2056032160470803,education
 Masters,0.05677815077292884,education
 11th,0.03075137800986365,education
 Assoc-acdm,0.028762070537527457,education
 Prof-school,0.02826474366944341,education
 Assoc-voc,0.024451904347465706,education
 10th,0.018939864892867503,education
 7th-8th,0.010443864229765013,education
 Doctorate,0.007791454266650089,education
 9th,0.005304819926229848,education
 5th-6th,0.004931824775166811,education
 12th,0.0025280782460939118,education
 1st-4th,0.00016577562269468274,education
 Married-civ-spouse,0.46893779269758384,marital_status
 Never-married,0.29164076422562063,marital_status
 Divorced,0.16403497865638858,marital_status
 Widowed,0.03725807120062995,marital_status
 Separated,0.029342285216958846,marital_status
 Married-spouse-absent,0.008786108002818186,marital_status
 Prof-specialty,0.16109246135355795,occupation
 Sales,0.14244270380040616,occupation
 Exec-managerial,0.13195739566496748,occupation
 Adm-clerical,0.116788926188404,occupation
 Craft-repair,0.11094533548841642,occupation
 Other-service,0.1058891789962286,occupation
 Machine-op-inspct,0.0600936632268225,occupation
 Handlers-cleaners,0.05802146794313896,occupation
 Transport-moving,0.05333830660201418,occupation
 Farming-fishing,0.023871689668034317,occupation
 Tech-support,0.01860831364747814,occupation
 Protective-serv,0.015251357287910813,occupation
 Priv-house-serv,0.0016992001326204982,occupation
 Husband,0.4147291640764226,relationship
 Not-in-family,0.23291474988602925,relationship
 Own-child,0.14671142608479423,relationship
 Unmarried,0.1457582162542998,relationship
 Wife,0.05151477475237266,relationship
 Other-relative,0.00837166894608148,relationship
 White,0.21824360727754982,race
 Black,0.21078370425628912,race
 Asian-Pac-Islander,0.192424054042853,race
 Other,0.1907248539102325,race
 Amer-Indian-Eskimo,0.18782378051307555,race
 Male,0.5429566082307596,sex
 Female,0.45704339176924036,sex
 United-States,0.028192371475953566,native_country
 Columbia,0.028192371475953566,native_country
 India,0.027611940298507463,native_country
 Ecuador,0.027570480928689883,native_country
 Hong,0.02703150912106136,native_country
 Jamaica,0.026865671641791045,native_country
 Germany,0.026865671641791045,native_country
 England,0.026824212271973465,native_country
 France,0.026492537313432835,native_country
 Outlying-US(Guam-USVI-etc),0.0263681592039801,native_country
 Mexico,0.0263681592039801,native_country
 Puerto-Rico,0.026326699834162522,native_country
 El-Salvador,0.026160862354892206,native_country
 China,0.026119402985074626,native_country
 Iran,0.026119402985074626,native_country
 Trinadad&Tobago,0.02599502487562189,native_country
 Philippines,0.025912106135986733,native_country
 Dominican-Republic,0.025912106135986733,native_country
 Poland,0.025746268656716417,native_country
 Yugoslavia,0.025746268656716417,native_country
 Cuba,0.02570480928689884,native_country
 Nicaragua,0.025497512437810944,native_country
 Greece,0.025456053067993367,native_country
 South,0.025414593698175787,native_country
 Honduras,0.025207296849087894,native_country
 Italy,0.025124378109452738,native_country
 Laos,0.025,native_country
 Ireland,0.024875621890547265,native_country
 Taiwan,0.02475124378109453,native_country
 Hungary,0.024585406301824212,native_country
 Japan,0.024585406301824212,native_country
 Cambodia,0.02429519071310116,native_country
 Thailand,0.024212271973466003,native_country
 Haiti,0.02404643449419569,native_country
 Guatemala,0.02396351575456053,native_country
 Peru,0.023922056384742953,native_country
 Portugal,0.023797678275290217,native_country
 Vietnam,0.02359038142620232,native_country
 Canada,0.023548922056384744,native_country
 <=50K,0.7266774420821418,income
 >50K,0.2733225579178582,income
