value,frequency,column
4,0.335,laufkont
2,0.29,laufkont
1,0.22875,laufkont
3,0.14625,laufkont
2,0.51375,moral
4,0.26625,moral
3,0.10875,moral
1,0.06875,moral
0,0.0425,moral
3,0.25,verw
2,0.24,verw
0,0.23625,verw
1,0.12625,verw
9,0.0925,verw
6,0.0325,verw
4,0.01,verw
10,0.00875,verw
5,0.00375,verw
1,0.44,sparkont
5,0.19625,sparkont
2,0.12875,sparkont
3,0.1175,sparkont
4,0.1175,sparkont
3,0.325,beszeit
5,0.23875,beszeit
2,0.1825,beszeit
4,0.17875,beszeit
1,0.075,beszeit
4,0.4525,rate
2,0.235,rate
3,0.17,rate
1,0.1425,rate
3,0.45375,famges
2,0.2925,famges
1,0.1325,famges
4,0.12125,famges
1,0.8925,buerge
3,0.06625,buerge
2,0.04125,buerge
4,0.37625,wohnzeit
2,0.3,wohnzeit
3,0.175,wohnzeit
1,0.14875,wohnzeit
2,0.285,verm
3,0.27375,verm
1,0.22125,verm
4,0.22,verm
3,0.79375,weitkred
1,0.16625,weitkred
2,0.04,weitkred
2,0.5375,wohn
1,0.25875,wohn
3,0.20375,wohn
1,0.63375,bishkred
2,0.31375,bishkred
3,0.03625,bishkred
4,0.01625,bishkred
3,0.61375,beruf
2,0.21125,beruf
4,0.16,beruf
1,0.015,beruf
2,0.83375,pers
1,0.16625,pers
1,0.57375,telef
2,0.42625,telef
2,0.76375,gastarb
1,0.23625,gastarb
1,0.685,kredit
0,0.315,kredit
