value,frequency,column
4,0.3125,laufkont
2,0.24375,laufkont
1,0.24125,laufkont
3,0.2025,laufkont
2,0.545,moral
4,0.27875,moral
3,0.085,moral
0,0.0475,moral
1,0.04375,moral
3,0.26375,verw
0,0.24375,verw
2,0.19,verw
1,0.1175,verw
9,0.10625,verw
6,0.02875,verw
5,0.02375,verw
8,0.0125,verw
4,0.01125,verw
10,0.0025,verw
1,0.3775,sparkont
5,0.17125,sparkont
2,0.15875,sparkont
3,0.15,sparkont
4,0.1425,sparkont
3,0.34,beszeit
5,0.22,beszeit
2,0.19375,beszeit
4,0.18,beszeit
1,0.06625,beszeit
4,0.455,rate
2,0.2275,rate
3,0.16625,rate
1,0.15125,rate
3,0.415,famges
2,0.29625,famges
1,0.1475,famges
4,0.14125,famges
1,0.90875,buerge
3,0.05375,buerge
2,0.0375,buerge
4,0.39375,wohnzeit
2,0.31625,wohnzeit
1,0.15,wohnzeit
3,0.14,wohnzeit
3,0.27875,verm
1,0.24875,verm
4,0.2475,verm
2,0.225,verm
3,0.7975,weitkred
1,0.16375,weitkred
2,0.03875,weitkred
2,0.585,wohn
1,0.24375,wohn
3,0.17125,wohn
1,0.64,bishkred
2,0.31125,bishkred
3,0.0425,bishkred
4,0.00625,bishkred
3,0.6175,beruf
2,0.195,beruf
4,0.165,beruf
1,0.0225,beruf
2,0.855,pers
1,0.145,pers
1,0.6,telef
2,0.4,telef
2,0.94,gastarb
1,0.06,gastarb
1,0.71375,kredit
0,0.28625,kredit
