value,frequency,column
4,0.275,laufkont
3,0.26125,laufkont
2,0.23625,laufkont
1,0.2275,laufkont
2,0.51125,moral
4,0.3,moral
3,0.08375,moral
1,0.05875,moral
0,0.04625,moral
3,0.29,verw
0,0.2575,verw
2,0.17125,verw
1,0.1125,verw
9,0.10875,verw
6,0.0225,verw
10,0.01625,verw
5,0.01125,verw
4,0.01,verw
3,0.22375,sparkont
1,0.2175,sparkont
5,0.19125,sparkont
2,0.185,sparkont
4,0.1825,sparkont
3,0.3475,beszeit
5,0.235,beszeit
4,0.175,beszeit
2,0.16875,beszeit
1,0.07375,beszeit
4,0.46875,rate
2,0.2225,rate
3,0.1575,rate
1,0.15125,rate
2,0.2775,famges
3,0.27125,famges
1,0.24,famges
4,0.21125,famges
1,0.88,buerge
3,0.06875,buerge
2,0.05125,buerge
4,0.39625,wohnzeit
2,0.30125,wohnzeit
3,0.17125,wohnzeit
1,0.13125,wohnzeit
4,0.27625,verm
3,0.25625,verm
1,0.2375,verm
2,0.23,verm
3,0.79125,weitkred
1,0.16125,weitkred
2,0.0475,weitkred
1,0.3475,wohn
2,0.345,wohn
3,0.3075,wohn
1,0.62,bishkred
2,0.32,bishkred
3,0.0475,bishkred
4,0.0125,bishkred
3,0.62125,beruf
2,0.1975,beruf
4,0.15375,beruf
1,0.0275,beruf
2,0.81625,pers
1,0.18375,pers
1,0.595,telef
2,0.405,telef
2,0.53125,gastarb
1,0.46875,gastarb
1,0.69625,kredit
0,0.30375,kredit
