value,frequency,column
 Private,0.7151560363048614,work_class
 Self-emp-not-inc,0.11276886733805794,work_class
 Local-gov,0.0629118488126321,work_class
 State-gov,0.0388743835219031,work_class
 Federal-gov,0.03634630527580919,work_class
 Self-emp-inc,0.0336524514070206,work_class
 Without-pay,0.0002901073397156948,work_class
 HS-grad,0.3133573707986241,education
 Some-college,0.28169422686393963,education
 Bachelors,0.15885449044717975,education
 Masters,0.06664180032326246,education
 Assoc-voc,0.04036636412615525,education
 Assoc-acdm,0.026897094782212274,education
 10th,0.02291847983753989,education
 7th-8th,0.01819387459074143,education
 Prof-school,0.01811098677939409,education
 11th,0.015914459778689542,education
 Doctorate,0.012930498570185254,education
 9th,0.00899332753118654,education
 5th-6th,0.007459903021260724,education
 12th,0.0050976003978614945,education
 1st-4th,0.0021965270007045464,education
 Preschool,0.0003729951510630362,education
 Married-civ-spouse,0.4461022006713913,marital_status
 Never-married,0.3241742301794521,marital_status
 Divorced,0.14538522110323676,marital_status
 Separated,0.044427866882174975,marital_status
 Widowed,0.031124373160926685,marital_status
 Married-spouse-absent,0.008786108002818186,marital_status
 Prof-specialty,0.15276223631315014,occupation
 Craft-repair,0.14911517261386714,occupation
 Exec-managerial,0.13116996145716772,occupation
 Adm-clerical,0.1241244974926437,occupation
 Sales,0.10087446640971445,occupation
 Other-service,0.09602552944589499,occupation
 Handlers-cleaners,0.05868457043391769,occupation
 Machine-op-inspct,0.0494840233743628,occupation
 Transport-moving,0.04281155456090182,occupation
 Farming-fishing,0.037796841974387665,occupation
 Tech-support,0.031331592689295036,occupation
 Protective-serv,0.025156450743918108,occupation
 Priv-house-serv,0.000663102490778731,occupation
 Husband,0.4088441294707613,relationship
 Not-in-family,0.27025570889800654,relationship
 Own-child,0.1429400306684902,relationship
 Unmarried,0.10821003771395417,relationship
 Wife,0.06154419992540097,relationship
 Other-relative,0.008205893323386795,relationship
 White,0.7515437854863443,race
 Black,0.14637987483940487,race
 Asian-Pac-Islander,0.04865514526088938,race
 Amer-Indian-Eskimo,0.027601641178664676,race
 Other,0.025819553234696837,race
 Male,0.6674955447801401,sex
 Female,0.33250445521985994,sex
 United-States,0.04530006631299735,native_country
 Portugal,0.02681531830238727,native_country
 Cuba,0.02619363395225464,native_country
 Outlying-US(Guam-USVI-etc),0.025571949602122016,native_country
 Haiti,0.025406167108753316,native_country
 Puerto-Rico,0.025406167108753316,native_country
 Japan,0.02536472148541114,native_country
 Hong,0.02528183023872679,native_country
 Guatemala,0.02528183023872679,native_country
 Canada,0.02528183023872679,native_country
 Italy,0.025198938992042442,native_country
 Yugoslavia,0.02511604774535809,native_country
 Taiwan,0.02503315649867374,native_country
 Nicaragua,0.02503315649867374,native_country
 Trinadad&Tobago,0.02486737400530504,native_country
 Ecuador,0.02478448275862069,native_country
 Columbia,0.02470159151193634,native_country
 South,0.02453580901856764,native_country
 El-Salvador,0.024494363395225465,native_country
 Laos,0.024452917771883288,native_country
 China,0.024411472148541113,native_country
 England,0.02437002652519894,native_country
 Thailand,0.02437002652519894,native_country
 Honduras,0.024328580901856765,native_country
 Greece,0.02420424403183024,native_country
 Jamaica,0.024079907161803714,native_country
 Philippines,0.024079907161803714,native_country
 Iran,0.02403846153846154,native_country
 Germany,0.023997015915119362,native_country
 Poland,0.023997015915119362,native_country
 India,0.023872679045092837,native_country
 Peru,0.02378978779840849,native_country
 Ireland,0.023748342175066314,native_country
 Hungary,0.02358255968169761,native_country
 Mexico,0.023541114058355437,native_country
 Vietnam,0.023375331564986737,native_country
 France,0.02329244031830239,native_country
 Scotland,0.02308521220159151,native_country
 Dominican-Republic,0.022919429708222812,native_country
 Cambodia,0.022795092838196286,native_country
 <=50K,0.7163579095693978,income
 >50K,0.2836420904306022,income
