value,frequency,column
 Private,0.6641800323262465,work_class
 Local-gov,0.10551618384516556,work_class
 Self-emp-not-inc,0.10423142276928178,work_class
 State-gov,0.061295536491358944,work_class
 Federal-gov,0.03970326163537652,work_class
 Self-emp-inc,0.024493348253139376,work_class
 Without-pay,0.0005802146794313896,work_class
 HS-grad,0.3243400058021468,education
 Bachelors,0.2324174230179452,education
 Some-college,0.22321687595839032,education
 Masters,0.05536905798002404,education
 Assoc-voc,0.030585602387168967,education
 Assoc-acdm,0.02536367027228646,education
 10th,0.023747357951013303,education
 11th,0.022586928592150526,education
 7th-8th,0.016080235401384226,education
 Prof-school,0.014298147457416387,education
 12th,0.010443864229765013,education
 Doctorate,0.008951883625512868,education
 9th,0.005926478511334908,education
 5th-6th,0.004683161341124787,education
 1st-4th,0.0015748684155994861,education
 Preschool,0.00041443905673670687,education
 Married-civ-spouse,0.4575407186373244,marital_status
 Never-married,0.33552986033403787,marital_status
 Divorced,0.144224791744374,marital_status
 Widowed,0.02959094865100087,marital_status
 Separated,0.02606821666873886,marital_status
 Married-spouse-absent,0.007045463964524017,marital_status
 Craft-repair,0.19611256164780969,occupation
 Prof-specialty,0.13991462555431225,occupation
 Sales,0.12905632226781052,occupation
 Exec-managerial,0.12221807783165485,occupation
 Other-service,0.10464586182601848,occupation
 Machine-op-inspct,0.08392390898918314,occupation
 Adm-clerical,0.07725144017572216,occupation
 Transport-moving,0.034688549048862365,occupation
 Farming-fishing,0.031787475651705414,occupation
 Handlers-cleaners,0.031497368311989724,occupation
 Tech-support,0.026855650876538604,occupation
 Protective-serv,0.019064196609888517,occupation
 Priv-house-serv,0.0029839612085042896,occupation
 Husband,0.4160968129636537,relationship
 Not-in-family,0.2412035310207634,relationship
 Own-child,0.1599320319946952,relationship
 Unmarried,0.12317128766214928,relationship
 Wife,0.05354552613038253,relationship
 Other-relative,0.00605081022835592,relationship
 White,0.5761946205810435,race
 Black,0.13813253761034439,race
 Asian-Pac-Islander,0.10220067139127191,race
 Other,0.09179825106718058,race
 Amer-Indian-Eskimo,0.09167391935015956,race
 Male,0.6199179410667661,sex
 Female,0.3800820589332339,sex
 United-States,0.5575863069335654,native_country
 Mexico,0.019022752704214847,native_country
 Philippines,0.013759376683658668,native_country
 Germany,0.012516059513448547,native_country
 Ireland,0.012225952173732853,native_country
 Italy,0.01214306436238551,native_country
 Portugal,0.011811513116996146,native_country
 Canada,0.011562849682954122,native_country
 South,0.011562849682954122,native_country
 Jamaica,0.01143851796593311,native_country
 Greece,0.01143851796593311,native_country
 France,0.011314186248912098,native_country
 Vietnam,0.011272742343238426,native_country
 Puerto-Rico,0.011272742343238426,native_country
 Peru,0.011231298437564756,native_country
 El-Salvador,0.011106966720543744,native_country
 England,0.011106966720543744,native_country
 Honduras,0.011065522814870074,native_country
 Columbia,0.011024078909196402,native_country
 India,0.010982635003522732,native_country
 Taiwan,0.010982635003522732,native_country
 Trinadad&Tobago,0.01081685938082805,native_country
 Haiti,0.01081685938082805,native_country
 Japan,0.01077541547515438,native_country
 Hong,0.010692527663807037,native_country
 Cambodia,0.010692527663807037,native_country
 Hungary,0.010651083758133367,native_country
 Guatemala,0.010526752041112355,native_country
 Laos,0.010443864229765013,native_country
 Poland,0.010443864229765013,native_country
 Outlying-US(Guam-USVI-etc),0.010236644701396659,native_country
 Cuba,0.010153756890049319,native_country
 China,0.010070869078701977,native_country
 Iran,0.010070869078701977,native_country
 Nicaragua,0.010029425173028307,native_country
 Dominican-Republic,0.009987981267354635,native_country
 Scotland,0.009780761738986283,native_country
 Holand-Netherlands,0.009449210493596916,native_country
 Ecuador,0.009407766587923246,native_country
 Yugoslavia,0.009324878776575904,native_country
 Thailand,0.009200547059554892,native_country
 <=50K,0.7518753367317336,income
 >50K,0.2481246632682664,income
