value,frequency,column
4,0.375,laufkont
2,0.2625,laufkont
1,0.25875,laufkont
3,0.10375,laufkont
2,0.515,moral
4,0.29375,moral
3,0.0925,moral
1,0.06,moral
0,0.03875,moral
3,0.28,verw
0,0.235,verw
2,0.20375,verw
9,0.11,verw
1,0.1025,verw
6,0.045,verw
5,0.01125,verw
10,0.01,verw
8,0.0025,verw
1,0.56125,sparkont
5,0.18125,sparkont
2,0.0925,sparkont
3,0.08875,sparkont
4,0.07625,sparkont
3,0.34125,beszeit
5,0.245,beszeit
2,0.18,beszeit
4,0.17625,beszeit
1,0.0575,beszeit
4,0.46125,rate
2,0.25375,rate
3,0.14625,rate
1,0.13875,rate
3,0.51625,famges
2,0.31625,famges
4,0.09625,famges
1,0.07125,famges
1,0.8875,buerge
2,0.06,buerge
3,0.0525,buerge
4,0.4225,wohnzeit
2,0.27625,wohnzeit
3,0.1725,wohnzeit
1,0.12875,wohnzeit
3,0.345,verm
2,0.245,verm
1,0.2425,verm
4,0.1675,verm
3,0.78875,weitkred
1,0.15875,weitkred
2,0.0525,weitkred
2,0.685,wohn
1,0.19625,wohn
3,0.11875,wohn
1,0.6325,bishkred
2,0.32125,bishkred
3,0.02875,bishkred
4,0.0175,bishkred
3,0.6025,beruf
2,0.2225,beruf
4,0.1575,beruf
1,0.0175,beruf
2,0.82,pers
1,0.18,pers
1,0.56875,telef
2,0.43125,telef
2,0.9325,gastarb
1,0.0675,gastarb
1,0.69375,kredit
0,0.30625,kredit
