value,frequency,column
4,0.2775,laufkont
3,0.25625,laufkont
1,0.2375,laufkont
2,0.22875,laufkont
2,0.50625,moral
4,0.29125,moral
3,0.11125,moral
1,0.05625,moral
0,0.035,moral
3,0.2575,verw
0,0.25375,verw
2,0.20375,verw
1,0.10125,verw
9,0.1,verw
6,0.0525,verw
5,0.01375,verw
10,0.0075,verw
8,0.00625,verw
4,0.00375,verw
1,0.22125,sparkont
2,0.20625,sparkont
3,0.20375,sparkont
5,0.18875,sparkont
4,0.18,sparkont
3,0.34375,beszeit
5,0.23625,beszeit
4,0.17875,beszeit
2,0.1775,beszeit
1,0.06375,beszeit
4,0.45125,rate
2,0.25,rate
3,0.16,rate
1,0.13875,rate
3,0.29375,famges
2,0.2575,famges
1,0.2425,famges
4,0.20625,famges
1,0.89125,buerge
3,0.0775,buerge
2,0.03125,buerge
4,0.395,wohnzeit
2,0.3425,wohnzeit
3,0.1475,wohnzeit
1,0.115,wohnzeit
4,0.27125,verm
3,0.25375,verm
2,0.2375,verm
1,0.2375,verm
3,0.80625,weitkred
1,0.1525,weitkred
2,0.04125,weitkred
1,0.36375,wohn
2,0.33625,wohn
3,0.3,wohn
1,0.6425,bishkred
2,0.32,bishkred
3,0.03125,bishkred
4,0.00625,bishkred
3,0.6325,beruf
2,0.19625,beruf
4,0.15375,beruf
1,0.0175,beruf
2,0.85,pers
1,0.15,pers
1,0.625,telef
2,0.375,telef
2,0.5575,gastarb
1,0.4425,gastarb
1,0.70625,kredit
0,0.29375,kredit
